,prompt,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
0,"Answer Yes or No to the following question. Answer as in the examples.
Each grimpus is not fast. Each dumpus is not blonde. Each grimpus is a lempus. Each lempus is not tall. Dumpuses are fast. Jinx is a lempus. Jinx is a dumpus.

Question: Is Jinx fast?
Think step by step.

(1) Jinx is a dumpus.
(2) Each dumpus is fast.
(3) Jinx is fast.
Answer: Yes


Each dumpus is large. Each yumpus is heavy. Dumpuses are not heavy. Each yumpus is a rompus. Rompuses are not fast. Rast is a rompus. Rast is a dumpus.

Question: Is Rast heavy?
Think step by step.

(1) Rast is a dumpus.
(2) Each dumpus is not heavy.
(3) Rast is not heavy.
Answer: No


Yumpuses are luminous. Rompuses are blonde. Each lempus is not crazy. Yumpuses are not blonde. Rompuses are lempus. Trux is a lempus. Trux is a yumpus.

Question: Is Trux blonde?
Think step by step.

(1) Trux is a yumpus.
(2) Yumpuses are not blonde.
(3) Trux is not blonde.
Answer: No


Shumpuses are numpus. Each wumpus is not fast. Shumpuses are fast. Each wumpus is hungry. Numpuses are not luminous. Trux is a wumpus. Trux is a numpus.

Question: Is Trux fast?
Think step by step.

(1) Trux is a wumpus.
(2) Each wumpus is not fast.
(3) Trux is not fast.
Answer: No


Each wumpus is not happy. Zumpuses are not crazy. Each dumpus is happy. Dumpuses are zumpus. Wumpuses are not tall. Wren is a zumpus. Wren is a wumpus.

Question: Is Wren happy?
Think step by step.

(1) Wren is a wumpus.
(2) Wumpuses are not happy.
(3) Wren is not happy.
Answer: No


Each lorpus is happy. Each zumpus is heavy. Each lorpus is luminous. Each rompus is not happy. Each rompus is a zumpus. Trux is a lorpus. Trux is a zumpus.

Question: Is Trux happy?
Think step by step.

(1) Trux is a lorpus.
(2) Lorpuses are happy.
(3) Trux is happy.
Answer: Yes


Shumpuses are tall. Each dumpus is not large. Each lempus is happy. Dumpuses are not happy. Each lempus is a shumpus. Rast is a shumpus. Rast is a dumpus.

Question: Is Rast happy?
Think step by step.

(1) Rast is a dumpus.
(2) Dumpuses are not happy.
(3) Rast is not happy.
Answer: No


Each gorpus is not fast. Lorpuses are impus. Lorpuses are fast. Impuses are not luminous. Each gorpus is not hungry. Trux is a gorpus. Trux is a impus.

Question: Is Trux fast?
Think step by step.
",No,"['Trux is a gorpus.', 'Each gorpus is not fast.', 'Trux is not fast.']",No,"['Trux is a gorpus.', 'Gorpus is not fast.', 'Trux is not fast.']",True,False
1,"Answer Yes or No to the following question. Answer as in the examples.
Gorpuses are shumpus. Each gorpus is not crazy. Lempuses are not happy. Lempuses are crazy. Shumpuses are not luminous. Wren is a lempus. Wren is a shumpus.

Question: Is Wren crazy?
Think step by step.

(1) Wren is a lempus.
(2) Lempuses are crazy.
(3) Wren is crazy.
Answer: Yes


Each vumpus is hungry. Yumpuses are vumpus. Each yumpus is large. Tumpuses are not large. Tumpuses are not luminous. Rast is a tumpus. Rast is a vumpus.

Question: Is Rast large?
Think step by step.

(1) Rast is a tumpus.
(2) Tumpuses are not large.
(3) Rast is not large.
Answer: No


Sterpuses are shumpus. Each shumpus is blonde. Each rompus is happy. Each sterpus is not happy. Rompuses are not crazy. Rast is a rompus. Rast is a shumpus.

Question: Is Rast happy?
Think step by step.

(1) Rast is a rompus.
(2) Rompuses are happy.
(3) Rast is happy.
Answer: Yes


Zumpuses are not luminous. Each lorpus is hungry. Zumpuses are yumpus. Lorpuses are luminous. Yumpuses are not fast. Grom is a yumpus. Grom is a lorpus.

Question: Is Grom luminous?
Think step by step.

(1) Grom is a lorpus.
(2) Each lorpus is luminous.
(3) Grom is luminous.
Answer: Yes


Each wumpus is not fast. Each vumpus is hungry. Yumpuses are not large. Each vumpus is a wumpus. Yumpuses are not hungry. Wren is a yumpus. Wren is a wumpus.

Question: Is Wren hungry?
Think step by step.

(1) Wren is a yumpus.
(2) Yumpuses are not hungry.
(3) Wren is not hungry.
Answer: No


Grimpuses are heavy. Each grimpus is tall. Dumpuses are not tall. Tumpuses are large. Dumpuses are tumpus. Trux is a tumpus. Trux is a grimpus.

Question: Is Trux tall?
Think step by step.

(1) Trux is a grimpus.
(2) Each grimpus is tall.
(3) Trux is tall.
Answer: Yes


Lempuses are crazy. Each lempus is a tumpus. Each shumpus is not luminous. Each tumpus is not heavy. Each shumpus is not crazy. Grom is a tumpus. Grom is a shumpus.

Question: Is Grom crazy?
Think step by step.

(1) Grom is a shumpus.
(2) Shumpuses are not crazy.
(3) Grom is not crazy.
Answer: No


Each impus is happy. Each gorpus is a dumpus. Gorpuses are hungry. Impuses are not hungry. Each dumpus is not tall. Jinx is a dumpus. Jinx is a impus.

Question: Is Jinx hungry?
Think step by step.
",No,"['Jinx is a impus.', 'Each impus is not hungry.', 'Jinx is not hungry.']",No,"['Jinx is an impus.', 'Each impus is happy.', 'Jinx is happy.', 'Jinx is a dumpus.', 'Each dumpus is not hungry.', 'Jinx is not hungry.']",True,False
2,"Answer Yes or No to the following question. Answer as in the examples.
Zumpuses are hungry. Wumpuses are fast. Each gorpus is large. Wumpuses are not hungry. Zumpuses are gorpus. Grom is a gorpus. Grom is a wumpus.

Question: Is Grom hungry?
Think step by step.

(1) Grom is a wumpus.
(2) Each wumpus is not hungry.
(3) Grom is not hungry.
Answer: No


Dumpuses are rompus. Each rompus is fast. Each lorpus is not crazy. Dumpuses are crazy. Lorpuses are not happy. Rast is a rompus. Rast is a lorpus.

Question: Is Rast crazy?
Think step by step.

(1) Rast is a lorpus.
(2) Each lorpus is not crazy.
(3) Rast is not crazy.
Answer: No


Vumpuses are not crazy. Vumpuses are shumpus. Wumpuses are crazy. Each wumpus is not happy. Each shumpus is blonde. Wren is a shumpus. Wren is a wumpus.

Question: Is Wren crazy?
Think step by step.

(1) Wren is a wumpus.
(2) Each wumpus is crazy.
(3) Wren is crazy.
Answer: Yes


Jompuses are not hungry. Vumpuses are luminous. Jompuses are not happy. Impuses are hungry. Each impus is a vumpus. Jinx is a jompus. Jinx is a vumpus.

Question: Is Jinx hungry?
Think step by step.

(1) Jinx is a jompus.
(2) Each jompus is not hungry.
(3) Jinx is not hungry.
Answer: No


Yumpuses are sterpus. Gorpuses are crazy. Each yumpus is not crazy. Each sterpus is not luminous. Gorpuses are large. Jinx is a sterpus. Jinx is a gorpus.

Question: Is Jinx crazy?
Think step by step.

(1) Jinx is a gorpus.
(2) Gorpuses are crazy.
(3) Jinx is crazy.
Answer: Yes


Each rompus is not blonde. Each rompus is not happy. Each dumpus is not fast. Each brimpus is a dumpus. Brimpuses are happy. Grom is a dumpus. Grom is a rompus.

Question: Is Grom happy?
Think step by step.

(1) Grom is a rompus.
(2) Each rompus is not happy.
(3) Grom is not happy.
Answer: No


Each shumpus is tall. Each numpus is a shumpus. Rompuses are not crazy. Each rompus is hungry. Each numpus is crazy. Wren is a rompus. Wren is a shumpus.

Question: Is Wren crazy?
Think step by step.

(1) Wren is a rompus.
(2) Each rompus is not crazy.
(3) Wren is not crazy.
Answer: No


Each lempus is a lorpus. Each lorpus is not luminous. Each zumpus is hungry. Each lempus is blonde. Each zumpus is not blonde. Wren is a zumpus. Wren is a lorpus.

Question: Is Wren blonde?
Think step by step.
",No,"['Wren is a zumpus.', 'Each zumpus is not blonde.', 'Wren is not blonde.']",No,"['Wren is a zumpus.', 'Each zumpus is not blonde.', 'Wren is not blonde.']",True,True
3,"Answer Yes or No to the following question. Answer as in the examples.
Zumpuses are hungry. Impuses are heavy. Each zumpus is not large. Sterpuses are impus. Sterpuses are large. Jinx is a zumpus. Jinx is a impus.

Question: Is Jinx large?
Think step by step.

(1) Jinx is a zumpus.
(2) Each zumpus is not large.
(3) Jinx is not large.
Answer: No


Each gorpus is a impus. Dumpuses are happy. Gorpuses are not crazy. Each dumpus is crazy. Each impus is blonde. Jinx is a impus. Jinx is a dumpus.

Question: Is Jinx crazy?
Think step by step.

(1) Jinx is a dumpus.
(2) Dumpuses are crazy.
(3) Jinx is crazy.
Answer: Yes


Each brimpus is heavy. Each wumpus is not heavy. Gorpuses are not blonde. Wumpuses are tall. Each brimpus is a gorpus. Wren is a gorpus. Wren is a wumpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a wumpus.
(2) Each wumpus is not heavy.
(3) Wren is not heavy.
Answer: No


Jompuses are large. Numpuses are jompus. Each dumpus is not fast. Each numpus is crazy. Each dumpus is not crazy. Wren is a jompus. Wren is a dumpus.

Question: Is Wren crazy?
Think step by step.

(1) Wren is a dumpus.
(2) Each dumpus is not crazy.
(3) Wren is not crazy.
Answer: No


Lempuses are crazy. Grimpuses are happy. Each lempus is not tall. Each shumpus is not crazy. Shumpuses are grimpus. Jinx is a lempus. Jinx is a grimpus.

Question: Is Jinx crazy?
Think step by step.

(1) Jinx is a lempus.
(2) Each lempus is crazy.
(3) Jinx is crazy.
Answer: Yes


Lempuses are luminous. Each lempus is a shumpus. Each brimpus is not crazy. Brimpuses are not luminous. Shumpuses are large. Wren is a brimpus. Wren is a shumpus.

Question: Is Wren luminous?
Think step by step.

(1) Wren is a brimpus.
(2) Brimpuses are not luminous.
(3) Wren is not luminous.
Answer: No


Grimpuses are blonde. Vumpuses are tumpus. Each grimpus is crazy. Vumpuses are not crazy. Each tumpus is heavy. Wren is a grimpus. Wren is a tumpus.

Question: Is Wren crazy?
Think step by step.

(1) Wren is a grimpus.
(2) Grimpuses are crazy.
(3) Wren is crazy.
Answer: Yes


Gorpuses are lorpus. Each tumpus is luminous. Lorpuses are crazy. Each gorpus is not luminous. Each tumpus is fast. Grom is a tumpus. Grom is a lorpus.

Question: Is Grom luminous?
Think step by step.
",Yes,"['Grom is a tumpus.', 'Tumpuses are luminous.', 'Grom is luminous.']",Yes,"['Grom is a tumpus.', 'Each tumpus is luminous.', 'Grom is luminous.']",True,False
4,"Answer Yes or No to the following question. Answer as in the examples.
Grimpuses are happy. Each impus is crazy. Impuses are rompus. Grimpuses are not crazy. Each rompus is not blonde. Jinx is a grimpus. Jinx is a rompus.

Question: Is Jinx crazy?
Think step by step.

(1) Jinx is a grimpus.
(2) Grimpuses are not crazy.
(3) Jinx is not crazy.
Answer: No


Lempuses are fast. Each wumpus is not luminous. Yumpuses are not heavy. Wumpuses are not fast. Each lempus is a yumpus. Jinx is a yumpus. Jinx is a wumpus.

Question: Is Jinx fast?
Think step by step.

(1) Jinx is a wumpus.
(2) Wumpuses are not fast.
(3) Jinx is not fast.
Answer: No


Each zumpus is crazy. Each gorpus is not heavy. Lempuses are gorpus. Lempuses are not crazy. Zumpuses are not tall. Wren is a gorpus. Wren is a zumpus.

Question: Is Wren crazy?
Think step by step.

(1) Wren is a zumpus.
(2) Zumpuses are crazy.
(3) Wren is crazy.
Answer: Yes


Each brimpus is not hungry. Each brimpus is not crazy. Zumpuses are lorpus. Each zumpus is hungry. Lorpuses are not tall. Trux is a brimpus. Trux is a lorpus.

Question: Is Trux hungry?
Think step by step.

(1) Trux is a brimpus.
(2) Brimpuses are not hungry.
(3) Trux is not hungry.
Answer: No


Each lempus is blonde. Each brimpus is not heavy. Lempuses are brimpus. Each numpus is fast. Each numpus is not blonde. Trux is a numpus. Trux is a brimpus.

Question: Is Trux blonde?
Think step by step.

(1) Trux is a numpus.
(2) Numpuses are not blonde.
(3) Trux is not blonde.
Answer: No


Each wumpus is not luminous. Each numpus is not tall. Wumpuses are tall. Each numpus is a impus. Impuses are crazy. Wren is a wumpus. Wren is a impus.

Question: Is Wren tall?
Think step by step.

(1) Wren is a wumpus.
(2) Each wumpus is tall.
(3) Wren is tall.
Answer: Yes


Lempuses are brimpus. Each dumpus is not large. Each lempus is blonde. Brimpuses are luminous. Each dumpus is not blonde. Wren is a brimpus. Wren is a dumpus.

Question: Is Wren blonde?
Think step by step.

(1) Wren is a dumpus.
(2) Each dumpus is not blonde.
(3) Wren is not blonde.
Answer: No


Each numpus is a rompus. Each sterpus is not luminous. Each rompus is fast. Sterpuses are hungry. Numpuses are not hungry. Jinx is a sterpus. Jinx is a rompus.

Question: Is Jinx hungry?
Think step by step.
",Yes,"['Jinx is a sterpus.', 'Sterpuses are hungry.', 'Jinx is hungry.']",Yes,"['Jinx is a rompus.', 'Each rompus is fast.', 'Jinx is fast.', 'Jinx is a sterpus.', 'Sterpuses are hungry.', 'Jinx is hungry.']",True,False
5,"Answer Yes or No to the following question. Answer as in the examples.
Each rompus is a yumpus. Each yumpus is tall. Zumpuses are not luminous. Each rompus is luminous. Each zumpus is not blonde. Grom is a zumpus. Grom is a yumpus.

Question: Is Grom luminous?
Think step by step.

(1) Grom is a zumpus.
(2) Each zumpus is not luminous.
(3) Grom is not luminous.
Answer: No


Each sterpus is large. Sterpuses are not hungry. Wumpuses are not large. Wumpuses are shumpus. Each shumpus is not fast. Rast is a sterpus. Rast is a shumpus.

Question: Is Rast large?
Think step by step.

(1) Rast is a sterpus.
(2) Each sterpus is large.
(3) Rast is large.
Answer: Yes


Each numpus is happy. Grimpuses are not crazy. Sterpuses are numpus. Grimpuses are luminous. Sterpuses are crazy. Rast is a grimpus. Rast is a numpus.

Question: Is Rast crazy?
Think step by step.

(1) Rast is a grimpus.
(2) Each grimpus is not crazy.
(3) Rast is not crazy.
Answer: No


Each rompus is hungry. Each gorpus is luminous. Each rompus is not fast. Each shumpus is a gorpus. Shumpuses are not hungry. Wren is a gorpus. Wren is a rompus.

Question: Is Wren hungry?
Think step by step.

(1) Wren is a rompus.
(2) Each rompus is hungry.
(3) Wren is hungry.
Answer: Yes


Each rompus is a lorpus. Brimpuses are happy. Rompuses are not blonde. Each brimpus is blonde. Each lorpus is heavy. Jinx is a brimpus. Jinx is a lorpus.

Question: Is Jinx blonde?
Think step by step.

(1) Jinx is a brimpus.
(2) Each brimpus is blonde.
(3) Jinx is blonde.
Answer: Yes


Each numpus is large. Grimpuses are not happy. Each numpus is heavy. Tumpuses are grimpus. Tumpuses are not large. Grom is a numpus. Grom is a grimpus.

Question: Is Grom large?
Think step by step.

(1) Grom is a numpus.
(2) Numpuses are large.
(3) Grom is large.
Answer: Yes


Each yumpus is luminous. Each impus is not luminous. Yumpuses are not large. Each lorpus is not heavy. Impuses are lorpus. Wren is a lorpus. Wren is a yumpus.

Question: Is Wren luminous?
Think step by step.

(1) Wren is a yumpus.
(2) Yumpuses are luminous.
(3) Wren is luminous.
Answer: Yes


Each lempus is crazy. Each sterpus is heavy. Each impus is a lempus. Each sterpus is not fast. Each impus is not heavy. Wren is a lempus. Wren is a sterpus.

Question: Is Wren heavy?
Think step by step.
",Yes,"['Wren is a sterpus.', 'Sterpuses are heavy.', 'Wren is heavy.']",No,"['Wren is a lempus.', 'Each lempus is not heavy.', 'Wren is not heavy.']",False,False
6,"Answer Yes or No to the following question. Answer as in the examples.
Each gorpus is not fast. Each gorpus is not luminous. Each brimpus is fast. Each brimpus is a impus. Impuses are tall. Jinx is a impus. Jinx is a gorpus.

Question: Is Jinx fast?
Think step by step.

(1) Jinx is a gorpus.
(2) Each gorpus is not fast.
(3) Jinx is not fast.
Answer: No


Each wumpus is not hungry. Each sterpus is heavy. Vumpuses are large. Wumpuses are sterpus. Vumpuses are hungry. Rast is a sterpus. Rast is a vumpus.

Question: Is Rast hungry?
Think step by step.

(1) Rast is a vumpus.
(2) Vumpuses are hungry.
(3) Rast is hungry.
Answer: Yes


Wumpuses are blonde. Shumpuses are not happy. Each wumpus is a brimpus. Each shumpus is not blonde. Brimpuses are fast. Rast is a brimpus. Rast is a shumpus.

Question: Is Rast blonde?
Think step by step.

(1) Rast is a shumpus.
(2) Shumpuses are not blonde.
(3) Rast is not blonde.
Answer: No


Each rompus is not blonde. Lempuses are blonde. Vumpuses are luminous. Rompuses are vumpus. Each lempus is not happy. Wren is a vumpus. Wren is a lempus.

Question: Is Wren blonde?
Think step by step.

(1) Wren is a lempus.
(2) Lempuses are blonde.
(3) Wren is blonde.
Answer: Yes


Tumpuses are large. Each impus is a lorpus. Lorpuses are not crazy. Each tumpus is luminous. Each impus is not luminous. Jinx is a tumpus. Jinx is a lorpus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a tumpus.
(2) Tumpuses are luminous.
(3) Jinx is luminous.
Answer: Yes


Each wumpus is a grimpus. Grimpuses are not heavy. Yumpuses are crazy. Yumpuses are blonde. Wumpuses are not blonde. Rast is a grimpus. Rast is a yumpus.

Question: Is Rast blonde?
Think step by step.

(1) Rast is a yumpus.
(2) Each yumpus is blonde.
(3) Rast is blonde.
Answer: Yes


Impuses are dumpus. Impuses are not crazy. Dumpuses are not fast. Each sterpus is heavy. Each sterpus is crazy. Grom is a sterpus. Grom is a dumpus.

Question: Is Grom crazy?
Think step by step.

(1) Grom is a sterpus.
(2) Each sterpus is crazy.
(3) Grom is crazy.
Answer: Yes


Numpuses are grimpus. Each grimpus is not luminous. Jompuses are happy. Each jompus is large. Numpuses are not happy. Grom is a jompus. Grom is a grimpus.

Question: Is Grom happy?
Think step by step.
",Yes,"['Grom is a jompus.', 'Jompuses are happy.', 'Grom is happy.']",No,"['Grom is a grimpus.', 'Each grimpus is not luminous.', 'Grom is not happy.']",False,False
7,"Answer Yes or No to the following question. Answer as in the examples.
Tumpuses are not hungry. Each lorpus is a jompus. Each tumpus is heavy. Each jompus is not fast. Each lorpus is not heavy. Rast is a tumpus. Rast is a jompus.

Question: Is Rast heavy?
Think step by step.

(1) Rast is a tumpus.
(2) Each tumpus is heavy.
(3) Rast is heavy.
Answer: Yes


Gorpuses are not luminous. Each yumpus is not happy. Gorpuses are tall. Each grimpus is not tall. Each grimpus is a yumpus. Rast is a yumpus. Rast is a gorpus.

Question: Is Rast tall?
Think step by step.

(1) Rast is a gorpus.
(2) Gorpuses are tall.
(3) Rast is tall.
Answer: Yes


Sterpuses are crazy. Each zumpus is heavy. Rompuses are sterpus. Each zumpus is not large. Rompuses are large. Trux is a zumpus. Trux is a sterpus.

Question: Is Trux large?
Think step by step.

(1) Trux is a zumpus.
(2) Each zumpus is not large.
(3) Trux is not large.
Answer: No


Each lempus is not heavy. Lempuses are large. Sterpuses are lorpus. Sterpuses are not large. Lorpuses are fast. Grom is a lempus. Grom is a lorpus.

Question: Is Grom large?
Think step by step.

(1) Grom is a lempus.
(2) Lempuses are large.
(3) Grom is large.
Answer: Yes


Each wumpus is not hungry. Each numpus is tall. Each numpus is a rompus. Each wumpus is not tall. Each rompus is heavy. Trux is a rompus. Trux is a wumpus.

Question: Is Trux tall?
Think step by step.

(1) Trux is a wumpus.
(2) Wumpuses are not tall.
(3) Trux is not tall.
Answer: No


Zumpuses are heavy. Each brimpus is not blonde. Each zumpus is a brimpus. Each gorpus is not hungry. Gorpuses are not heavy. Trux is a brimpus. Trux is a gorpus.

Question: Is Trux heavy?
Think step by step.

(1) Trux is a gorpus.
(2) Gorpuses are not heavy.
(3) Trux is not heavy.
Answer: No


Each yumpus is a rompus. Each rompus is not large. Gorpuses are not happy. Each gorpus is not luminous. Yumpuses are happy. Trux is a rompus. Trux is a gorpus.

Question: Is Trux happy?
Think step by step.

(1) Trux is a gorpus.
(2) Gorpuses are not happy.
(3) Trux is not happy.
Answer: No


Jompuses are not fast. Each jompus is not heavy. Each sterpus is a brimpus. Sterpuses are heavy. Each brimpus is not crazy. Grom is a brimpus. Grom is a jompus.

Question: Is Grom heavy?
Think step by step.
",No,"['Grom is a jompus.', 'Each jompus is not heavy.', 'Grom is not heavy.']",No,"['Grom is a jompus.', 'Each jompus is not heavy.', 'Grom is not heavy.']",True,True
8,"Answer Yes or No to the following question. Answer as in the examples.
Each numpus is large. Zumpuses are gorpus. Zumpuses are not large. Each numpus is not crazy. Each gorpus is luminous. Trux is a gorpus. Trux is a numpus.

Question: Is Trux large?
Think step by step.

(1) Trux is a numpus.
(2) Each numpus is large.
(3) Trux is large.
Answer: Yes


Each gorpus is a rompus. Each sterpus is not luminous. Each gorpus is not crazy. Each rompus is not fast. Sterpuses are crazy. Rast is a rompus. Rast is a sterpus.

Question: Is Rast crazy?
Think step by step.

(1) Rast is a sterpus.
(2) Sterpuses are crazy.
(3) Rast is crazy.
Answer: Yes


Impuses are luminous. Each wumpus is not luminous. Impuses are large. Dumpuses are happy. Wumpuses are dumpus. Grom is a dumpus. Grom is a impus.

Question: Is Grom luminous?
Think step by step.

(1) Grom is a impus.
(2) Each impus is luminous.
(3) Grom is luminous.
Answer: Yes


Shumpuses are jompus. Each wumpus is not crazy. Each shumpus is crazy. Jompuses are fast. Each wumpus is not happy. Rast is a wumpus. Rast is a jompus.

Question: Is Rast crazy?
Think step by step.

(1) Rast is a wumpus.
(2) Wumpuses are not crazy.
(3) Rast is not crazy.
Answer: No


Jompuses are dumpus. Jompuses are not crazy. Each tumpus is not heavy. Each dumpus is blonde. Tumpuses are crazy. Rast is a dumpus. Rast is a tumpus.

Question: Is Rast crazy?
Think step by step.

(1) Rast is a tumpus.
(2) Tumpuses are crazy.
(3) Rast is crazy.
Answer: Yes


Jompuses are not heavy. Each vumpus is not blonde. Each yumpus is a vumpus. Each jompus is crazy. Yumpuses are not crazy. Rast is a jompus. Rast is a vumpus.

Question: Is Rast crazy?
Think step by step.

(1) Rast is a jompus.
(2) Each jompus is crazy.
(3) Rast is crazy.
Answer: Yes


Each zumpus is not fast. Each wumpus is crazy. Zumpuses are shumpus. Each wumpus is fast. Shumpuses are luminous. Wren is a shumpus. Wren is a wumpus.

Question: Is Wren fast?
Think step by step.

(1) Wren is a wumpus.
(2) Wumpuses are fast.
(3) Wren is fast.
Answer: Yes


Each grimpus is not heavy. Each numpus is not happy. Each dumpus is hungry. Grimpuses are numpus. Dumpuses are heavy. Grom is a dumpus. Grom is a numpus.

Question: Is Grom heavy?
Think step by step.
",Yes,"['Grom is a dumpus.', 'Each dumpus is heavy.', 'Grom is heavy.']",NaN,[],False,True
9,"Answer Yes or No to the following question. Answer as in the examples.
Each yumpus is a vumpus. Lempuses are blonde. Yumpuses are not blonde. Vumpuses are tall. Lempuses are not large. Rast is a vumpus. Rast is a lempus.

Question: Is Rast blonde?
Think step by step.

(1) Rast is a lempus.
(2) Each lempus is blonde.
(3) Rast is blonde.
Answer: Yes


Each vumpus is not luminous. Each wumpus is not fast. Brimpuses are luminous. Vumpuses are wumpus. Each brimpus is blonde. Rast is a brimpus. Rast is a wumpus.

Question: Is Rast luminous?
Think step by step.

(1) Rast is a brimpus.
(2) Each brimpus is luminous.
(3) Rast is luminous.
Answer: Yes


Zumpuses are hungry. Sterpuses are luminous. Sterpuses are brimpus. Each zumpus is not luminous. Brimpuses are not tall. Grom is a brimpus. Grom is a zumpus.

Question: Is Grom luminous?
Think step by step.

(1) Grom is a zumpus.
(2) Each zumpus is not luminous.
(3) Grom is not luminous.
Answer: No


Jompuses are tall. Gorpuses are shumpus. Each gorpus is not tall. Each shumpus is hungry. Each jompus is blonde. Grom is a jompus. Grom is a shumpus.

Question: Is Grom tall?
Think step by step.

(1) Grom is a jompus.
(2) Jompuses are tall.
(3) Grom is tall.
Answer: Yes


Each jompus is a grimpus. Jompuses are crazy. Each tumpus is not crazy. Tumpuses are tall. Grimpuses are heavy. Trux is a grimpus. Trux is a tumpus.

Question: Is Trux crazy?
Think step by step.

(1) Trux is a tumpus.
(2) Tumpuses are not crazy.
(3) Trux is not crazy.
Answer: No


Each impus is not tall. Each sterpus is not crazy. Each wumpus is heavy. Impuses are crazy. Each sterpus is a wumpus. Trux is a impus. Trux is a wumpus.

Question: Is Trux crazy?
Think step by step.

(1) Trux is a impus.
(2) Each impus is crazy.
(3) Trux is crazy.
Answer: Yes


Each jompus is blonde. Each impus is heavy. Lempuses are not heavy. Impuses are happy. Lempuses are jompus. Jinx is a jompus. Jinx is a impus.

Question: Is Jinx heavy?
Think step by step.

(1) Jinx is a impus.
(2) Each impus is heavy.
(3) Jinx is heavy.
Answer: Yes


Each rompus is not luminous. Each gorpus is happy. Wumpuses are gorpus. Each rompus is not heavy. Each wumpus is heavy. Jinx is a rompus. Jinx is a gorpus.

Question: Is Jinx heavy?
Think step by step.
",No,"['Jinx is a rompus.', 'Rompuses are not heavy.', 'Jinx is not heavy.']",NaN,[],False,True
