prompt,answer,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer to the following question as shown in the following examples.
Each grimpus is large. Vumpuses are hungry. Each wumpus is not tall. Each wumpus is a grimpus. Each vumpus is tall. Rast is a grimpus. Rast is a vumpus.

Question: Is Rast tall?
Think step by step.

(1) Rast is a vumpus.
(2) Each vumpus is tall.
(3) Rast is tall.
Answer: Yes


Each lorpus is not heavy. Each shumpus is a wumpus. Each wumpus is not fast. Each lorpus is luminous. Each shumpus is not luminous. Jinx is a wumpus. Jinx is a lorpus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a lorpus.
(2) Each lorpus is luminous.
(3) Jinx is luminous.
Answer: Yes


Each lorpus is blonde. Lorpuses are not fast. Yumpuses are luminous. Tumpuses are yumpuses. Each tumpus is not blonde. Grom is a lorpus. Grom is a yumpus.

Question: Is Grom blonde?
Think step by step.

(1) Grom is a lorpus.
(2) Lorpuses are blonde.
(3) Grom is blonde.
Answer: Yes


Lorpuses are dumpuses. Vumpuses are blonde. Each dumpus is luminous. Each vumpus is large. Lorpuses are not blonde. Wren is a vumpus. Wren is a dumpus.

Question: Is Wren blonde?
Think step by step.

(1) Wren is a vumpus.
(2) Each vumpus is blonde.
(3) Wren is blonde.
Answer: Yes


Dumpuses are not tall. Each tumpus is not crazy. Each wumpus is a dumpus. Tumpuses are not luminous. Each wumpus is crazy. Grom is a tumpus. Grom is a dumpus.

Question: Is Grom crazy?
Think step by step.

(1) Grom is a tumpus.
(2) Tumpuses are not crazy.
(3) Grom is not crazy.
Answer: No


Each lorpus is luminous. Each dumpus is crazy. Zumpuses are not happy. Dumpuses are not luminous. Lorpuses are zumpuses. Wren is a dumpus. Wren is a zumpus.

Question: Is Wren luminous?
Think step by step.

(1) Wren is a dumpus.
(2) Dumpuses are not luminous.
(3) Wren is not luminous.
Answer: No


Each brimpus is a numpus. Each shumpus is not hungry. Each numpus is not tall. Brimpuses are hungry. Each shumpus is happy. Trux is a numpus. Trux is a shumpus.

Question: Is Trux hungry?
Think step by step.

(1) Trux is a shumpus.
(2) Each shumpus is not hungry.
(3) Trux is not hungry.
Answer: No


Each jompus is crazy. Dumpuses are numpuses. Each numpus is blonde. Each jompus is not tall. Each dumpus is not crazy. Wren is a jompus. Wren is a numpus.

Question: Is Wren crazy?
Think step by step.
","I'll think step by step.

(1) Wren is a numpus.
(2) Each numpus is blonde.
(3) Wren is blonde.

But the question asks if Wren is crazy, not blonde. Let's continue.

(1) Wren is a jompus.
(2) Each jompus is crazy.
(3) Wren is crazy.

Answer: Yes",Yes,"['Wren is a jompus.', 'Each jompus is crazy.', 'Wren is crazy.']",Yes,"['Wren is a numpus.', 'Each numpus is blonde.', 'Wren is blonde.', 'Wren is a jompus.', 'Each jompus is crazy.', 'Wren is crazy.']",True,True
"Answer to the following question as shown in the following examples.
Each zumpus is not hungry. Numpuses are not heavy. Each wumpus is not tall. Wumpuses are zumpuses. Each numpus is tall. Grom is a zumpus. Grom is a numpus.

Question: Is Grom tall?
Think step by step.

(1) Grom is a numpus.
(2) Numpuses are tall.
(3) Grom is tall.
Answer: Yes


Jompuses are tumpuses. Jompuses are crazy. Tumpuses are not heavy. Each sterpus is not crazy. Each sterpus is hungry. Jinx is a tumpus. Jinx is a sterpus.

Question: Is Jinx crazy?
Think step by step.

(1) Jinx is a sterpus.
(2) Sterpuses are not crazy.
(3) Jinx is not crazy.
Answer: No


Grimpuses are not tall. Each shumpus is a rompus. Each grimpus is not crazy. Each rompus is not heavy. Each shumpus is crazy. Wren is a rompus. Wren is a grimpus.

Question: Is Wren crazy?
Think step by step.

(1) Wren is a grimpus.
(2) Grimpuses are not crazy.
(3) Wren is not crazy.
Answer: No


Each jompus is a tumpus. Each jompus is heavy. Each grimpus is happy. Tumpuses are luminous. Grimpuses are not heavy. Jinx is a tumpus. Jinx is a grimpus.

Question: Is Jinx heavy?
Think step by step.

(1) Jinx is a grimpus.
(2) Each grimpus is not heavy.
(3) Jinx is not heavy.
Answer: No


Tumpuses are not tall. Each grimpus is not blonde. Grimpuses are not crazy. Sterpuses are tumpuses. Sterpuses are crazy. Rast is a tumpus. Rast is a grimpus.

Question: Is Rast crazy?
Think step by step.

(1) Rast is a grimpus.
(2) Each grimpus is not crazy.
(3) Rast is not crazy.
Answer: No


Each wumpus is large. Each sterpus is not blonde. Sterpuses are wumpuses. Brimpuses are happy. Each brimpus is blonde. Trux is a brimpus. Trux is a wumpus.

Question: Is Trux blonde?
Think step by step.

(1) Trux is a brimpus.
(2) Brimpuses are blonde.
(3) Trux is blonde.
Answer: Yes


Each tumpus is fast. Each tumpus is heavy. Each rompus is not heavy. Each brimpus is not blonde. Each rompus is a brimpus. Jinx is a tumpus. Jinx is a brimpus.

Question: Is Jinx heavy?
Think step by step.

(1) Jinx is a tumpus.
(2) Tumpuses are heavy.
(3) Jinx is heavy.
Answer: Yes


Lempuses are not blonde. Shumpuses are numpuses. Shumpuses are large. Numpuses are not crazy. Each lempus is not large. Wren is a numpus. Wren is a lempus.

Question: Is Wren large?
Think step by step.
","I'll answer the question step by step.

(1) Wren is a lempus.
(2) Lempuses are not large.
(3) Wren is not large.

Answer: No",No,"['Wren is a lempus.', 'Each lempus is not large.', 'Wren is not large.']",No,"['Wren is a lempus.', 'Lempuses are not large.', 'Wren is not large.']",True,True
"Answer to the following question as shown in the following examples.
Grimpuses are not luminous. Each yumpus is heavy. Sterpuses are not heavy. Sterpuses are not large. Yumpuses are grimpuses. Jinx is a sterpus. Jinx is a grimpus.

Question: Is Jinx heavy?
Think step by step.

(1) Jinx is a sterpus.
(2) Sterpuses are not heavy.
(3) Jinx is not heavy.
Answer: No


Each jompus is a vumpus. Vumpuses are not fast. Each dumpus is happy. Dumpuses are luminous. Each jompus is not happy. Wren is a vumpus. Wren is a dumpus.

Question: Is Wren happy?
Think step by step.

(1) Wren is a dumpus.
(2) Each dumpus is happy.
(3) Wren is happy.
Answer: Yes


Each brimpus is a shumpus. Each gorpus is heavy. Shumpuses are crazy. Each brimpus is not happy. Gorpuses are happy. Jinx is a shumpus. Jinx is a gorpus.

Question: Is Jinx happy?
Think step by step.

(1) Jinx is a gorpus.
(2) Gorpuses are happy.
(3) Jinx is happy.
Answer: Yes


Vumpuses are large. Vumpuses are zumpuses. Each sterpus is heavy. Each sterpus is not large. Each zumpus is fast. Rast is a sterpus. Rast is a zumpus.

Question: Is Rast large?
Think step by step.

(1) Rast is a sterpus.
(2) Sterpuses are not large.
(3) Rast is not large.
Answer: No


Lempuses are wumpuses. Lempuses are tall. Gorpuses are happy. Each gorpus is not tall. Wumpuses are not crazy. Jinx is a wumpus. Jinx is a gorpus.

Question: Is Jinx tall?
Think step by step.

(1) Jinx is a gorpus.
(2) Each gorpus is not tall.
(3) Jinx is not tall.
Answer: No


Each brimpus is not heavy. Each numpus is a gorpus. Gorpuses are hungry. Each numpus is blonde. Brimpuses are not blonde. Jinx is a brimpus. Jinx is a gorpus.

Question: Is Jinx blonde?
Think step by step.

(1) Jinx is a brimpus.
(2) Each brimpus is not blonde.
(3) Jinx is not blonde.
Answer: No


Each shumpus is not crazy. Each jompus is not luminous. Shumpuses are hungry. Each vumpus is crazy. Each vumpus is a jompus. Trux is a jompus. Trux is a shumpus.

Question: Is Trux crazy?
Think step by step.

(1) Trux is a shumpus.
(2) Each shumpus is not crazy.
(3) Trux is not crazy.
Answer: No


Grimpuses are lempuses. Each lorpus is happy. Lempuses are not luminous. Grimpuses are not happy. Lorpuses are not fast. Jinx is a lempus. Jinx is a lorpus.

Question: Is Jinx happy?
Think step by step.
","I'll think step by step!

(1) Jinx is a lorpus.
(2) Each lorpus is happy.
(3) Jinx is happy.

Answer: Yes",Yes,"['Jinx is a lorpus.', 'Lorpuses are happy.', 'Jinx is happy.']",Yes,"['Jinx is a lorpus.', 'Each lorpus is happy.', 'Jinx is happy.']",True,True
"Answer to the following question as shown in the following examples.
Each dumpus is large. Vumpuses are dumpuses. Jompuses are not heavy. Each vumpus is not happy. Jompuses are happy. Grom is a dumpus. Grom is a jompus.

Question: Is Grom happy?
Think step by step.

(1) Grom is a jompus.
(2) Each jompus is happy.
(3) Grom is happy.
Answer: Yes


Each shumpus is happy. Brimpuses are blonde. Each zumpus is a shumpus. Brimpuses are fast. Each zumpus is not blonde. Jinx is a shumpus. Jinx is a brimpus.

Question: Is Jinx blonde?
Think step by step.

(1) Jinx is a brimpus.
(2) Brimpuses are blonde.
(3) Jinx is blonde.
Answer: Yes


Shumpuses are crazy. Each dumpus is a grimpus. Dumpuses are not hungry. Each grimpus is large. Each shumpus is hungry. Trux is a shumpus. Trux is a grimpus.

Question: Is Trux hungry?
Think step by step.

(1) Trux is a shumpus.
(2) Shumpuses are hungry.
(3) Trux is hungry.
Answer: Yes


Each sterpus is not hungry. Zumpuses are fast. Wumpuses are luminous. Each wumpus is hungry. Each sterpus is a zumpus. Wren is a wumpus. Wren is a zumpus.

Question: Is Wren hungry?
Think step by step.

(1) Wren is a wumpus.
(2) Each wumpus is hungry.
(3) Wren is hungry.
Answer: Yes


Dumpuses are hungry. Each wumpus is not luminous. Each sterpus is heavy. Sterpuses are luminous. Each wumpus is a dumpus. Trux is a dumpus. Trux is a sterpus.

Question: Is Trux luminous?
Think step by step.

(1) Trux is a sterpus.
(2) Each sterpus is luminous.
(3) Trux is luminous.
Answer: Yes


Brimpuses are not luminous. Each vumpus is crazy. Brimpuses are heavy. Each tumpus is luminous. Tumpuses are vumpuses. Rast is a brimpus. Rast is a vumpus.

Question: Is Rast luminous?
Think step by step.

(1) Rast is a brimpus.
(2) Brimpuses are not luminous.
(3) Rast is not luminous.
Answer: No


Each grimpus is blonde. Shumpuses are not luminous. Each impus is heavy. Grimpuses are luminous. Each shumpus is a impus. Trux is a impus. Trux is a grimpus.

Question: Is Trux luminous?
Think step by step.

(1) Trux is a grimpus.
(2) Grimpuses are luminous.
(3) Trux is luminous.
Answer: Yes


Yumpuses are not happy. Each impus is a vumpus. Each vumpus is heavy. Yumpuses are not tall. Impuses are happy. Grom is a yumpus. Grom is a vumpus.

Question: Is Grom happy?
Think step by step.
","Let's think step by step.

(1) Grom is a yumpus.
(2) Yumpuses are not happy.
(3) Grom is not happy.

Answer: No",No,"['Grom is a yumpus.', 'Each yumpus is not happy.', 'Grom is not happy.']",No,"['Grom is a yumpus.', 'Yumpuses are not happy.', 'Grom is not happy.']",True,True
"Answer to the following question as shown in the following examples.
Tumpuses are lorpuses. Each lorpus is not happy. Each tumpus is heavy. Each wumpus is not heavy. Each wumpus is not hungry. Wren is a lorpus. Wren is a wumpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a wumpus.
(2) Each wumpus is not heavy.
(3) Wren is not heavy.
Answer: No


Each lorpus is blonde. Each jompus is not blonde. Each lorpus is luminous. Each sterpus is fast. Jompuses are sterpuses. Rast is a sterpus. Rast is a lorpus.

Question: Is Rast blonde?
Think step by step.

(1) Rast is a lorpus.
(2) Each lorpus is blonde.
(3) Rast is blonde.
Answer: Yes


Numpuses are fast. Yumpuses are tumpuses. Each yumpus is not happy. Each tumpus is tall. Each numpus is happy. Trux is a numpus. Trux is a tumpus.

Question: Is Trux happy?
Think step by step.

(1) Trux is a numpus.
(2) Each numpus is happy.
(3) Trux is happy.
Answer: Yes


Brimpuses are tall. Dumpuses are grimpuses. Brimpuses are luminous. Each grimpus is not happy. Each dumpus is not tall. Trux is a brimpus. Trux is a grimpus.

Question: Is Trux tall?
Think step by step.

(1) Trux is a brimpus.
(2) Brimpuses are tall.
(3) Trux is tall.
Answer: Yes


Shumpuses are numpuses. Shumpuses are tall. Each numpus is heavy. Zumpuses are hungry. Each zumpus is not tall. Rast is a zumpus. Rast is a numpus.

Question: Is Rast tall?
Think step by step.

(1) Rast is a zumpus.
(2) Zumpuses are not tall.
(3) Rast is not tall.
Answer: No


Each jompus is not fast. Dumpuses are gorpuses. Each jompus is crazy. Dumpuses are fast. Each gorpus is not hungry. Grom is a gorpus. Grom is a jompus.

Question: Is Grom fast?
Think step by step.

(1) Grom is a jompus.
(2) Jompuses are not fast.
(3) Grom is not fast.
Answer: No


Each sterpus is not blonde. Sterpuses are not heavy. Each zumpus is fast. Each lorpus is a zumpus. Each lorpus is heavy. Grom is a sterpus. Grom is a zumpus.

Question: Is Grom heavy?
Think step by step.

(1) Grom is a sterpus.
(2) Sterpuses are not heavy.
(3) Grom is not heavy.
Answer: No


Zumpuses are crazy. Each dumpus is heavy. Yumpuses are not heavy. Each yumpus is happy. Each dumpus is a zumpus. Grom is a yumpus. Grom is a zumpus.

Question: Is Grom heavy?
Think step by step.
","I'll help you answer the question step by step.

(1) Grom is a yumpus.
(2) Yumpuses are not heavy.
(3) Grom is not heavy.

Answer: No",No,"['Grom is a yumpus.', 'Yumpuses are not heavy.', 'Grom is not heavy.']",No,"['Grom is a yumpus.', 'Yumpuses are not heavy.', 'Grom is not heavy.']",True,True
"Answer to the following question as shown in the following examples.
Each tumpus is tall. Each tumpus is luminous. Gorpuses are not tall. Each grimpus is fast. Gorpuses are grimpuses. Wren is a grimpus. Wren is a tumpus.

Question: Is Wren tall?
Think step by step.

(1) Wren is a tumpus.
(2) Each tumpus is tall.
(3) Wren is tall.
Answer: Yes


Each wumpus is crazy. Each shumpus is tall. Each rompus is not crazy. Each rompus is a shumpus. Each wumpus is fast. Wren is a shumpus. Wren is a wumpus.

Question: Is Wren crazy?
Think step by step.

(1) Wren is a wumpus.
(2) Wumpuses are crazy.
(3) Wren is crazy.
Answer: Yes


Each shumpus is happy. Each brimpus is large. Grimpuses are not heavy. Each grimpus is a shumpus. Each brimpus is heavy. Grom is a brimpus. Grom is a shumpus.

Question: Is Grom heavy?
Think step by step.

(1) Grom is a brimpus.
(2) Brimpuses are heavy.
(3) Grom is heavy.
Answer: Yes


Numpuses are not heavy. Numpuses are hungry. Each brimpus is crazy. Each wumpus is a brimpus. Each wumpus is not hungry. Trux is a brimpus. Trux is a numpus.

Question: Is Trux hungry?
Think step by step.

(1) Trux is a numpus.
(2) Numpuses are hungry.
(3) Trux is hungry.
Answer: Yes


Each wumpus is not luminous. Each lempus is luminous. Each numpus is not large. Lempuses are not hungry. Wumpuses are numpuses. Trux is a numpus. Trux is a lempus.

Question: Is Trux luminous?
Think step by step.

(1) Trux is a lempus.
(2) Each lempus is luminous.
(3) Trux is luminous.
Answer: Yes


Each brimpus is not luminous. Lorpuses are gorpuses. Gorpuses are not happy. Each lorpus is luminous. Brimpuses are not crazy. Trux is a gorpus. Trux is a brimpus.

Question: Is Trux luminous?
Think step by step.

(1) Trux is a brimpus.
(2) Each brimpus is not luminous.
(3) Trux is not luminous.
Answer: No


Each lorpus is tall. Yumpuses are not fast. Yumpuses are crazy. Each dumpus is fast. Dumpuses are lorpuses. Jinx is a lorpus. Jinx is a yumpus.

Question: Is Jinx fast?
Think step by step.

(1) Jinx is a yumpus.
(2) Each yumpus is not fast.
(3) Jinx is not fast.
Answer: No


Each grimpus is not crazy. Each wumpus is crazy. Grimpuses are not tall. Each zumpus is blonde. Wumpuses are zumpuses. Rast is a grimpus. Rast is a zumpus.

Question: Is Rast crazy?
Think step by step.
","I'll answer the question step by step.

(1) Rast is a zumpus.
(2) Zumpuses are not mentioned as being crazy.
(3) Rast is not crazy.

Answer: No",No,"['Rast is a grimpus.', 'Each grimpus is not crazy.', 'Rast is not crazy.']",No,"['Rast is a zumpus.', 'Zumpuses are not mentioned as being crazy.', 'Rast is not crazy.']",True,False
"Answer to the following question as shown in the following examples.
Each yumpus is not luminous. Each tumpus is a shumpus. Each tumpus is luminous. Each yumpus is large. Shumpuses are blonde. Trux is a yumpus. Trux is a shumpus.

Question: Is Trux luminous?
Think step by step.

(1) Trux is a yumpus.
(2) Each yumpus is not luminous.
(3) Trux is not luminous.
Answer: No


Each lempus is not blonde. Each dumpus is heavy. Each dumpus is a lempus. Vumpuses are tall. Vumpuses are not heavy. Wren is a lempus. Wren is a vumpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a vumpus.
(2) Each vumpus is not heavy.
(3) Wren is not heavy.
Answer: No


Each dumpus is blonde. Tumpuses are not hungry. Tumpuses are dumpuses. Each sterpus is luminous. Each sterpus is hungry. Jinx is a dumpus. Jinx is a sterpus.

Question: Is Jinx hungry?
Think step by step.

(1) Jinx is a sterpus.
(2) Each sterpus is hungry.
(3) Jinx is hungry.
Answer: Yes


Lempuses are tall. Lempuses are not happy. Each lorpus is not heavy. Vumpuses are not tall. Vumpuses are lorpuses. Wren is a lempus. Wren is a lorpus.

Question: Is Wren tall?
Think step by step.

(1) Wren is a lempus.
(2) Each lempus is tall.
(3) Wren is tall.
Answer: Yes


Each brimpus is not luminous. Numpuses are brimpuses. Lempuses are not blonde. Lempuses are not hungry. Each numpus is blonde. Rast is a brimpus. Rast is a lempus.

Question: Is Rast blonde?
Think step by step.

(1) Rast is a lempus.
(2) Each lempus is not blonde.
(3) Rast is not blonde.
Answer: No


Sterpuses are hungry. Each sterpus is not tall. Each wumpus is a vumpus. Wumpuses are tall. Each vumpus is not luminous. Grom is a vumpus. Grom is a sterpus.

Question: Is Grom tall?
Think step by step.

(1) Grom is a sterpus.
(2) Sterpuses are not tall.
(3) Grom is not tall.
Answer: No


Each yumpus is happy. Each dumpus is not happy. Each dumpus is luminous. Each yumpus is a vumpus. Vumpuses are tall. Trux is a vumpus. Trux is a dumpus.

Question: Is Trux happy?
Think step by step.

(1) Trux is a dumpus.
(2) Each dumpus is not happy.
(3) Trux is not happy.
Answer: No


Each numpus is hungry. Numpuses are impuses. Each wumpus is not hungry. Each impus is not fast. Wumpuses are not tall. Rast is a wumpus. Rast is a impus.

Question: Is Rast hungry?
Think step by step.
","I'll answer the question step by step.

(1) Rast is a impus.
(2) Each impus is not hungry.
(3) Rast is not hungry.

Answer: No",No,"['Rast is a wumpus.', 'Each wumpus is not hungry.', 'Rast is not hungry.']",No,"['Rast is a impus.', 'Each impus is not hungry.', 'Rast is not hungry.']",True,False
"Answer to the following question as shown in the following examples.
Each wumpus is not hungry. Zumpuses are not luminous. Each shumpus is a zumpus. Wumpuses are large. Each shumpus is hungry. Grom is a zumpus. Grom is a wumpus.

Question: Is Grom hungry?
Think step by step.

(1) Grom is a wumpus.
(2) Wumpuses are not hungry.
(3) Grom is not hungry.
Answer: No


Each numpus is not luminous. Each sterpus is not hungry. Each dumpus is a sterpus. Each numpus is not blonde. Each dumpus is luminous. Jinx is a numpus. Jinx is a sterpus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a numpus.
(2) Numpuses are not luminous.
(3) Jinx is not luminous.
Answer: No


Yumpuses are lorpuses. Yumpuses are happy. Lorpuses are not tall. Each impus is fast. Impuses are not happy. Rast is a lorpus. Rast is a impus.

Question: Is Rast happy?
Think step by step.

(1) Rast is a impus.
(2) Each impus is not happy.
(3) Rast is not happy.
Answer: No


Lorpuses are not happy. Zumpuses are happy. Each lorpus is crazy. Gorpuses are blonde. Each zumpus is a gorpus. Rast is a lorpus. Rast is a gorpus.

Question: Is Rast happy?
Think step by step.

(1) Rast is a lorpus.
(2) Lorpuses are not happy.
(3) Rast is not happy.
Answer: No


Lorpuses are tall. Lorpuses are hungry. Sterpuses are lempuses. Each sterpus is not tall. Each lempus is not crazy. Trux is a lempus. Trux is a lorpus.

Question: Is Trux tall?
Think step by step.

(1) Trux is a lorpus.
(2) Each lorpus is tall.
(3) Trux is tall.
Answer: Yes


Each dumpus is not blonde. Each lempus is a dumpus. Each lempus is not luminous. Impuses are luminous. Impuses are fast. Trux is a impus. Trux is a dumpus.

Question: Is Trux luminous?
Think step by step.

(1) Trux is a impus.
(2) Impuses are luminous.
(3) Trux is luminous.
Answer: Yes


Each lempus is not hungry. Numpuses are not large. Each gorpus is not happy. Gorpuses are hungry. Each lempus is a numpus. Wren is a numpus. Wren is a gorpus.

Question: Is Wren hungry?
Think step by step.

(1) Wren is a gorpus.
(2) Gorpuses are hungry.
(3) Wren is hungry.
Answer: Yes


Grimpuses are not blonde. Each zumpus is not luminous. Grimpuses are zumpuses. Tumpuses are blonde. Each tumpus is not fast. Trux is a tumpus. Trux is a zumpus.

Question: Is Trux blonde?
Think step by step.
","I'll answer the question step by step.

(1) Trux is a tumpus.
(2) Tumpuses are blonde.
(3) Trux is blonde.

Answer: Yes",Yes,"['Trux is a tumpus.', 'Each tumpus is blonde.', 'Trux is blonde.']",Yes,"['Trux is a tumpus.', 'Tumpuses are blonde.', 'Trux is blonde.']",True,True
"Answer to the following question as shown in the following examples.
Each wumpus is not luminous. Yumpuses are crazy. Each wumpus is not large. Lorpuses are yumpuses. Each lorpus is luminous. Wren is a yumpus. Wren is a wumpus.

Question: Is Wren luminous?
Think step by step.

(1) Wren is a wumpus.
(2) Wumpuses are not luminous.
(3) Wren is not luminous.
Answer: No


Each gorpus is crazy. Each rompus is not crazy. Gorpuses are vumpuses. Each vumpus is tall. Each rompus is large. Grom is a rompus. Grom is a vumpus.

Question: Is Grom crazy?
Think step by step.

(1) Grom is a rompus.
(2) Each rompus is not crazy.
(3) Grom is not crazy.
Answer: No


Each yumpus is not luminous. Dumpuses are not tall. Each yumpus is tall. Each wumpus is not happy. Each dumpus is a wumpus. Grom is a wumpus. Grom is a yumpus.

Question: Is Grom tall?
Think step by step.

(1) Grom is a yumpus.
(2) Each yumpus is tall.
(3) Grom is tall.
Answer: Yes


Jompuses are large. Each vumpus is blonde. Each lorpus is not blonde. Vumpuses are not heavy. Each lorpus is a jompus. Rast is a jompus. Rast is a vumpus.

Question: Is Rast blonde?
Think step by step.

(1) Rast is a vumpus.
(2) Vumpuses are blonde.
(3) Rast is blonde.
Answer: Yes


Impuses are hungry. Shumpuses are impuses. Each wumpus is luminous. Wumpuses are heavy. Shumpuses are not heavy. Trux is a wumpus. Trux is a impus.

Question: Is Trux heavy?
Think step by step.

(1) Trux is a wumpus.
(2) Wumpuses are heavy.
(3) Trux is heavy.
Answer: Yes


Each vumpus is heavy. Each rompus is a jompus. Rompuses are not heavy. Each vumpus is not happy. Each jompus is blonde. Grom is a vumpus. Grom is a jompus.

Question: Is Grom heavy?
Think step by step.

(1) Grom is a vumpus.
(2) Vumpuses are heavy.
(3) Grom is heavy.
Answer: Yes


Each dumpus is not heavy. Each dumpus is fast. Lempuses are not blonde. Grimpuses are lempuses. Grimpuses are heavy. Jinx is a dumpus. Jinx is a lempus.

Question: Is Jinx heavy?
Think step by step.

(1) Jinx is a dumpus.
(2) Dumpuses are not heavy.
(3) Jinx is not heavy.
Answer: No


Rompuses are blonde. Rompuses are tall. Jompuses are zumpuses. Each zumpus is not fast. Jompuses are not blonde. Grom is a zumpus. Grom is a rompus.

Question: Is Grom blonde?
Think step by step.
","I'll help you answer the question step by step.

(1) Grom is a rompus.
(2) Rompuses are blonde.
(3) Grom is blonde.

Answer: Yes",Yes,"['Grom is a rompus.', 'Rompuses are blonde.', 'Grom is blonde.']",Yes,"['Grom is a rompus.', 'Rompuses are blonde.', 'Grom is blonde.']",True,True
"Answer to the following question as shown in the following examples.
Yumpuses are large. Each sterpus is happy. Gorpuses are yumpuses. Gorpuses are not hungry. Each sterpus is hungry. Rast is a sterpus. Rast is a yumpus.

Question: Is Rast hungry?
Think step by step.

(1) Rast is a sterpus.
(2) Sterpuses are hungry.
(3) Rast is hungry.
Answer: Yes


Sterpuses are not crazy. Each zumpus is not luminous. Each zumpus is not hungry. Each gorpus is a sterpus. Each gorpus is luminous. Rast is a sterpus. Rast is a zumpus.

Question: Is Rast luminous?
Think step by step.

(1) Rast is a zumpus.
(2) Each zumpus is not luminous.
(3) Rast is not luminous.
Answer: No


Gorpuses are hungry. Each lorpus is happy. Each gorpus is a lempus. Lempuses are tall. Lorpuses are not hungry. Trux is a lorpus. Trux is a lempus.

Question: Is Trux hungry?
Think step by step.

(1) Trux is a lorpus.
(2) Lorpuses are not hungry.
(3) Trux is not hungry.
Answer: No


Each numpus is not tall. Each lempus is crazy. Yumpuses are fast. Each yumpus is a numpus. Each lempus is not fast. Trux is a numpus. Trux is a lempus.

Question: Is Trux fast?
Think step by step.

(1) Trux is a lempus.
(2) Each lempus is not fast.
(3) Trux is not fast.
Answer: No


Lorpuses are not happy. Each lorpus is hungry. Wumpuses are tumpuses. Wumpuses are happy. Each tumpus is not heavy. Trux is a tumpus. Trux is a lorpus.

Question: Is Trux happy?
Think step by step.

(1) Trux is a lorpus.
(2) Lorpuses are not happy.
(3) Trux is not happy.
Answer: No


Zumpuses are dumpuses. Dumpuses are blonde. Zumpuses are large. Grimpuses are not large. Grimpuses are heavy. Wren is a dumpus. Wren is a grimpus.

Question: Is Wren large?
Think step by step.

(1) Wren is a grimpus.
(2) Each grimpus is not large.
(3) Wren is not large.
Answer: No


Lempuses are sterpuses. Lempuses are fast. Vumpuses are not fast. Vumpuses are not happy. Sterpuses are large. Grom is a sterpus. Grom is a vumpus.

Question: Is Grom fast?
Think step by step.

(1) Grom is a vumpus.
(2) Each vumpus is not fast.
(3) Grom is not fast.
Answer: No


Each tumpus is fast. Dumpuses are luminous. Each wumpus is not blonde. Each dumpus is a tumpus. Each wumpus is not luminous. Trux is a wumpus. Trux is a tumpus.

Question: Is Trux luminous?
Think step by step.
","I'll help you answer the question step by step.

(1) Trux is a tumpus.
(2) Each tumpus is not luminous.
(3) Trux is not luminous.

Answer: No",No,"['Trux is a wumpus.', 'Each wumpus is not luminous.', 'Trux is not luminous.']",No,"['Trux is a tumpus.', 'Each tumpus is not luminous.', 'Trux is not luminous.']",True,False
