,prompt,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
0,"Answer Yes or No to the following question. Answer as in the examples.
Dumpuses are lorpus. Jompuses are not heavy. Jompuses are not happy. Each dumpus is heavy. Each lorpus is not hungry. Trux is a jompus. Trux is a lorpus.

Question: Is Trux heavy?
Think step by step.

(1) Trux is a jompus.
(2) Jompuses are not heavy.
(3) Trux is not heavy.
Answer: No


Each sterpus is not hungry. Lorpuses are large. Each sterpus is a lorpus. Zumpuses are not happy. Each zumpus is hungry. Rast is a lorpus. Rast is a zumpus.

Question: Is Rast hungry?
Think step by step.
",Yes,"['Rast is a zumpus.', 'Each zumpus is hungry.', 'Rast is hungry.']",Yes,"['Rast is a zumpus.', 'Each zumpus is hungry.', 'Rast is hungry.']",True,True
1,"Answer Yes or No to the following question. Answer as in the examples.
Each jompus is tall. Lempuses are not tall. Each lempus is a grimpus. Jompuses are not fast. Grimpuses are large. Wren is a grimpus. Wren is a jompus.

Question: Is Wren tall?
Think step by step.

(1) Wren is a jompus.
(2) Each jompus is tall.
(3) Wren is tall.
Answer: Yes


Sterpuses are zumpus. Zumpuses are blonde. Sterpuses are luminous. Grimpuses are not hungry. Each grimpus is not luminous. Rast is a zumpus. Rast is a grimpus.

Question: Is Rast luminous?
Think step by step.
",No,"['Rast is a grimpus.', 'Grimpuses are not luminous.', 'Rast is not luminous.']",No,"['Rast is a grimpus.', 'Each grimpus is not luminous.', 'Rast is not luminous.']",True,False
2,"Answer Yes or No to the following question. Answer as in the examples.
Impuses are happy. Each lempus is fast. Wumpuses are lempus. Each wumpus is not happy. Impuses are not blonde. Trux is a impus. Trux is a lempus.

Question: Is Trux happy?
Think step by step.

(1) Trux is a impus.
(2) Each impus is happy.
(3) Trux is happy.
Answer: Yes


Tumpuses are large. Each sterpus is tall. Each tumpus is a sterpus. Shumpuses are not large. Shumpuses are hungry. Jinx is a shumpus. Jinx is a sterpus.

Question: Is Jinx large?
Think step by step.
",No,"['Jinx is a shumpus.', 'Shumpuses are not large.', 'Jinx is not large.']",No,"['Jinx is a shumpus.', 'Shumpuses are not large.', 'Jinx is not large.']",True,True
3,"Answer Yes or No to the following question. Answer as in the examples.
Each shumpus is not happy. Each jompus is not hungry. Shumpuses are hungry. Jompuses are dumpus. Dumpuses are not crazy. Jinx is a shumpus. Jinx is a dumpus.

Question: Is Jinx hungry?
Think step by step.

(1) Jinx is a shumpus.
(2) Each shumpus is hungry.
(3) Jinx is hungry.
Answer: Yes


Lempuses are fast. Lempuses are jompus. Jompuses are not tall. Each wumpus is not fast. Wumpuses are not happy. Rast is a wumpus. Rast is a jompus.

Question: Is Rast fast?
Think step by step.
",No,"['Rast is a wumpus.', 'Wumpuses are not fast.', 'Rast is not fast.']",Yes,"['Rast is a jompus.', 'Lempuses are jompus.', 'Lempuses are fast.', 'Rast is fast.']",False,False
4,"Answer Yes or No to the following question. Answer as in the examples.
Each numpus is not fast. Sterpuses are large. Each numpus is a brimpus. Brimpuses are hungry. Sterpuses are fast. Wren is a sterpus. Wren is a brimpus.

Question: Is Wren fast?
Think step by step.

(1) Wren is a sterpus.
(2) Each sterpus is fast.
(3) Wren is fast.
Answer: Yes


Each lempus is not luminous. Yumpuses are lempus. Yumpuses are blonde. Each vumpus is crazy. Each vumpus is not blonde. Wren is a lempus. Wren is a vumpus.

Question: Is Wren blonde?
Think step by step.
",No,"['Wren is a vumpus.', 'Each vumpus is not blonde.', 'Wren is not blonde.']",No,[],True,True
5,"Answer Yes or No to the following question. Answer as in the examples.
Brimpuses are hungry. Sterpuses are luminous. Impuses are crazy. Each impus is a sterpus. Each brimpus is not crazy. Jinx is a brimpus. Jinx is a sterpus.

Question: Is Jinx crazy?
Think step by step.

(1) Jinx is a brimpus.
(2) Each brimpus is not crazy.
(3) Jinx is not crazy.
Answer: No


Yumpuses are happy. Yumpuses are crazy. Each tumpus is fast. Grimpuses are not crazy. Grimpuses are tumpus. Wren is a yumpus. Wren is a tumpus.

Question: Is Wren crazy?
Think step by step.
",Yes,"['Wren is a yumpus.', 'Yumpuses are crazy.', 'Wren is crazy.']",Yes,"['Wren is a yumpus.', 'Yumpuses are crazy.', 'Wren is crazy.']",True,True
6,"Answer Yes or No to the following question. Answer as in the examples.
Grimpuses are not large. Wumpuses are not crazy. Numpuses are wumpus. Each numpus is not happy. Each grimpus is happy. Wren is a wumpus. Wren is a grimpus.

Question: Is Wren happy?
Think step by step.

(1) Wren is a grimpus.
(2) Each grimpus is happy.
(3) Wren is happy.
Answer: Yes


Each dumpus is not hungry. Each dumpus is a impus. Gorpuses are hungry. Each impus is not heavy. Gorpuses are not fast. Grom is a impus. Grom is a gorpus.

Question: Is Grom hungry?
Think step by step.
",Yes,"['Grom is a gorpus.', 'Gorpuses are hungry.', 'Grom is hungry.']",Yes,"['Grom is a gorpus.', 'Gorpuses are hungry.', 'Grom is hungry.']",True,True
7,"Answer Yes or No to the following question. Answer as in the examples.
Zumpuses are not large. Each brimpus is crazy. Each zumpus is not blonde. Lempuses are brimpus. Lempuses are blonde. Wren is a zumpus. Wren is a brimpus.

Question: Is Wren blonde?
Think step by step.

(1) Wren is a zumpus.
(2) Each zumpus is not blonde.
(3) Wren is not blonde.
Answer: No


Tumpuses are not fast. Each grimpus is large. Tumpuses are not hungry. Each impus is a grimpus. Impuses are fast. Grom is a grimpus. Grom is a tumpus.

Question: Is Grom fast?
Think step by step.
",No,"['Grom is a tumpus.', 'Each tumpus is not fast.', 'Grom is not fast.']",No,"['Grom is a tumpus.', 'Tumpuses are not fast.', 'Grom is not fast.']",True,False
8,"Answer Yes or No to the following question. Answer as in the examples.
Each zumpus is a wumpus. Each yumpus is not large. Wumpuses are not fast. Yumpuses are not tall. Each zumpus is tall. Rast is a wumpus. Rast is a yumpus.

Question: Is Rast tall?
Think step by step.

(1) Rast is a yumpus.
(2) Yumpuses are not tall.
(3) Rast is not tall.
Answer: No


Impuses are lempus. Zumpuses are fast. Impuses are not fast. Lempuses are blonde. Each zumpus is heavy. Trux is a lempus. Trux is a zumpus.

Question: Is Trux fast?
Think step by step.
",Yes,"['Trux is a zumpus.', 'Zumpuses are fast.', 'Trux is fast.']",Yes,"['Trux is a zumpus.', 'Zumpuses are fast.', 'Trux is fast.']",True,True
9,"Answer Yes or No to the following question. Answer as in the examples.
Yumpuses are not hungry. Each jompus is a yumpus. Each jompus is large. Each lempus is not large. Lempuses are heavy. Jinx is a yumpus. Jinx is a lempus.

Question: Is Jinx large?
Think step by step.

(1) Jinx is a lempus.
(2) Lempuses are not large.
(3) Jinx is not large.
Answer: No


Vumpuses are not heavy. Each numpus is fast. Each dumpus is a vumpus. Numpuses are hungry. Each dumpus is not fast. Wren is a numpus. Wren is a vumpus.

Question: Is Wren fast?
Think step by step.
",Yes,"['Wren is a numpus.', 'Numpuses are fast.', 'Wren is fast.']",Yes,"['Wren is a numpus.', 'Each numpus is fast.', 'Wren is fast.']",True,False
