,prompt,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
0,"Answer Yes or No to the following question. Answer as in the examples.
Each gorpus is a sterpus. Each lorpus is happy. Each sterpus is not luminous. Each gorpus is not tall. Lorpuses are tall. Rast is a sterpus. Rast is a lorpus.

Question: Is Rast tall?

Answer: Yes


Jompuses are heavy. Lorpuses are not heavy. Lorpuses are sterpus. Each jompus is not blonde. Each sterpus is crazy. Grom is a sterpus. Grom is a jompus.

Question: Is Grom heavy?

Answer: Yes


Impuses are not large. Each impus is not fast. Each vumpus is a lempus. Each lempus is hungry. Vumpuses are large. Wren is a lempus. Wren is a impus.

Question: Is Wren large?

Answer: No


Each lorpus is crazy. Jompuses are not blonde. Each brimpus is hungry. Brimpuses are not crazy. Lorpuses are jompus. Grom is a jompus. Grom is a brimpus.

Question: Is Grom crazy?
",No,"['Grom is a brimpus.', 'Brimpuses are not crazy.', 'Grom is not crazy.']",NaN,[],False,True
1,"Answer Yes or No to the following question. Answer as in the examples.
Each lorpus is not tall. Each yumpus is a zumpus. Each lorpus is fast. Yumpuses are tall. Each zumpus is large. Rast is a lorpus. Rast is a zumpus.

Question: Is Rast tall?

Answer: No


Each jompus is large. Each jompus is tall. Each rompus is blonde. Brimpuses are rompus. Each brimpus is not tall. Rast is a rompus. Rast is a jompus.

Question: Is Rast tall?

Answer: Yes


Each gorpus is not hungry. Each gorpus is a dumpus. Each dumpus is blonde. Each shumpus is not crazy. Shumpuses are hungry. Trux is a shumpus. Trux is a dumpus.

Question: Is Trux hungry?

Answer: Yes


Sterpuses are lorpus. Impuses are fast. Each lorpus is not large. Impuses are happy. Sterpuses are not fast. Rast is a impus. Rast is a lorpus.

Question: Is Rast fast?
",Yes,"['Rast is a impus.', 'Impuses are fast.', 'Rast is fast.']",Yes,[],True,True
2,"Answer Yes or No to the following question. Answer as in the examples.
Lempuses are not large. Dumpuses are large. Numpuses are fast. Dumpuses are numpus. Each lempus is not tall. Grom is a lempus. Grom is a numpus.

Question: Is Grom large?

Answer: No


Each numpus is a lorpus. Zumpuses are happy. Each lorpus is not blonde. Zumpuses are not large. Numpuses are large. Wren is a zumpus. Wren is a lorpus.

Question: Is Wren large?

Answer: No


Wumpuses are large. Grimpuses are luminous. Shumpuses are not large. Each shumpus is not hungry. Wumpuses are grimpus. Trux is a shumpus. Trux is a grimpus.

Question: Is Trux large?

Answer: No


Each dumpus is hungry. Impuses are grimpus. Each dumpus is not tall. Grimpuses are crazy. Each impus is tall. Wren is a grimpus. Wren is a dumpus.

Question: Is Wren tall?
",No,"['Wren is a dumpus.', 'Dumpuses are not tall.', 'Wren is not tall.']",NaN,[],False,True
3,"Answer Yes or No to the following question. Answer as in the examples.
Dumpuses are not hungry. Each wumpus is a dumpus. Wumpuses are not crazy. Each zumpus is crazy. Zumpuses are not heavy. Trux is a dumpus. Trux is a zumpus.

Question: Is Trux crazy?

Answer: Yes


Yumpuses are jompus. Yumpuses are not crazy. Jompuses are not fast. Dumpuses are happy. Each dumpus is crazy. Jinx is a dumpus. Jinx is a jompus.

Question: Is Jinx crazy?

Answer: Yes


Numpuses are hungry. Tumpuses are not hungry. Wumpuses are tall. Tumpuses are not large. Numpuses are wumpus. Jinx is a wumpus. Jinx is a tumpus.

Question: Is Jinx hungry?

Answer: No


Each jompus is not tall. Jompuses are fast. Each dumpus is not luminous. Lempuses are not fast. Lempuses are dumpus. Wren is a jompus. Wren is a dumpus.

Question: Is Wren fast?
",Yes,"['Wren is a jompus.', 'Jompuses are fast.', 'Wren is fast.']",NaN,[],False,True
4,"Answer Yes or No to the following question. Answer as in the examples.
Each sterpus is luminous. Wumpuses are hungry. Sterpuses are fast. Each brimpus is a wumpus. Brimpuses are not luminous. Grom is a sterpus. Grom is a wumpus.

Question: Is Grom luminous?

Answer: Yes


Jompuses are not luminous. Gorpuses are jompus. Each gorpus is tall. Impuses are not fast. Each impus is not tall. Jinx is a jompus. Jinx is a impus.

Question: Is Jinx tall?

Answer: No


Each zumpus is blonde. Each dumpus is fast. Grimpuses are not fast. Each dumpus is a zumpus. Each grimpus is not happy. Rast is a grimpus. Rast is a zumpus.

Question: Is Rast fast?

Answer: No


Each tumpus is tall. Lempuses are not hungry. Each brimpus is a lempus. Tumpuses are not large. Brimpuses are not tall. Jinx is a tumpus. Jinx is a lempus.

Question: Is Jinx tall?
",Yes,"['Jinx is a tumpus.', 'Each tumpus is tall.', 'Jinx is tall.']",Yes,[],True,True
5,"Answer Yes or No to the following question. Answer as in the examples.
Grimpuses are not blonde. Wumpuses are not crazy. Each lorpus is a wumpus. Each grimpus is not happy. Lorpuses are blonde. Jinx is a wumpus. Jinx is a grimpus.

Question: Is Jinx blonde?

Answer: No


Yumpuses are fast. Each impus is not heavy. Impuses are not hungry. Each sterpus is a yumpus. Sterpuses are heavy. Wren is a yumpus. Wren is a impus.

Question: Is Wren heavy?

Answer: No


Each vumpus is tall. Each lempus is heavy. Each sterpus is not tall. Each vumpus is a lempus. Sterpuses are not fast. Trux is a lempus. Trux is a sterpus.

Question: Is Trux tall?

Answer: No


Each dumpus is a impus. Each dumpus is crazy. Vumpuses are not crazy. Impuses are not heavy. Each vumpus is fast. Trux is a impus. Trux is a vumpus.

Question: Is Trux crazy?
",No,"['Trux is a vumpus.', 'Vumpuses are not crazy.', 'Trux is not crazy.']",NaN,[],False,True
6,"Answer Yes or No to the following question. Answer as in the examples.
Each sterpus is crazy. Each sterpus is a wumpus. Shumpuses are not fast. Wumpuses are luminous. Shumpuses are not crazy. Rast is a shumpus. Rast is a wumpus.

Question: Is Rast crazy?

Answer: No


Rompuses are not tall. Each rompus is a lorpus. Sterpuses are tall. Sterpuses are not crazy. Lorpuses are large. Wren is a sterpus. Wren is a lorpus.

Question: Is Wren tall?

Answer: Yes


Each wumpus is not crazy. Each vumpus is luminous. Tumpuses are wumpus. Vumpuses are heavy. Each tumpus is not heavy. Grom is a vumpus. Grom is a wumpus.

Question: Is Grom heavy?

Answer: Yes


Sterpuses are not luminous. Tumpuses are fast. Sterpuses are not fast. Each tumpus is a numpus. Each numpus is not large. Rast is a sterpus. Rast is a numpus.

Question: Is Rast fast?
",No,"['Rast is a sterpus.', 'Each sterpus is not fast.', 'Rast is not fast.']",No,[],True,True
7,"Answer Yes or No to the following question. Answer as in the examples.
Each shumpus is not heavy. Each shumpus is fast. Each lorpus is a lempus. Each lorpus is not fast. Lempuses are not luminous. Wren is a shumpus. Wren is a lempus.

Question: Is Wren fast?

Answer: Yes


Sterpuses are not heavy. Sterpuses are crazy. Numpuses are hungry. Each grimpus is heavy. Grimpuses are numpus. Wren is a numpus. Wren is a sterpus.

Question: Is Wren heavy?

Answer: No


Jompuses are crazy. Each shumpus is not heavy. Each shumpus is hungry. Each yumpus is not hungry. Yumpuses are jompus. Trux is a jompus. Trux is a shumpus.

Question: Is Trux hungry?

Answer: Yes


Each vumpus is luminous. Dumpuses are not hungry. Vumpuses are hungry. Each dumpus is a shumpus. Shumpuses are large. Trux is a vumpus. Trux is a shumpus.

Question: Is Trux hungry?
",Yes,"['Trux is a vumpus.', 'Each vumpus is hungry.', 'Trux is hungry.']",Yes,[],True,True
8,"Answer Yes or No to the following question. Answer as in the examples.
Each lempus is a numpus. Each wumpus is not heavy. Each numpus is not large. Wumpuses are crazy. Each lempus is not crazy. Jinx is a numpus. Jinx is a wumpus.

Question: Is Jinx crazy?

Answer: Yes


Each gorpus is crazy. Each lempus is a brimpus. Lempuses are not crazy. Each brimpus is tall. Each gorpus is not heavy. Wren is a brimpus. Wren is a gorpus.

Question: Is Wren crazy?

Answer: Yes


Numpuses are not hungry. Each dumpus is not fast. Tumpuses are hungry. Tumpuses are luminous. Each numpus is a dumpus. Rast is a dumpus. Rast is a tumpus.

Question: Is Rast hungry?

Answer: Yes


Shumpuses are crazy. Each sterpus is blonde. Each shumpus is heavy. Each lempus is a sterpus. Each lempus is not crazy. Wren is a shumpus. Wren is a sterpus.

Question: Is Wren crazy?
",Yes,"['Wren is a shumpus.', 'Each shumpus is crazy.', 'Wren is crazy.']",No,[],False,True
9,"Answer Yes or No to the following question. Answer as in the examples.
Each grimpus is happy. Brimpuses are not tall. Each numpus is a brimpus. Grimpuses are not blonde. Each numpus is not happy. Wren is a brimpus. Wren is a grimpus.

Question: Is Wren happy?

Answer: Yes


Lorpuses are not crazy. Each lorpus is not luminous. Each rompus is not large. Each impus is a rompus. Each impus is crazy. Trux is a lorpus. Trux is a rompus.

Question: Is Trux crazy?

Answer: No


Each dumpus is hungry. Wumpuses are numpus. Numpuses are not crazy. Dumpuses are not tall. Each wumpus is tall. Trux is a dumpus. Trux is a numpus.

Question: Is Trux tall?

Answer: No


Each shumpus is not luminous. Each dumpus is crazy. Each numpus is luminous. Shumpuses are not tall. Numpuses are dumpus. Rast is a dumpus. Rast is a shumpus.

Question: Is Rast luminous?
",No,"['Rast is a shumpus.', 'Each shumpus is not luminous.', 'Rast is not luminous.']",No,[],True,True
