prompt,answer,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer to the following question as shown in the following examples.
Each impus is crazy. Yumpuses are happy. Zumpuses are numpuses. Each impus is not hungry. Zumpuses are hungry. Yumpuses are impuses. Zumpuses are happy. Wren is a numpus. Wren is a yumpus.

Question: Is Wren hungry?
Answer Yes or No.

Answer: No


Numpuses are zumpuses. Each shumpus is not happy. Each lempus is a shumpus. Lempuses are large. Each shumpus is hungry. Each numpus is happy. Each numpus is large. Rast is a lempus. Rast is a zumpus.

Question: Is Rast happy?
Answer Yes or No.

Answer: No


Each numpus is not heavy. Each numpus is not blonde. Jompuses are numpuses. Tumpuses are blonde. Each tumpus is a brimpus. Jompuses are not tall. Tumpuses are not tall. Rast is a brimpus. Rast is a jompus.

Question: Is Rast blonde?
Answer Yes or No.

Answer: No


Jompuses are zumpuses. Each numpus is not large. Each numpus is not hungry. Each numpus is a yumpus. Jompuses are not hungry. Each zumpus is happy. Each zumpus is large. Wren is a jompus. Wren is a yumpus.

Question: Is Wren large?
Answer Yes or No.

Answer: Yes


Zumpuses are lorpuses. Each zumpus is not crazy. Vumpuses are not crazy. Each zumpus is not luminous. Brimpuses are fast. Brimpuses are luminous. Vumpuses are brimpuses. Grom is a vumpus. Grom is a lorpus.

Question: Is Grom luminous?
Answer Yes or No.

Answer: Yes


Yumpuses are sterpuses. Rompuses are not tall. Yumpuses are tall. Shumpuses are happy. Rompuses are blonde. Each shumpus is a rompus. Each yumpus is happy. Trux is a sterpus. Trux is a shumpus.

Question: Is Trux tall?
Answer Yes or No.

Answer: No


Each lorpus is not heavy. Each grimpus is a vumpus. Grimpuses are fast. Lorpuses are not blonde. Grimpuses are blonde. Each numpus is fast. Each numpus is a lorpus. Trux is a vumpus. Trux is a numpus.

Question: Is Trux blonde?
Answer Yes or No.

Answer: No


Lorpuses are not tall. Lorpuses are luminous. Zumpuses are not luminous. Vumpuses are lorpuses. Each zumpus is happy. Zumpuses are numpuses. Vumpuses are happy. Rast is a numpus. Rast is a vumpus.

Question: Is Rast luminous?
Answer Yes or No.
",Answer: No,Yes,"['Rast is a vumpus.', 'Vumpuses are lorpuses.', 'Rast is a lorpus.', 'Lorpuses are luminous.', 'Rast is luminous.']",No,[],False,
"Answer to the following question as shown in the following examples.
Each jompus is heavy. Lorpuses are not heavy. Each vumpus is a lorpus. Lorpuses are not blonde. Each vumpus is tall. Jompuses are sterpuses. Jompuses are tall. Trux is a vumpus. Trux is a sterpus.

Question: Is Trux heavy?
Answer Yes or No.

Answer: No


Wumpuses are vumpuses. Wumpuses are large. Each rompus is a shumpus. Each rompus is large. Wumpuses are blonde. Shumpuses are not blonde. Shumpuses are hungry. Jinx is a vumpus. Jinx is a rompus.

Question: Is Jinx blonde?
Answer Yes or No.

Answer: No


Each lorpus is happy. Each lorpus is not fast. Each gorpus is a tumpus. Gorpuses are happy. Lorpuses are yumpuses. Tumpuses are large. Tumpuses are fast. Rast is a yumpus. Rast is a gorpus.

Question: Is Rast fast?
Answer Yes or No.

Answer: Yes


Each lempus is not crazy. Dumpuses are not blonde. Dumpuses are jompuses. Each impus is a lempus. Each lempus is blonde. Each dumpus is not large. Each impus is not large. Rast is a impus. Rast is a jompus.

Question: Is Rast blonde?
Answer Yes or No.

Answer: Yes


Each lorpus is not happy. Each lorpus is luminous. Each vumpus is a numpus. Lorpuses are yumpuses. Numpuses are heavy. Each vumpus is not happy. Each numpus is not luminous. Trux is a vumpus. Trux is a yumpus.

Question: Is Trux luminous?
Answer Yes or No.

Answer: No


Lempuses are tall. Numpuses are blonde. Lempuses are impuses. Numpuses are not tall. Lorpuses are crazy. Lorpuses are numpuses. Lempuses are crazy. Trux is a lorpus. Trux is a impus.

Question: Is Trux tall?
Answer Yes or No.

Answer: No


Each lempus is a gorpus. Each numpus is not large. Lempuses are not large. Each numpus is a jompus. Lempuses are heavy. Jompuses are not happy. Jompuses are not heavy. Wren is a numpus. Wren is a gorpus.

Question: Is Wren heavy?
Answer Yes or No.

Answer: No


Each zumpus is heavy. Each zumpus is a lempus. Each numpus is a rompus. Each rompus is not hungry. Each numpus is heavy. Each rompus is not happy. Each zumpus is happy. Trux is a numpus. Trux is a lempus.

Question: Is Trux happy?
Answer Yes or No.
","I'd be happy to help!

Answer: Yes",No,"['Trux is a numpus.', 'Numpuses are rompuses.', 'Trux is a rompus.', 'Rompuses are not happy.', 'Trux is not happy.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Each grimpus is a numpus. Jompuses are not tall. Tumpuses are large. Each grimpus is tall. Tumpuses are jompuses. Jompuses are not hungry. Grimpuses are large. Wren is a numpus. Wren is a tumpus.

Question: Is Wren tall?
Answer Yes or No.

Answer: No


Each zumpus is not heavy. Each lempus is a jompus. Shumpuses are zumpuses. Each lempus is not happy. Lempuses are heavy. Each zumpus is not large. Shumpuses are not happy. Trux is a jompus. Trux is a shumpus.

Question: Is Trux heavy?
Answer Yes or No.

Answer: No


Each shumpus is a brimpus. Zumpuses are not luminous. Each shumpus is large. Each brimpus is fast. Brimpuses are luminous. Zumpuses are large. Each zumpus is a wumpus. Trux is a wumpus. Trux is a shumpus.

Question: Is Trux luminous?
Answer Yes or No.

Answer: Yes


Grimpuses are not blonde. Lempuses are heavy. Each grimpus is heavy. Yumpuses are blonde. Yumpuses are not luminous. Lempuses are yumpuses. Grimpuses are gorpuses. Wren is a lempus. Wren is a gorpus.

Question: Is Wren blonde?
Answer Yes or No.

Answer: Yes


Yumpuses are tall. Each yumpus is not heavy. Each dumpus is heavy. Each zumpus is not happy. Each zumpus is a yumpus. Dumpuses are not happy. Each dumpus is a wumpus. Wren is a zumpus. Wren is a wumpus.

Question: Is Wren heavy?
Answer Yes or No.

Answer: No


Grimpuses are not fast. Each rompus is not happy. Each shumpus is a rompus. Each grimpus is crazy. Each rompus is fast. Shumpuses are crazy. Each grimpus is a zumpus. Wren is a zumpus. Wren is a shumpus.

Question: Is Wren fast?
Answer Yes or No.

Answer: Yes


Each grimpus is hungry. Each tumpus is a rompus. Rompuses are not hungry. Grimpuses are jompuses. Each rompus is large. Each tumpus is happy. Grimpuses are happy. Rast is a jompus. Rast is a tumpus.

Question: Is Rast hungry?
Answer Yes or No.

Answer: No


Lempuses are not large. Each lempus is not happy. Each zumpus is hungry. Zumpuses are large. Jompuses are lempuses. Each jompus is hungry. Each zumpus is a tumpus. Jinx is a tumpus. Jinx is a jompus.

Question: Is Jinx large?
Answer Yes or No.
","I'd be happy to help!

Answer: Yes",No,"['Jinx is a jompus.', 'Each jompus is a lempus.', 'Jinx is a lempus.', 'Lempuses are not large.', 'Jinx is not large.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Each brimpus is not luminous. Dumpuses are not tall. Gorpuses are tall. Dumpuses are not luminous. Each dumpus is a sterpus. Each gorpus is large. Each brimpus is a gorpus. Jinx is a sterpus. Jinx is a brimpus.

Question: Is Jinx tall?
Answer Yes or No.

Answer: Yes


Vumpuses are not luminous. Wumpuses are sterpuses. Vumpuses are large. Each wumpus is fast. Each zumpus is a vumpus. Wumpuses are luminous. Each zumpus is fast. Wren is a zumpus. Wren is a sterpus.

Question: Is Wren luminous?
Answer Yes or No.

Answer: No


Sterpuses are not blonde. Each jompus is large. Lempuses are not luminous. Each sterpus is large. Sterpuses are brimpuses. Lempuses are blonde. Each jompus is a lempus. Wren is a brimpus. Wren is a jompus.

Question: Is Wren blonde?
Answer Yes or No.

Answer: Yes


Shumpuses are fast. Each shumpus is a wumpus. Dumpuses are tumpuses. Tumpuses are not heavy. Each tumpus is not fast. Each dumpus is tall. Each shumpus is tall. Jinx is a wumpus. Jinx is a dumpus.

Question: Is Jinx fast?
Answer Yes or No.

Answer: No


Each lempus is a rompus. Shumpuses are yumpuses. Rompuses are not blonde. Each shumpus is blonde. Rompuses are not happy. Lempuses are hungry. Shumpuses are hungry. Trux is a yumpus. Trux is a lempus.

Question: Is Trux blonde?
Answer Yes or No.

Answer: No


Lempuses are fast. Each yumpus is not fast. Each jompus is a yumpus. Lempuses are lorpuses. Lempuses are not blonde. Jompuses are not blonde. Each yumpus is not happy. Trux is a lorpus. Trux is a jompus.

Question: Is Trux fast?
Answer Yes or No.

Answer: No


Zumpuses are impuses. Each jompus is happy. Jompuses are gorpuses. Jompuses are not crazy. Each impus is not happy. Impuses are not heavy. Each zumpus is not crazy. Rast is a zumpus. Rast is a gorpus.

Question: Is Rast happy?
Answer Yes or No.

Answer: No


Each sterpus is a impus. Impuses are happy. Impuses are not luminous. Lempuses are luminous. Lempuses are tumpuses. Sterpuses are large. Lempuses are large. Rast is a sterpus. Rast is a tumpus.

Question: Is Rast luminous?
Answer Yes or No.
",Answer: No,No,"['Rast is a sterpus.', 'Each sterpus is a impus.', 'Rast is a impus.', 'Impuses are not luminous.', 'Rast is not luminous.']",No,[],True,
"Answer to the following question as shown in the following examples.
Jompuses are not happy. Gorpuses are brimpuses. Each gorpus is not happy. Each jompus is a grimpus. Each brimpus is fast. Brimpuses are tall. Jompuses are not tall. Trux is a gorpus. Trux is a grimpus.

Question: Is Trux tall?
Answer Yes or No.

Answer: Yes


Jompuses are tall. Jompuses are large. Each dumpus is a jompus. Each dumpus is not hungry. Zumpuses are yumpuses. Each zumpus is not large. Zumpuses are not hungry. Grom is a yumpus. Grom is a dumpus.

Question: Is Grom large?
Answer Yes or No.

Answer: Yes


Vumpuses are jompuses. Shumpuses are grimpuses. Shumpuses are tall. Vumpuses are crazy. Each grimpus is not crazy. Each vumpus is tall. Grimpuses are not blonde. Trux is a jompus. Trux is a shumpus.

Question: Is Trux crazy?
Answer Yes or No.

Answer: No


Each sterpus is not tall. Each tumpus is fast. Grimpuses are fast. Each sterpus is not large. Each tumpus is tall. Tumpuses are wumpuses. Each grimpus is a sterpus. Wren is a wumpus. Wren is a grimpus.

Question: Is Wren tall?
Answer Yes or No.

Answer: No


Yumpuses are heavy. Wumpuses are impuses. Wumpuses are not large. Each yumpus is not large. Yumpuses are gorpuses. Impuses are luminous. Each impus is not heavy. Grom is a gorpus. Grom is a wumpus.

Question: Is Grom heavy?
Answer Yes or No.

Answer: No


Wumpuses are happy. Jompuses are not happy. Shumpuses are blonde. Each shumpus is a jompus. Each jompus is not fast. Each wumpus is a grimpus. Each wumpus is blonde. Rast is a shumpus. Rast is a grimpus.

Question: Is Rast happy?
Answer Yes or No.

Answer: No


Each numpus is crazy. Each numpus is a wumpus. Numpuses are heavy. Tumpuses are brimpuses. Each brimpus is not crazy. Tumpuses are heavy. Brimpuses are fast. Wren is a tumpus. Wren is a wumpus.

Question: Is Wren crazy?
Answer Yes or No.

Answer: No


Brimpuses are not blonde. Yumpuses are jompuses. Yumpuses are large. Yumpuses are not blonde. Grimpuses are not large. Brimpuses are grimpuses. Each grimpus is not happy. Grom is a brimpus. Grom is a jompus.

Question: Is Grom large?
Answer Yes or No.
",Answer: Yes,No,"['Grom is a brimpus.', 'Each brimpus is a grimpus.', 'Grom is a grimpus.', 'Grimpuses are not large.', 'Grom is not large.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Each lempus is a vumpus. Grimpuses are not happy. Grimpuses are impuses. Each lempus is blonde. Impuses are not blonde. Each impus is heavy. Each lempus is not happy. Trux is a grimpus. Trux is a vumpus.

Question: Is Trux blonde?
Answer Yes or No.

Answer: No


Numpuses are crazy. Each numpus is a gorpus. Each shumpus is not fast. Tumpuses are crazy. Tumpuses are shumpuses. Each numpus is happy. Shumpuses are not happy. Rast is a tumpus. Rast is a gorpus.

Question: Is Rast happy?
Answer Yes or No.

Answer: No


Yumpuses are brimpuses. Each impus is large. Each impus is fast. Each brimpus is not large. Each brimpus is not luminous. Yumpuses are fast. Each impus is a sterpus. Trux is a sterpus. Trux is a yumpus.

Question: Is Trux large?
Answer Yes or No.

Answer: No


Each rompus is not crazy. Each shumpus is crazy. Sterpuses are not heavy. Shumpuses are not heavy. Shumpuses are impuses. Each rompus is luminous. Sterpuses are rompuses. Wren is a sterpus. Wren is a impus.

Question: Is Wren crazy?
Answer Yes or No.

Answer: No


Each dumpus is not blonde. Vumpuses are shumpuses. Dumpuses are tumpuses. Each tumpus is not large. Vumpuses are not blonde. Each tumpus is not crazy. Each vumpus is large. Grom is a shumpus. Grom is a dumpus.

Question: Is Grom large?
Answer Yes or No.

Answer: No


Tumpuses are rompuses. Each zumpus is luminous. Zumpuses are brimpuses. Each brimpus is hungry. Each tumpus is not hungry. Tumpuses are luminous. Brimpuses are large. Wren is a rompus. Wren is a zumpus.

Question: Is Wren hungry?
Answer Yes or No.

Answer: Yes


Numpuses are large. Each yumpus is crazy. Each numpus is crazy. Each numpus is a tumpus. Each jompus is not large. Each jompus is hungry. Each yumpus is a jompus. Rast is a tumpus. Rast is a yumpus.

Question: Is Rast large?
Answer Yes or No.

Answer: No


Each wumpus is a sterpus. Sterpuses are not large. Shumpuses are not hungry. Each sterpus is hungry. Each shumpus is a brimpus. Each shumpus is not happy. Wumpuses are not happy. Rast is a brimpus. Rast is a wumpus.

Question: Is Rast hungry?
Answer Yes or No.
","I'll answer the question as shown in the examples.

Question: Is Rast hungry?
Answer Yes or No.

Answer: Yes",Yes,"['Rast is a wumpus.', 'Each wumpus is a sterpus.', 'Rast is a sterpus.', 'Each sterpus is hungry.', 'Rast is hungry.']",Yes,[],True,
"Answer to the following question as shown in the following examples.
Each yumpus is a shumpus. Each yumpus is fast. Brimpuses are rompuses. Yumpuses are large. Each brimpus is large. Each rompus is not fast. Rompuses are not blonde. Wren is a shumpus. Wren is a brimpus.

Question: Is Wren fast?
Answer Yes or No.

Answer: No


Each yumpus is not heavy. Lempuses are not heavy. Each yumpus is a brimpus. Lempuses are numpuses. Numpuses are not tall. Yumpuses are not luminous. Numpuses are luminous. Wren is a brimpus. Wren is a lempus.

Question: Is Wren luminous?
Answer Yes or No.

Answer: Yes


Each lempus is a shumpus. Shumpuses are hungry. Jompuses are rompuses. Shumpuses are crazy. Jompuses are not fast. Lempuses are not fast. Jompuses are not hungry. Trux is a lempus. Trux is a rompus.

Question: Is Trux hungry?
Answer Yes or No.

Answer: Yes


Numpuses are not blonde. Zumpuses are grimpuses. Each numpus is a sterpus. Zumpuses are not blonde. Zumpuses are happy. Each sterpus is not happy. Each sterpus is not large. Trux is a grimpus. Trux is a numpus.

Question: Is Trux happy?
Answer Yes or No.

Answer: No


Each yumpus is hungry. Each dumpus is a numpus. Each yumpus is not crazy. Numpuses are blonde. Each yumpus is a tumpus. Each numpus is not hungry. Dumpuses are not crazy. Grom is a tumpus. Grom is a dumpus.

Question: Is Grom hungry?
Answer Yes or No.

Answer: No


Zumpuses are not luminous. Zumpuses are not hungry. Grimpuses are zumpuses. Numpuses are not tall. Grimpuses are not tall. Numpuses are dumpuses. Each numpus is hungry. Trux is a dumpus. Trux is a grimpus.

Question: Is Trux hungry?
Answer Yes or No.

Answer: No


Each rompus is a lorpus. Each lorpus is not large. Each impus is heavy. Each impus is a gorpus. Each rompus is heavy. Each impus is large. Lorpuses are not happy. Trux is a rompus. Trux is a gorpus.

Question: Is Trux large?
Answer Yes or No.

Answer: No


Each jompus is a numpus. Impuses are large. Each brimpus is tall. Each jompus is large. Impuses are brimpuses. Each brimpus is not luminous. Jompuses are not tall. Wren is a numpus. Wren is a impus.

Question: Is Wren tall?
Answer Yes or No.
",Answer: No,Yes,"['Wren is a impus.', 'Each impus is a brimpus.', 'Wren is a brimpus.', 'Brimpuses are tall.', 'Wren is tall.']",No,[],False,
"Answer to the following question as shown in the following examples.
Jompuses are heavy. Dumpuses are tall. Dumpuses are not happy. Each dumpus is a sterpus. Tumpuses are not happy. Tumpuses are jompuses. Each jompus is not tall. Trux is a tumpus. Trux is a sterpus.

Question: Is Trux tall?
Answer Yes or No.

Answer: No


Rompuses are happy. Each lempus is not happy. Rompuses are not large. Lempuses are not blonde. Rompuses are brimpuses. Vumpuses are lempuses. Each vumpus is not large. Jinx is a brimpus. Jinx is a vumpus.

Question: Is Jinx happy?
Answer Yes or No.

Answer: No


Each shumpus is tall. Each shumpus is a tumpus. Shumpuses are not fast. Lorpuses are not fast. Each lorpus is a wumpus. Each wumpus is not tall. Each wumpus is blonde. Rast is a lorpus. Rast is a tumpus.

Question: Is Rast tall?
Answer Yes or No.

Answer: No


Each zumpus is tall. Lorpuses are not large. Each lorpus is not tall. Each impus is not large. Each zumpus is not luminous. Each impus is a zumpus. Each lorpus is a jompus. Grom is a impus. Grom is a jompus.

Question: Is Grom tall?
Answer Yes or No.

Answer: Yes


Brimpuses are hungry. Each sterpus is fast. Brimpuses are not heavy. Each sterpus is not hungry. Each lempus is not heavy. Lempuses are sterpuses. Brimpuses are vumpuses. Jinx is a vumpus. Jinx is a lempus.

Question: Is Jinx hungry?
Answer Yes or No.

Answer: No


Wumpuses are not hungry. Each shumpus is happy. Shumpuses are not heavy. Tumpuses are wumpuses. Wumpuses are not happy. Each shumpus is a rompus. Tumpuses are not heavy. Jinx is a tumpus. Jinx is a rompus.

Question: Is Jinx happy?
Answer Yes or No.

Answer: No


Each zumpus is a shumpus. Shumpuses are not fast. Grimpuses are not luminous. Zumpuses are not luminous. Grimpuses are tumpuses. Shumpuses are not blonde. Grimpuses are blonde. Grom is a tumpus. Grom is a zumpus.

Question: Is Grom blonde?
Answer Yes or No.

Answer: No


Each vumpus is not blonde. Each grimpus is fast. Grimpuses are blonde. Vumpuses are not crazy. Brimpuses are grimpuses. Each brimpus is not crazy. Each vumpus is a wumpus. Rast is a brimpus. Rast is a wumpus.

Question: Is Rast blonde?
Answer Yes or No.
",Answer: Yes,Yes,"['Rast is a brimpus.', 'Each brimpus is a grimpus.', 'Rast is a grimpus.', 'Each grimpus is blonde.', 'Rast is blonde.']",Yes,[],True,
"Answer to the following question as shown in the following examples.
Each yumpus is not tall. Each shumpus is a lempus. Each lempus is not blonde. Shumpuses are not tall. Yumpuses are dumpuses. Each lempus is not large. Each yumpus is large. Trux is a dumpus. Trux is a shumpus.

Question: Is Trux large?
Answer Yes or No.

Answer: No


Numpuses are not tall. Each vumpus is a lempus. Vumpuses are luminous. Tumpuses are not heavy. Each tumpus is not luminous. Numpuses are tumpuses. Vumpuses are not tall. Grom is a numpus. Grom is a lempus.

Question: Is Grom luminous?
Answer Yes or No.

Answer: No


Each dumpus is not luminous. Each numpus is tall. Each dumpus is not crazy. Each lorpus is a numpus. Each dumpus is a gorpus. Numpuses are luminous. Lorpuses are not crazy. Trux is a gorpus. Trux is a lorpus.

Question: Is Trux luminous?
Answer Yes or No.

Answer: Yes


Each vumpus is not luminous. Numpuses are brimpuses. Numpuses are not luminous. Each vumpus is not blonde. Each vumpus is a dumpus. Each brimpus is heavy. Each brimpus is blonde. Trux is a numpus. Trux is a dumpus.

Question: Is Trux blonde?
Answer Yes or No.

Answer: Yes


Each sterpus is fast. Sterpuses are luminous. Grimpuses are not luminous. Each sterpus is a dumpus. Gorpuses are grimpuses. Each gorpus is fast. Grimpuses are large. Jinx is a gorpus. Jinx is a dumpus.

Question: Is Jinx luminous?
Answer Yes or No.

Answer: No


Each lorpus is luminous. Each lorpus is a zumpus. Vumpuses are not happy. Vumpuses are sterpuses. Each vumpus is luminous. Each zumpus is happy. Zumpuses are not blonde. Rast is a lorpus. Rast is a sterpus.

Question: Is Rast happy?
Answer Yes or No.

Answer: Yes


Rompuses are not large. Each wumpus is heavy. Rompuses are not tall. Each wumpus is a shumpus. Sterpuses are heavy. Each sterpus is a rompus. Each wumpus is tall. Grom is a sterpus. Grom is a shumpus.

Question: Is Grom tall?
Answer Yes or No.

Answer: No


Dumpuses are jompuses. Each zumpus is not happy. Yumpuses are tall. Zumpuses are yumpuses. Each dumpus is crazy. Each yumpus is not crazy. Dumpuses are not happy. Grom is a zumpus. Grom is a jompus.

Question: Is Grom crazy?
Answer Yes or No.
","I'll answer the question as shown in the examples.

Question: Is Grom crazy?
Answer: Yes or No.

Answer: No",No,"['Grom is a zumpus.', 'Zumpuses are yumpuses.', 'Grom is a yumpus.', 'Yumpuses are not crazy.', 'Grom is not crazy.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Each impus is a lorpus. Lorpuses are not heavy. Grimpuses are numpuses. Each grimpus is hungry. Grimpuses are tall. Each impus is hungry. Lorpuses are not tall. Jinx is a numpus. Jinx is a impus.

Question: Is Jinx tall?
Answer Yes or No.

Answer: No


Each grimpus is hungry. Brimpuses are not luminous. Each grimpus is a lorpus. Each yumpus is not tall. Grimpuses are not tall. Brimpuses are not hungry. Each yumpus is a brimpus. Trux is a lorpus. Trux is a yumpus.

Question: Is Trux hungry?
Answer Yes or No.

Answer: No


Each impus is hungry. Lempuses are hungry. Dumpuses are not fast. Each impus is fast. Lempuses are dumpuses. Each dumpus is not luminous. Impuses are gorpuses. Rast is a lempus. Rast is a gorpus.

Question: Is Rast fast?
Answer Yes or No.

Answer: No


Each gorpus is not crazy. Each gorpus is a dumpus. Lorpuses are not fast. Dumpuses are fast. Each dumpus is large. Each lorpus is not crazy. Lorpuses are lempuses. Trux is a gorpus. Trux is a lempus.

Question: Is Trux fast?
Answer Yes or No.

Answer: Yes


Each wumpus is heavy. Wumpuses are gorpuses. Each impus is a vumpus. Impuses are heavy. Each vumpus is not fast. Each wumpus is blonde. Each vumpus is not blonde. Trux is a gorpus. Trux is a impus.

Question: Is Trux blonde?
Answer Yes or No.

Answer: No


Each shumpus is a grimpus. Each zumpus is not happy. Sterpuses are hungry. Each zumpus is not tall. Shumpuses are hungry. Shumpuses are happy. Sterpuses are zumpuses. Trux is a grimpus. Trux is a sterpus.

Question: Is Trux happy?
Answer Yes or No.

Answer: No


Wumpuses are lempuses. Each yumpus is not hungry. Each wumpus is not heavy. Each numpus is fast. Wumpuses are fast. Yumpuses are heavy. Numpuses are yumpuses. Jinx is a lempus. Jinx is a numpus.

Question: Is Jinx heavy?
Answer Yes or No.

Answer: Yes


Each yumpus is a lorpus. Each vumpus is a wumpus. Wumpuses are fast. Yumpuses are not fast. Vumpuses are not blonde. Yumpuses are not blonde. Each wumpus is tall. Jinx is a vumpus. Jinx is a lorpus.

Question: Is Jinx fast?
Answer Yes or No.
",Answer: No,Yes,"['Jinx is a vumpus.', 'Each vumpus is a wumpus.', 'Jinx is a wumpus.', 'Wumpuses are fast.', 'Jinx is fast.']",No,[],False,
