,prompt,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
0,"Answer Yes or No to the following question. Answer as in the examples.
Gorpuses are not luminous. Brimpuses are blonde. Each gorpus is a wumpus. Each brimpus is luminous. Each wumpus is not large. Trux is a brimpus. Trux is a wumpus.

Question: Is Trux luminous?

Answer: Yes


Each zumpus is not luminous. Each rompus is luminous. Zumpuses are not heavy. Grimpuses are tall. Each rompus is a grimpus. Rast is a grimpus. Rast is a zumpus.

Question: Is Rast luminous?

Answer: No


Each jompus is hungry. Wumpuses are not fast. Wumpuses are not blonde. Each lorpus is fast. Each lorpus is a jompus. Wren is a jompus. Wren is a wumpus.

Question: Is Wren fast?

Answer: No


Each yumpus is a shumpus. Shumpuses are not large. Each zumpus is not happy. Each yumpus is happy. Zumpuses are not hungry. Rast is a zumpus. Rast is a shumpus.

Question: Is Rast happy?

Answer: No


Each lorpus is not happy. Lorpuses are crazy. Each tumpus is not tall. Lempuses are tumpus. Each lempus is not crazy. Grom is a tumpus. Grom is a lorpus.

Question: Is Grom crazy?

Answer: Yes


Each impus is not tall. Numpuses are gorpus. Each gorpus is large. Numpuses are hungry. Each impus is not hungry. Rast is a gorpus. Rast is a impus.

Question: Is Rast hungry?

Answer: No


Zumpuses are not luminous. Each rompus is not fast. Zumpuses are numpus. Rompuses are luminous. Numpuses are not tall. Rast is a numpus. Rast is a rompus.

Question: Is Rast luminous?

Answer: Yes


Each gorpus is hungry. Each shumpus is a zumpus. Each shumpus is not hungry. Each zumpus is heavy. Each gorpus is not fast. Trux is a gorpus. Trux is a zumpus.

Question: Is Trux hungry?
",Yes,"['Trux is a gorpus.', 'Each gorpus is hungry.', 'Trux is hungry.']",Yes,[],True,True
1,"Answer Yes or No to the following question. Answer as in the examples.
Sterpuses are not fast. Sterpuses are lorpus. Each lorpus is not hungry. Wumpuses are not luminous. Each wumpus is fast. Grom is a lorpus. Grom is a wumpus.

Question: Is Grom fast?

Answer: Yes


Each dumpus is not heavy. Each wumpus is luminous. Rompuses are not luminous. Each wumpus is not hungry. Rompuses are dumpus. Trux is a dumpus. Trux is a wumpus.

Question: Is Trux luminous?

Answer: Yes


Wumpuses are numpus. Each vumpus is fast. Wumpuses are not fast. Vumpuses are not tall. Each numpus is large. Jinx is a numpus. Jinx is a vumpus.

Question: Is Jinx fast?

Answer: Yes


Each brimpus is blonde. Each gorpus is not blonde. Brimpuses are yumpus. Gorpuses are not luminous. Each yumpus is not crazy. Rast is a yumpus. Rast is a gorpus.

Question: Is Rast blonde?

Answer: No


Shumpuses are tall. Vumpuses are not tall. Each wumpus is luminous. Each shumpus is not fast. Each vumpus is a wumpus. Grom is a wumpus. Grom is a shumpus.

Question: Is Grom tall?

Answer: Yes


Wumpuses are not luminous. Each wumpus is blonde. Lorpuses are luminous. Each shumpus is not heavy. Lorpuses are shumpus. Jinx is a wumpus. Jinx is a shumpus.

Question: Is Jinx luminous?

Answer: No


Each vumpus is not tall. Each sterpus is hungry. Grimpuses are tall. Each vumpus is luminous. Each grimpus is a sterpus. Wren is a sterpus. Wren is a vumpus.

Question: Is Wren tall?

Answer: No


Each wumpus is a tumpus. Each wumpus is large. Lempuses are not large. Lempuses are not hungry. Each tumpus is tall. Wren is a tumpus. Wren is a lempus.

Question: Is Wren large?
",No,"['Wren is a lempus.', 'Each lempus is not large.', 'Wren is not large.']",No,[],True,True
2,"Answer Yes or No to the following question. Answer as in the examples.
Wumpuses are not blonde. Brimpuses are not crazy. Each lorpus is a wumpus. Each lorpus is not happy. Each brimpus is happy. Trux is a brimpus. Trux is a wumpus.

Question: Is Trux happy?

Answer: Yes


Tumpuses are tall. Each jompus is a dumpus. Dumpuses are heavy. Each jompus is not happy. Tumpuses are happy. Grom is a tumpus. Grom is a dumpus.

Question: Is Grom happy?

Answer: Yes


Each vumpus is not fast. Vumpuses are large. Each jompus is not large. Sterpuses are hungry. Jompuses are sterpus. Wren is a sterpus. Wren is a vumpus.

Question: Is Wren large?

Answer: Yes


Brimpuses are not luminous. Each jompus is a shumpus. Each shumpus is not crazy. Jompuses are blonde. Brimpuses are not blonde. Wren is a shumpus. Wren is a brimpus.

Question: Is Wren blonde?

Answer: No


Impuses are not hungry. Each grimpus is fast. Each impus is large. Each dumpus is a grimpus. Each dumpus is not large. Rast is a impus. Rast is a grimpus.

Question: Is Rast large?

Answer: Yes


Rompuses are lorpus. Each rompus is heavy. Brimpuses are not heavy. Each brimpus is crazy. Lorpuses are fast. Trux is a lorpus. Trux is a brimpus.

Question: Is Trux heavy?

Answer: No


Jompuses are dumpus. Each sterpus is not crazy. Each jompus is tall. Each sterpus is not tall. Dumpuses are not blonde. Jinx is a dumpus. Jinx is a sterpus.

Question: Is Jinx tall?

Answer: No


Shumpuses are not tall. Each grimpus is a zumpus. Shumpuses are not happy. Grimpuses are happy. Each zumpus is not crazy. Rast is a zumpus. Rast is a shumpus.

Question: Is Rast happy?
",No,"['Rast is a shumpus.', 'Shumpuses are not happy.', 'Rast is not happy.']",Yes,[],False,True
3,"Answer Yes or No to the following question. Answer as in the examples.
Shumpuses are tall. Lempuses are yumpus. Lempuses are fast. Yumpuses are not large. Shumpuses are not fast. Grom is a shumpus. Grom is a yumpus.

Question: Is Grom fast?

Answer: No


Gorpuses are not tall. Brimpuses are shumpus. Brimpuses are tall. Shumpuses are not heavy. Gorpuses are hungry. Jinx is a shumpus. Jinx is a gorpus.

Question: Is Jinx tall?

Answer: No


Rompuses are large. Wumpuses are not blonde. Impuses are not crazy. Wumpuses are impus. Rompuses are blonde. Wren is a rompus. Wren is a impus.

Question: Is Wren blonde?

Answer: Yes


Numpuses are not hungry. Numpuses are rompus. Each rompus is not luminous. Sterpuses are not heavy. Each sterpus is hungry. Grom is a rompus. Grom is a sterpus.

Question: Is Grom hungry?

Answer: Yes


Each sterpus is not blonde. Grimpuses are tall. Impuses are not tall. Grimpuses are crazy. Impuses are sterpus. Jinx is a sterpus. Jinx is a grimpus.

Question: Is Jinx tall?

Answer: Yes


Lorpuses are brimpus. Each lorpus is not happy. Each rompus is happy. Each rompus is hungry. Each brimpus is not tall. Grom is a rompus. Grom is a brimpus.

Question: Is Grom happy?

Answer: Yes


Numpuses are not hungry. Each grimpus is not fast. Each grimpus is a numpus. Lorpuses are fast. Each lorpus is not happy. Rast is a lorpus. Rast is a numpus.

Question: Is Rast fast?

Answer: Yes


Zumpuses are not blonde. Each zumpus is luminous. Each shumpus is a numpus. Shumpuses are blonde. Each numpus is not happy. Grom is a zumpus. Grom is a numpus.

Question: Is Grom blonde?
",No,"['Grom is a zumpus.', 'Each zumpus is not blonde.', 'Grom is not blonde.']",No,[],True,True
4,"Answer Yes or No to the following question. Answer as in the examples.
Each gorpus is luminous. Each grimpus is not luminous. Each zumpus is blonde. Each grimpus is a zumpus. Each gorpus is not fast. Trux is a zumpus. Trux is a gorpus.

Question: Is Trux luminous?

Answer: Yes


Wumpuses are crazy. Gorpuses are not hungry. Gorpuses are zumpus. Each zumpus is not happy. Wumpuses are hungry. Wren is a zumpus. Wren is a wumpus.

Question: Is Wren hungry?

Answer: Yes


Lempuses are large. Each brimpus is not large. Brimpuses are not fast. Each jompus is not hungry. Each lempus is a jompus. Grom is a brimpus. Grom is a jompus.

Question: Is Grom large?

Answer: No


Each rompus is blonde. Rompuses are not fast. Tumpuses are not tall. Numpuses are tumpus. Each numpus is fast. Trux is a tumpus. Trux is a rompus.

Question: Is Trux fast?

Answer: No


Lempuses are large. Lorpuses are not large. Each dumpus is blonde. Each lorpus is a dumpus. Lempuses are not hungry. Jinx is a dumpus. Jinx is a lempus.

Question: Is Jinx large?

Answer: Yes


Each yumpus is heavy. Each dumpus is a lempus. Each dumpus is not heavy. Each yumpus is not luminous. Each lempus is crazy. Trux is a lempus. Trux is a yumpus.

Question: Is Trux heavy?

Answer: Yes


Each brimpus is hungry. Brimpuses are fast. Each yumpus is not crazy. Lorpuses are not fast. Each lorpus is a yumpus. Wren is a yumpus. Wren is a brimpus.

Question: Is Wren fast?

Answer: Yes


Wumpuses are large. Each yumpus is not heavy. Jompuses are heavy. Jompuses are wumpus. Yumpuses are not tall. Rast is a yumpus. Rast is a wumpus.

Question: Is Rast heavy?
",No,"['Rast is a yumpus.', 'Each yumpus is not heavy.', 'Rast is not heavy.']",No,[],True,True
5,"Answer Yes or No to the following question. Answer as in the examples.
Tumpuses are yumpus. Each tumpus is crazy. Each wumpus is not crazy. Wumpuses are not happy. Each yumpus is tall. Trux is a yumpus. Trux is a wumpus.

Question: Is Trux crazy?

Answer: No


Numpuses are rompus. Each wumpus is not heavy. Each wumpus is not happy. Rompuses are not fast. Each numpus is happy. Trux is a wumpus. Trux is a rompus.

Question: Is Trux happy?

Answer: No


Impuses are gorpus. Impuses are not tall. Each lempus is heavy. Lempuses are tall. Gorpuses are not luminous. Rast is a lempus. Rast is a gorpus.

Question: Is Rast tall?

Answer: Yes


Each lempus is a impus. Rompuses are large. Rompuses are not heavy. Lempuses are not large. Each impus is blonde. Trux is a impus. Trux is a rompus.

Question: Is Trux large?

Answer: Yes


Each lorpus is not hungry. Wumpuses are not luminous. Lempuses are crazy. Lempuses are hungry. Each lorpus is a wumpus. Grom is a wumpus. Grom is a lempus.

Question: Is Grom hungry?

Answer: Yes


Each tumpus is luminous. Sterpuses are not large. Each shumpus is large. Shumpuses are tumpus. Each sterpus is heavy. Wren is a tumpus. Wren is a sterpus.

Question: Is Wren large?

Answer: No


Lorpuses are fast. Each tumpus is a grimpus. Lorpuses are happy. Each grimpus is not tall. Each tumpus is not fast. Trux is a grimpus. Trux is a lorpus.

Question: Is Trux fast?

Answer: Yes


Wumpuses are not happy. Lempuses are not hungry. Each lorpus is hungry. Lempuses are wumpus. Lorpuses are not luminous. Trux is a wumpus. Trux is a lorpus.

Question: Is Trux hungry?
",Yes,"['Trux is a lorpus.', 'Lorpuses are hungry.', 'Trux is hungry.']",Yes,[],True,True
6,"Answer Yes or No to the following question. Answer as in the examples.
Jompuses are not blonde. Each tumpus is not luminous. Brimpuses are tumpus. Each brimpus is blonde. Jompuses are fast. Trux is a jompus. Trux is a tumpus.

Question: Is Trux blonde?

Answer: No


Each lempus is heavy. Each lempus is tall. Jompuses are not tall. Numpuses are crazy. Jompuses are numpus. Trux is a lempus. Trux is a numpus.

Question: Is Trux tall?

Answer: Yes


Tumpuses are not luminous. Jompuses are not happy. Each tumpus is crazy. Gorpuses are jompus. Each gorpus is luminous. Grom is a tumpus. Grom is a jompus.

Question: Is Grom luminous?

Answer: No


Each sterpus is not large. Shumpuses are large. Each impus is not happy. Shumpuses are impus. Sterpuses are not tall. Trux is a sterpus. Trux is a impus.

Question: Is Trux large?

Answer: No


Each lempus is not large. Lempuses are happy. Rompuses are jompus. Each jompus is heavy. Rompuses are not happy. Trux is a jompus. Trux is a lempus.

Question: Is Trux happy?

Answer: Yes


Vumpuses are wumpus. Each rompus is crazy. Wumpuses are luminous. Each vumpus is not hungry. Rompuses are hungry. Grom is a rompus. Grom is a wumpus.

Question: Is Grom hungry?

Answer: Yes


Each grimpus is heavy. Each gorpus is a numpus. Gorpuses are not heavy. Grimpuses are not crazy. Numpuses are tall. Grom is a grimpus. Grom is a numpus.

Question: Is Grom heavy?

Answer: Yes


Each numpus is a dumpus. Each vumpus is blonde. Dumpuses are not hungry. Vumpuses are not crazy. Numpuses are not blonde. Grom is a dumpus. Grom is a vumpus.

Question: Is Grom blonde?
",Yes,"['Grom is a vumpus.', 'Vumpuses are blonde.', 'Grom is blonde.']",No,[],False,True
7,"Answer Yes or No to the following question. Answer as in the examples.
Each lorpus is not luminous. Lorpuses are tumpus. Vumpuses are fast. Vumpuses are luminous. Each tumpus is hungry. Wren is a vumpus. Wren is a tumpus.

Question: Is Wren luminous?

Answer: Yes


Lempuses are brimpus. Wumpuses are not happy. Each wumpus is not tall. Each brimpus is not crazy. Lempuses are happy. Rast is a brimpus. Rast is a wumpus.

Question: Is Rast happy?

Answer: No


Numpuses are happy. Shumpuses are fast. Vumpuses are tall. Each vumpus is a numpus. Each shumpus is not tall. Jinx is a numpus. Jinx is a shumpus.

Question: Is Jinx tall?

Answer: No


Yumpuses are not crazy. Vumpuses are not fast. Vumpuses are happy. Lorpuses are yumpus. Each lorpus is not happy. Grom is a yumpus. Grom is a vumpus.

Question: Is Grom happy?

Answer: Yes


Rompuses are fast. Rompuses are not luminous. Dumpuses are not heavy. Each grimpus is a dumpus. Each grimpus is luminous. Jinx is a rompus. Jinx is a dumpus.

Question: Is Jinx luminous?

Answer: No


Dumpuses are large. Jompuses are hungry. Each jompus is not tall. Shumpuses are not hungry. Each shumpus is a dumpus. Rast is a jompus. Rast is a dumpus.

Question: Is Rast hungry?

Answer: Yes


Each grimpus is not happy. Each zumpus is not heavy. Lempuses are heavy. Zumpuses are not luminous. Lempuses are grimpus. Grom is a zumpus. Grom is a grimpus.

Question: Is Grom heavy?

Answer: No


Dumpuses are luminous. Each rompus is a zumpus. Dumpuses are not tall. Zumpuses are not happy. Each rompus is tall. Rast is a zumpus. Rast is a dumpus.

Question: Is Rast tall?
",No,"['Rast is a dumpus.', 'Each dumpus is not tall.', 'Rast is not tall.']",Yes,[],False,True
8,"Answer Yes or No to the following question. Answer as in the examples.
Each wumpus is tall. Impuses are lorpus. Each lorpus is not blonde. Each wumpus is not crazy. Each impus is crazy. Trux is a wumpus. Trux is a lorpus.

Question: Is Trux crazy?

Answer: No


Gorpuses are impus. Gorpuses are not hungry. Each jompus is fast. Jompuses are hungry. Each impus is large. Wren is a impus. Wren is a jompus.

Question: Is Wren hungry?

Answer: Yes


Brimpuses are fast. Each tumpus is hungry. Each brimpus is blonde. Grimpuses are not fast. Each grimpus is a tumpus. Wren is a brimpus. Wren is a tumpus.

Question: Is Wren fast?

Answer: Yes


Each brimpus is heavy. Rompuses are happy. Brimpuses are not luminous. Each dumpus is a rompus. Dumpuses are luminous. Rast is a brimpus. Rast is a rompus.

Question: Is Rast luminous?

Answer: No


Each shumpus is a yumpus. Each yumpus is fast. Impuses are not happy. Each shumpus is happy. Each impus is crazy. Wren is a yumpus. Wren is a impus.

Question: Is Wren happy?

Answer: No


Each rompus is not blonde. Impuses are grimpus. Each rompus is hungry. Impuses are blonde. Grimpuses are not fast. Trux is a grimpus. Trux is a rompus.

Question: Is Trux blonde?

Answer: No


Lempuses are hungry. Each tumpus is a impus. Each lempus is not blonde. Impuses are crazy. Tumpuses are not hungry. Wren is a lempus. Wren is a impus.

Question: Is Wren hungry?

Answer: Yes


Each wumpus is not crazy. Sterpuses are crazy. Each sterpus is not hungry. Each lempus is not blonde. Each wumpus is a lempus. Wren is a sterpus. Wren is a lempus.

Question: Is Wren crazy?
",Yes,"['Wren is a sterpus.', 'Sterpuses are crazy.', 'Wren is crazy.']",Yes,[],True,True
9,"Answer Yes or No to the following question. Answer as in the examples.
Each gorpus is fast. Gorpuses are sterpus. Dumpuses are not tall. Dumpuses are not fast. Sterpuses are blonde. Trux is a dumpus. Trux is a sterpus.

Question: Is Trux fast?

Answer: No


Dumpuses are not tall. Grimpuses are not crazy. Each grimpus is a impus. Each dumpus is crazy. Impuses are not fast. Rast is a impus. Rast is a dumpus.

Question: Is Rast crazy?

Answer: Yes


Shumpuses are numpus. Each shumpus is not luminous. Impuses are not large. Numpuses are hungry. Each impus is luminous. Grom is a impus. Grom is a numpus.

Question: Is Grom luminous?

Answer: Yes


Lempuses are wumpus. Each jompus is not heavy. Jompuses are not blonde. Wumpuses are happy. Lempuses are heavy. Jinx is a wumpus. Jinx is a jompus.

Question: Is Jinx heavy?

Answer: No


Each rompus is not crazy. Each brimpus is a shumpus. Shumpuses are not luminous. Brimpuses are hungry. Rompuses are not hungry. Rast is a shumpus. Rast is a rompus.

Question: Is Rast hungry?

Answer: No


Each tumpus is a zumpus. Jompuses are not hungry. Each jompus is fast. Each tumpus is hungry. Zumpuses are not crazy. Rast is a zumpus. Rast is a jompus.

Question: Is Rast hungry?

Answer: No


Sterpuses are not crazy. Each impus is luminous. Each grimpus is crazy. Each grimpus is fast. Sterpuses are impus. Wren is a impus. Wren is a grimpus.

Question: Is Wren crazy?

Answer: Yes


Brimpuses are fast. Zumpuses are wumpus. Each brimpus is hungry. Wumpuses are large. Each zumpus is not hungry. Rast is a wumpus. Rast is a brimpus.

Question: Is Rast hungry?
",Yes,"['Rast is a brimpus.', 'Each brimpus is hungry.', 'Rast is hungry.']",Yes,[],True,True
