prompt,answer,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer to the following question as shown in the following examples.
Impuses are brimpuses. Each impus is heavy. Shumpuses are not heavy. Brimpuses are not crazy. Each shumpus is blonde. Rast is a brimpus. Rast is a shumpus.

Question: Is Rast heavy?
Answer Yes or No.

Answer: No


Each yumpus is not large. Impuses are not fast. Impuses are yumpuses. Jompuses are fast. Jompuses are not hungry. Grom is a yumpus. Grom is a jompus.

Question: Is Grom fast?
Answer Yes or No.
",Yes,Yes,"['Grom is a jompus.', 'Each jompus is fast.', 'Grom is fast.']",Yes,[],True,
"Answer to the following question as shown in the following examples.
Each vumpus is happy. Each wumpus is not crazy. Each lorpus is not happy. Lorpuses are wumpuses. Vumpuses are tall. Grom is a vumpus. Grom is a wumpus.

Question: Is Grom happy?
Answer Yes or No.

Answer: Yes


Each tumpus is blonde. Wumpuses are not luminous. Each rompus is a tumpus. Each wumpus is hungry. Each rompus is luminous. Rast is a wumpus. Rast is a tumpus.

Question: Is Rast luminous?
Answer Yes or No.
",Answer: Yes,No,"['Rast is a wumpus.', 'Wumpuses are not luminous.', 'Rast is not luminous.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Each gorpus is heavy. Each gorpus is blonde. Each yumpus is not heavy. Each yumpus is a sterpus. Each sterpus is not fast. Wren is a gorpus. Wren is a sterpus.

Question: Is Wren heavy?
Answer Yes or No.

Answer: Yes


Grimpuses are blonde. Grimpuses are heavy. Yumpuses are jompuses. Each jompus is not fast. Yumpuses are not blonde. Trux is a grimpus. Trux is a jompus.

Question: Is Trux blonde?
Answer Yes or No.
",No,Yes,"['Trux is a grimpus.', 'Each grimpus is blonde.', 'Trux is blonde.']",No,[],False,
"Answer to the following question as shown in the following examples.
Each lempus is large. Numpuses are yumpuses. Lempuses are tall. Each numpus is not tall. Yumpuses are happy. Wren is a yumpus. Wren is a lempus.

Question: Is Wren tall?
Answer Yes or No.

Answer: Yes


Each zumpus is not crazy. Each zumpus is a shumpus. Yumpuses are hungry. Yumpuses are crazy. Each shumpus is luminous. Wren is a shumpus. Wren is a yumpus.

Question: Is Wren crazy?
Answer Yes or No.
",Yes,Yes,"['Wren is a yumpus.', 'Each yumpus is crazy.', 'Wren is crazy.']",Yes,[],True,
"Answer to the following question as shown in the following examples.
Numpuses are lempuses. Wumpuses are crazy. Each wumpus is not large. Numpuses are not crazy. Each lempus is not heavy. Grom is a lempus. Grom is a wumpus.

Question: Is Grom crazy?
Answer Yes or No.

Answer: Yes


Rompuses are large. Grimpuses are not large. Grimpuses are jompuses. Jompuses are luminous. Each rompus is not blonde. Rast is a jompus. Rast is a rompus.

Question: Is Rast large?
Answer Yes or No.
",No,Yes,"['Rast is a rompus.', 'Rompuses are large.', 'Rast is large.']",No,[],False,
"Answer to the following question as shown in the following examples.
Each brimpus is a rompus. Rompuses are hungry. Brimpuses are not large. Shumpuses are large. Each shumpus is not happy. Wren is a shumpus. Wren is a rompus.

Question: Is Wren large?
Answer Yes or No.

Answer: Yes


Zumpuses are brimpuses. Each numpus is hungry. Zumpuses are not hungry. Each brimpus is fast. Each numpus is happy. Jinx is a brimpus. Jinx is a numpus.

Question: Is Jinx hungry?
Answer Yes or No.
",No.,Yes,"['Jinx is a numpus.', 'Numpuses are hungry.', 'Jinx is hungry.']",No,[],False,
"Answer to the following question as shown in the following examples.
Impuses are not hungry. Each rompus is fast. Impuses are rompuses. Each gorpus is not luminous. Each gorpus is hungry. Jinx is a rompus. Jinx is a gorpus.

Question: Is Jinx hungry?
Answer Yes or No.

Answer: Yes


Each gorpus is tall. Tumpuses are not tall. Each gorpus is a grimpus. Tumpuses are crazy. Grimpuses are not fast. Trux is a grimpus. Trux is a tumpus.

Question: Is Trux tall?
Answer Yes or No.
",No,No,"['Trux is a tumpus.', 'Tumpuses are not tall.', 'Trux is not tall.']",No,[],True,
"Answer to the following question as shown in the following examples.
Each vumpus is not tall. Each zumpus is not hungry. Lorpuses are not luminous. Each lorpus is tall. Vumpuses are zumpuses. Trux is a lorpus. Trux is a zumpus.

Question: Is Trux tall?
Answer Yes or No.

Answer: Yes


Each lempus is fast. Each dumpus is a lempus. Each rompus is blonde. Each dumpus is tall. Each rompus is not tall. Trux is a lempus. Trux is a rompus.

Question: Is Trux tall?
Answer Yes or No.
",No,No,"['Trux is a rompus.', 'Each rompus is not tall.', 'Trux is not tall.']",No,[],True,
"Answer to the following question as shown in the following examples.
Brimpuses are heavy. Each brimpus is tall. Each wumpus is blonde. Dumpuses are not tall. Each dumpus is a wumpus. Rast is a wumpus. Rast is a brimpus.

Question: Is Rast tall?
Answer Yes or No.

Answer: Yes


Each dumpus is not tall. Sterpuses are large. Yumpuses are not large. Each yumpus is a dumpus. Each sterpus is happy. Trux is a sterpus. Trux is a dumpus.

Question: Is Trux large?
Answer Yes or No.
",Answer: No,Yes,"['Trux is a sterpus.', 'Each sterpus is large.', 'Trux is large.']",No,[],False,
"Answer to the following question as shown in the following examples.
Each rompus is a lempus. Each rompus is not crazy. Each impus is crazy. Each impus is fast. Lempuses are heavy. Trux is a impus. Trux is a lempus.

Question: Is Trux crazy?
Answer Yes or No.

Answer: Yes


Sterpuses are hungry. Lorpuses are heavy. Each brimpus is luminous. Each brimpus is not heavy. Each lorpus is a sterpus. Trux is a brimpus. Trux is a sterpus.

Question: Is Trux heavy?
Answer Yes or No.
",No,No,"['Trux is a brimpus.', 'Brimpuses are not heavy.', 'Trux is not heavy.']",No,[],True,
