,prompt,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
0,"Answer Yes or No to the following question. Answer as in the examples.
Brimpuses are tall. Impuses are not heavy. Grimpuses are not tall. Each brimpus is a impus. Each grimpus is fast. Rast is a impus. Rast is a grimpus.

Question: Is Rast tall?
Think step by step.

(1) Rast is a grimpus.
(2) Grimpuses are not tall.
(3) Rast is not tall.
Answer: No


Each sterpus is crazy. Each sterpus is a shumpus. Each shumpus is not happy. Tumpuses are not crazy. Tumpuses are fast. Jinx is a shumpus. Jinx is a tumpus.

Question: Is Jinx crazy?
Think step by step.

(1) Jinx is a tumpus.
(2) Tumpuses are not crazy.
(3) Jinx is not crazy.
Answer: No


Numpuses are blonde. Each lorpus is not heavy. Each lorpus is a zumpus. Numpuses are heavy. Zumpuses are tall. Rast is a numpus. Rast is a zumpus.

Question: Is Rast heavy?
Think step by step.

(1) Rast is a numpus.
(2) Each numpus is heavy.
(3) Rast is heavy.
Answer: Yes


Each tumpus is not large. Rompuses are fast. Zumpuses are not fast. Each rompus is tall. Zumpuses are tumpus. Rast is a tumpus. Rast is a rompus.

Question: Is Rast fast?
Think step by step.
",Yes,"['Rast is a rompus.', 'Each rompus is fast.', 'Rast is fast.']",Yes,"['Rast is a rompus.', 'Each rompus is fast.', 'Rast is fast.']",True,True
1,"Answer Yes or No to the following question. Answer as in the examples.
Each shumpus is not luminous. Each sterpus is hungry. Sterpuses are fast. Each numpus is not hungry. Each numpus is a shumpus. Grom is a sterpus. Grom is a shumpus.

Question: Is Grom hungry?
Think step by step.

(1) Grom is a sterpus.
(2) Sterpuses are hungry.
(3) Grom is hungry.
Answer: Yes


Jompuses are happy. Jompuses are shumpus. Rompuses are not happy. Rompuses are not fast. Shumpuses are crazy. Jinx is a shumpus. Jinx is a rompus.

Question: Is Jinx happy?
Think step by step.

(1) Jinx is a rompus.
(2) Rompuses are not happy.
(3) Jinx is not happy.
Answer: No


Impuses are not crazy. Numpuses are gorpus. Gorpuses are not luminous. Each numpus is crazy. Each impus is not tall. Jinx is a gorpus. Jinx is a impus.

Question: Is Jinx crazy?
Think step by step.

(1) Jinx is a impus.
(2) Each impus is not crazy.
(3) Jinx is not crazy.
Answer: No


Tumpuses are yumpus. Tumpuses are heavy. Yumpuses are not happy. Impuses are not heavy. Impuses are not large. Rast is a yumpus. Rast is a impus.

Question: Is Rast heavy?
Think step by step.
",No,"['Rast is a impus.', 'Impuses are not heavy.', 'Rast is not heavy.']",No,"['Rast is a impus.', 'Impuses are not heavy.', 'Rast is not heavy.']",True,True
2,"Answer Yes or No to the following question. Answer as in the examples.
Each zumpus is not tall. Lorpuses are not fast. Lorpuses are zumpus. Dumpuses are not large. Dumpuses are fast. Wren is a zumpus. Wren is a dumpus.

Question: Is Wren fast?
Think step by step.

(1) Wren is a dumpus.
(2) Each dumpus is fast.
(3) Wren is fast.
Answer: Yes


Brimpuses are not fast. Each yumpus is luminous. Each yumpus is blonde. Each tumpus is a brimpus. Each tumpus is not luminous. Jinx is a yumpus. Jinx is a brimpus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a yumpus.
(2) Yumpuses are luminous.
(3) Jinx is luminous.
Answer: Yes


Each sterpus is a vumpus. Sterpuses are large. Vumpuses are blonde. Gorpuses are happy. Gorpuses are not large. Trux is a vumpus. Trux is a gorpus.

Question: Is Trux large?
Think step by step.

(1) Trux is a gorpus.
(2) Each gorpus is not large.
(3) Trux is not large.
Answer: No


Sterpuses are blonde. Each impus is not blonde. Gorpuses are crazy. Each impus is large. Sterpuses are gorpus. Jinx is a gorpus. Jinx is a impus.

Question: Is Jinx blonde?
Think step by step.
",No,"['Jinx is a impus.', 'Impuses are not blonde.', 'Jinx is not blonde.']",NaN,[],False,True
3,"Answer Yes or No to the following question. Answer as in the examples.
Each grimpus is a tumpus. Zumpuses are fast. Each tumpus is not heavy. Each grimpus is happy. Zumpuses are not happy. Wren is a tumpus. Wren is a zumpus.

Question: Is Wren happy?
Think step by step.

(1) Wren is a zumpus.
(2) Zumpuses are not happy.
(3) Wren is not happy.
Answer: No


Jompuses are not luminous. Gorpuses are luminous. Jompuses are impus. Each impus is not fast. Each gorpus is not blonde. Trux is a gorpus. Trux is a impus.

Question: Is Trux luminous?
Think step by step.

(1) Trux is a gorpus.
(2) Gorpuses are luminous.
(3) Trux is luminous.
Answer: Yes


Tumpuses are large. Tumpuses are heavy. Each lempus is a brimpus. Each brimpus is crazy. Each lempus is not heavy. Wren is a brimpus. Wren is a tumpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a tumpus.
(2) Each tumpus is heavy.
(3) Wren is heavy.
Answer: Yes


Vumpuses are not tall. Each zumpus is a vumpus. Each tumpus is crazy. Each tumpus is luminous. Each zumpus is not luminous. Jinx is a vumpus. Jinx is a tumpus.

Question: Is Jinx luminous?
Think step by step.
",Yes,"['Jinx is a tumpus.', 'Each tumpus is luminous.', 'Jinx is luminous.']",Yes,"['Jinx is a tumpus.', 'Each tumpus is luminous.', 'Jinx is luminous.']",True,True
4,"Answer Yes or No to the following question. Answer as in the examples.
Vumpuses are crazy. Each zumpus is not hungry. Each brimpus is heavy. Each zumpus is a brimpus. Vumpuses are hungry. Jinx is a vumpus. Jinx is a brimpus.

Question: Is Jinx hungry?
Think step by step.

(1) Jinx is a vumpus.
(2) Each vumpus is hungry.
(3) Jinx is hungry.
Answer: Yes


Shumpuses are not crazy. Each dumpus is not tall. Each lempus is a shumpus. Each lempus is not blonde. Each dumpus is blonde. Rast is a shumpus. Rast is a dumpus.

Question: Is Rast blonde?
Think step by step.

(1) Rast is a dumpus.
(2) Each dumpus is blonde.
(3) Rast is blonde.
Answer: Yes


Rompuses are not fast. Vumpuses are luminous. Dumpuses are blonde. Each vumpus is a rompus. Each dumpus is not luminous. Wren is a dumpus. Wren is a rompus.

Question: Is Wren luminous?
Think step by step.

(1) Wren is a dumpus.
(2) Dumpuses are not luminous.
(3) Wren is not luminous.
Answer: No


Lempuses are happy. Grimpuses are not luminous. Each dumpus is tall. Each lempus is not tall. Dumpuses are grimpus. Trux is a lempus. Trux is a grimpus.

Question: Is Trux tall?
Think step by step.
",No,"['Trux is a lempus.', 'Lempuses are not tall.', 'Trux is not tall.']",No,"['Trux is a lempus.', 'Each lempus is not tall.', 'Trux is not tall.']",True,False
5,"Answer Yes or No to the following question. Answer as in the examples.
Each dumpus is happy. Each shumpus is heavy. Jompuses are dumpus. Each jompus is not tall. Each shumpus is tall. Grom is a dumpus. Grom is a shumpus.

Question: Is Grom tall?
Think step by step.

(1) Grom is a shumpus.
(2) Each shumpus is tall.
(3) Grom is tall.
Answer: Yes


Gorpuses are not crazy. Each vumpus is fast. Wumpuses are gorpus. Vumpuses are not happy. Each wumpus is not fast. Rast is a gorpus. Rast is a vumpus.

Question: Is Rast fast?
Think step by step.

(1) Rast is a vumpus.
(2) Each vumpus is fast.
(3) Rast is fast.
Answer: Yes


Wumpuses are not large. Each sterpus is crazy. Sterpuses are tall. Tumpuses are not tall. Tumpuses are wumpus. Grom is a wumpus. Grom is a sterpus.

Question: Is Grom tall?
Think step by step.

(1) Grom is a sterpus.
(2) Each sterpus is tall.
(3) Grom is tall.
Answer: Yes


Sterpuses are not happy. Each numpus is not crazy. Grimpuses are not blonde. Sterpuses are blonde. Each grimpus is a numpus. Grom is a sterpus. Grom is a numpus.

Question: Is Grom blonde?
Think step by step.
",Yes,"['Grom is a sterpus.', 'Sterpuses are blonde.', 'Grom is blonde.']",Yes,"['Grom is a sterpus.', 'Sterpuses are blonde.', 'Grom is blonde.']",True,True
6,"Answer Yes or No to the following question. Answer as in the examples.
Grimpuses are not fast. Jompuses are crazy. Each grimpus is a lempus. Jompuses are fast. Lempuses are luminous. Rast is a jompus. Rast is a lempus.

Question: Is Rast fast?
Think step by step.

(1) Rast is a jompus.
(2) Each jompus is fast.
(3) Rast is fast.
Answer: Yes


Grimpuses are crazy. Wumpuses are grimpus. Wumpuses are not hungry. Lempuses are hungry. Each lempus is not blonde. Jinx is a lempus. Jinx is a grimpus.

Question: Is Jinx hungry?
Think step by step.

(1) Jinx is a lempus.
(2) Each lempus is hungry.
(3) Jinx is hungry.
Answer: Yes


Brimpuses are large. Impuses are not hungry. Numpuses are not large. Each numpus is happy. Each brimpus is a impus. Grom is a numpus. Grom is a impus.

Question: Is Grom large?
Think step by step.

(1) Grom is a numpus.
(2) Each numpus is not large.
(3) Grom is not large.
Answer: No


Yumpuses are large. Each numpus is tall. Numpuses are not blonde. Each grimpus is blonde. Grimpuses are yumpus. Jinx is a numpus. Jinx is a yumpus.

Question: Is Jinx blonde?
Think step by step.
",No,"['Jinx is a numpus.', 'Each numpus is not blonde.', 'Jinx is not blonde.']",No,"['Jinx is a yumpus.', 'Each yumpus is not blonde (since grimpuses are blonde, and grimpuses are yumpus).', 'Jinx is not blonde.']",True,False
7,"Answer Yes or No to the following question. Answer as in the examples.
Each sterpus is not happy. Sterpuses are not large. Each lorpus is a shumpus. Each lorpus is happy. Shumpuses are not heavy. Rast is a shumpus. Rast is a sterpus.

Question: Is Rast happy?
Think step by step.

(1) Rast is a sterpus.
(2) Each sterpus is not happy.
(3) Rast is not happy.
Answer: No


Each zumpus is blonde. Gorpuses are not tall. Each jompus is heavy. Each zumpus is not heavy. Each jompus is a gorpus. Rast is a zumpus. Rast is a gorpus.

Question: Is Rast heavy?
Think step by step.

(1) Rast is a zumpus.
(2) Each zumpus is not heavy.
(3) Rast is not heavy.
Answer: No


Sterpuses are not fast. Tumpuses are tall. Each zumpus is luminous. Tumpuses are sterpus. Each zumpus is not tall. Jinx is a sterpus. Jinx is a zumpus.

Question: Is Jinx tall?
Think step by step.

(1) Jinx is a zumpus.
(2) Each zumpus is not tall.
(3) Jinx is not tall.
Answer: No


Each yumpus is not blonde. Tumpuses are large. Each impus is not large. Impuses are tall. Tumpuses are yumpus. Wren is a yumpus. Wren is a impus.

Question: Is Wren large?
Think step by step.
",No,"['Wren is a impus.', 'Impuses are not large.', 'Wren is not large.']",Yes,"['Wren is a yumpus.', 'Tumpuses are large.', 'Wren is a tumpus (since Wren is a yumpus and Tumpuses are yumpus).', 'Tumpuses are large.', 'Wren is large.']",False,False
8,"Answer Yes or No to the following question. Answer as in the examples.
Wumpuses are zumpus. Each wumpus is not crazy. Each brimpus is not happy. Zumpuses are luminous. Brimpuses are crazy. Grom is a brimpus. Grom is a zumpus.

Question: Is Grom crazy?
Think step by step.

(1) Grom is a brimpus.
(2) Each brimpus is crazy.
(3) Grom is crazy.
Answer: Yes


Each zumpus is not large. Sterpuses are blonde. Tumpuses are large. Each zumpus is not luminous. Tumpuses are sterpus. Grom is a sterpus. Grom is a zumpus.

Question: Is Grom large?
Think step by step.

(1) Grom is a zumpus.
(2) Zumpuses are not large.
(3) Grom is not large.
Answer: No


Each tumpus is hungry. Sterpuses are yumpus. Sterpuses are not hungry. Tumpuses are not heavy. Each yumpus is fast. Jinx is a tumpus. Jinx is a yumpus.

Question: Is Jinx hungry?
Think step by step.

(1) Jinx is a tumpus.
(2) Tumpuses are hungry.
(3) Jinx is hungry.
Answer: Yes


Each lempus is not luminous. Yumpuses are luminous. Each lempus is not hungry. Each tumpus is fast. Yumpuses are tumpus. Wren is a lempus. Wren is a tumpus.

Question: Is Wren luminous?
Think step by step.
",No,"['Wren is a lempus.', 'Each lempus is not luminous.', 'Wren is not luminous.']",No,"['Wren is a lempus.', 'Lempuses are not luminous.', 'Wren is not luminous.']",True,False
9,"Answer Yes or No to the following question. Answer as in the examples.
Each numpus is heavy. Each impus is not large. Tumpuses are large. Impuses are hungry. Tumpuses are numpus. Grom is a impus. Grom is a numpus.

Question: Is Grom large?
Think step by step.

(1) Grom is a impus.
(2) Each impus is not large.
(3) Grom is not large.
Answer: No


Jompuses are not large. Each shumpus is large. Each shumpus is a brimpus. Each jompus is happy. Brimpuses are hungry. Jinx is a jompus. Jinx is a brimpus.

Question: Is Jinx large?
Think step by step.

(1) Jinx is a jompus.
(2) Each jompus is not large.
(3) Jinx is not large.
Answer: No


Yumpuses are not fast. Rompuses are yumpus. Each rompus is not heavy. Impuses are heavy. Impuses are large. Grom is a yumpus. Grom is a impus.

Question: Is Grom heavy?
Think step by step.

(1) Grom is a impus.
(2) Impuses are heavy.
(3) Grom is heavy.
Answer: Yes


Wumpuses are not happy. Grimpuses are blonde. Dumpuses are happy. Each wumpus is a grimpus. Each dumpus is not crazy. Rast is a grimpus. Rast is a dumpus.

Question: Is Rast happy?
Think step by step.
",Yes,"['Rast is a dumpus.', 'Each dumpus is happy.', 'Rast is happy.']",Yes,"['Rast is a dumpus.', 'Each dumpus is happy.', 'Rast is happy.']",True,True
