prompt,answer,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer to the following question as shown in the following examples.
Each gorpus is fast. Sterpuses are not large. Each sterpus is not luminous. Each gorpus is large. Each sterpus is a yumpus. Each lempus is not luminous. Each lempus is a gorpus. Jinx is a lempus. Jinx is a yumpus.

Question: Is Jinx large?
Answer Yes or No.

Answer: Yes


Brimpuses are heavy. Each jompus is not large. Jompuses are not crazy. Brimpuses are large. Each numpus is a brimpus. Jompuses are yumpuses. Each numpus is not crazy. Rast is a numpus. Rast is a yumpus.

Question: Is Rast large?
Answer Yes or No.

Answer: Yes


Impuses are tall. Yumpuses are fast. Jompuses are fast. Impuses are not heavy. Each yumpus is not tall. Each jompus is a impus. Yumpuses are vumpuses. Trux is a vumpus. Trux is a jompus.

Question: Is Trux tall?
Answer Yes or No.

Answer: Yes


Each rompus is fast. Sterpuses are fast. Tumpuses are happy. Tumpuses are not hungry. Rompuses are not happy. Each sterpus is a tumpus. Each rompus is a wumpus. Grom is a wumpus. Grom is a sterpus.

Question: Is Grom happy?
Answer Yes or No.

Answer: Yes


Each yumpus is a tumpus. Each yumpus is heavy. Grimpuses are wumpuses. Each wumpus is happy. Each yumpus is not happy. Wumpuses are not crazy. Each grimpus is heavy. Grom is a tumpus. Grom is a grimpus.

Question: Is Grom happy?
Answer Yes or No.

Answer: Yes


Each vumpus is a lempus. Lempuses are hungry. Each rompus is not hungry. Vumpuses are not heavy. Rompuses are numpuses. Rompuses are not heavy. Lempuses are not crazy. Jinx is a vumpus. Jinx is a numpus.

Question: Is Jinx hungry?
Answer Yes or No.

Answer: Yes


Sterpuses are hungry. Grimpuses are happy. Each gorpus is not happy. Each sterpus is a gorpus. Each grimpus is hungry. Gorpuses are luminous. Each grimpus is a dumpus. Jinx is a sterpus. Jinx is a dumpus.

Question: Is Jinx happy?
Answer Yes or No.

Answer: No


Each wumpus is not fast. Wumpuses are not luminous. Each wumpus is a brimpus. Each gorpus is not fast. Each rompus is heavy. Each gorpus is a rompus. Each rompus is luminous. Wren is a brimpus. Wren is a gorpus.

Question: Is Wren luminous?
Answer Yes or No.
",Answer: Yes,Yes,"['Wren is a gorpus.', 'Gorpuses are rompuses.', 'Wren is a rompus.', 'Each rompus is luminous.', 'Wren is luminous.']",Yes,[],True,
"Answer to the following question as shown in the following examples.
Each lempus is a gorpus. Each gorpus is not large. Each gorpus is not crazy. Numpuses are blonde. Numpuses are shumpuses. Numpuses are large. Each lempus is blonde. Rast is a shumpus. Rast is a lempus.

Question: Is Rast large?
Answer Yes or No.

Answer: No


Each yumpus is a jompus. Tumpuses are not large. Each jompus is crazy. Each tumpus is a wumpus. Each tumpus is not tall. Jompuses are large. Yumpuses are not tall. Grom is a yumpus. Grom is a wumpus.

Question: Is Grom large?
Answer Yes or No.

Answer: Yes


Each shumpus is a numpus. Tumpuses are not happy. Each shumpus is crazy. Jompuses are not crazy. Shumpuses are not happy. Each jompus is blonde. Each tumpus is a jompus. Jinx is a numpus. Jinx is a tumpus.

Question: Is Jinx crazy?
Answer Yes or No.

Answer: No


Each rompus is a tumpus. Dumpuses are crazy. Each dumpus is not blonde. Each rompus is not hungry. Each rompus is not crazy. Each lorpus is a dumpus. Each lorpus is not hungry. Trux is a tumpus. Trux is a lorpus.

Question: Is Trux crazy?
Answer Yes or No.

Answer: Yes


Each vumpus is heavy. Rompuses are large. Vumpuses are rompuses. Each rompus is not tall. Each grimpus is heavy. Each grimpus is not large. Each grimpus is a brimpus. Trux is a brimpus. Trux is a vumpus.

Question: Is Trux large?
Answer Yes or No.

Answer: Yes


Grimpuses are tall. Grimpuses are crazy. Zumpuses are not happy. Each yumpus is a jompus. Yumpuses are not tall. Each zumpus is a grimpus. Each yumpus is not happy. Jinx is a zumpus. Jinx is a jompus.

Question: Is Jinx tall?
Answer Yes or No.

Answer: Yes


Each numpus is luminous. Each shumpus is luminous. Each shumpus is a wumpus. Each numpus is happy. Each wumpus is not happy. Each numpus is a gorpus. Wumpuses are crazy. Trux is a gorpus. Trux is a shumpus.

Question: Is Trux happy?
Answer Yes or No.

Answer: No


Each rompus is blonde. Sterpuses are impuses. Rompuses are zumpuses. Rompuses are large. Each impus is not happy. Each sterpus is large. Each impus is not blonde. Wren is a sterpus. Wren is a zumpus.

Question: Is Wren blonde?
Answer Yes or No.
",Answer: No,No,"['Wren is a sterpus.', 'Each sterpus is a impus.', 'Wren is a impus.', 'Impuses are not blonde.', 'Wren is not blonde.']",No,[],True,
"Answer to the following question as shown in the following examples.
Each sterpus is a gorpus. Each shumpus is a zumpus. Shumpuses are not heavy. Each sterpus is not heavy. Each shumpus is happy. Each gorpus is not happy. Each gorpus is luminous. Rast is a sterpus. Rast is a zumpus.

Question: Is Rast happy?
Answer Yes or No.

Answer: No


Lorpuses are luminous. Each wumpus is a lorpus. Each lorpus is not fast. Each rompus is not luminous. Each wumpus is heavy. Each rompus is heavy. Rompuses are grimpuses. Jinx is a grimpus. Jinx is a wumpus.

Question: Is Jinx luminous?
Answer Yes or No.

Answer: Yes


Each grimpus is tall. Each yumpus is not tall. Yumpuses are impuses. Each lempus is a grimpus. Each yumpus is happy. Lempuses are happy. Grimpuses are not blonde. Jinx is a impus. Jinx is a lempus.

Question: Is Jinx tall?
Answer Yes or No.

Answer: Yes


Each sterpus is not blonde. Vumpuses are tall. Each lempus is not blonde. Lempuses are gorpuses. Each sterpus is a vumpus. Each vumpus is not hungry. Lempuses are not tall. Rast is a gorpus. Rast is a sterpus.

Question: Is Rast tall?
Answer Yes or No.

Answer: Yes


Each gorpus is fast. Each jompus is tall. Each gorpus is luminous. Each jompus is a gorpus. Grimpuses are not fast. Each grimpus is a rompus. Grimpuses are tall. Trux is a rompus. Trux is a jompus.

Question: Is Trux fast?
Answer Yes or No.

Answer: Yes


Each rompus is blonde. Impuses are fast. Impuses are not large. Each jompus is a tumpus. Jompuses are blonde. Each jompus is not fast. Rompuses are impuses. Wren is a rompus. Wren is a tumpus.

Question: Is Wren fast?
Answer Yes or No.

Answer: Yes


Vumpuses are not tall. Lorpuses are dumpuses. Vumpuses are hungry. Vumpuses are brimpuses. Each dumpus is tall. Dumpuses are fast. Each lorpus is hungry. Rast is a lorpus. Rast is a brimpus.

Question: Is Rast tall?
Answer Yes or No.

Answer: Yes


Zumpuses are not tall. Shumpuses are hungry. Each zumpus is a tumpus. Each shumpus is a rompus. Shumpuses are not tall. Tumpuses are not hungry. Each tumpus is heavy. Trux is a zumpus. Trux is a rompus.

Question: Is Trux hungry?
Answer Yes or No.
",Answer: No,No,"['Trux is a zumpus.', 'Zumpuses are tumpuses.', 'Trux is a tumpus.', 'Tumpuses are not hungry.', 'Trux is not hungry.']",No,[],True,
"Answer to the following question as shown in the following examples.
Yumpuses are not luminous. Lempuses are not luminous. Each tumpus is hungry. Lempuses are impuses. Each lempus is not hungry. Yumpuses are tumpuses. Tumpuses are fast. Rast is a yumpus. Rast is a impus.

Question: Is Rast hungry?
Answer Yes or No.

Answer: Yes


Each impus is a brimpus. Jompuses are not blonde. Brimpuses are luminous. Each impus is not blonde. Each jompus is not luminous. Each brimpus is fast. Jompuses are grimpuses. Grom is a impus. Grom is a grimpus.

Question: Is Grom luminous?
Answer Yes or No.

Answer: Yes


Each yumpus is a brimpus. Sterpuses are lempuses. Each yumpus is not crazy. Each sterpus is not luminous. Each sterpus is not crazy. Each brimpus is not tall. Each brimpus is luminous. Grom is a yumpus. Grom is a lempus.

Question: Is Grom luminous?
Answer Yes or No.

Answer: Yes


Each lorpus is heavy. Zumpuses are crazy. Lempuses are not heavy. Lempuses are crazy. Each lorpus is not luminous. Each zumpus is a lorpus. Lempuses are shumpuses. Rast is a zumpus. Rast is a shumpus.

Question: Is Rast heavy?
Answer Yes or No.

Answer: Yes


Each sterpus is hungry. Sterpuses are crazy. Brimpuses are not hungry. Dumpuses are sterpuses. Brimpuses are fast. Dumpuses are fast. Each brimpus is a jompus. Jinx is a jompus. Jinx is a dumpus.

Question: Is Jinx hungry?
Answer Yes or No.

Answer: Yes


Rompuses are happy. Rompuses are not tall. Tumpuses are rompuses. Tumpuses are blonde. Each numpus is a vumpus. Numpuses are not happy. Each numpus is blonde. Jinx is a vumpus. Jinx is a tumpus.

Question: Is Jinx happy?
Answer Yes or No.

Answer: Yes


Each yumpus is tall. Vumpuses are happy. Yumpuses are vumpuses. Wumpuses are tall. Each wumpus is not hungry. Each vumpus is hungry. Wumpuses are shumpuses. Trux is a yumpus. Trux is a shumpus.

Question: Is Trux hungry?
Answer Yes or No.

Answer: Yes


Each sterpus is luminous. Sterpuses are grimpuses. Brimpuses are luminous. Each sterpus is not fast. Jompuses are fast. Each jompus is not crazy. Brimpuses are jompuses. Rast is a grimpus. Rast is a brimpus.

Question: Is Rast fast?
Answer Yes or No.
","I'll answer the question as shown in the examples.

Question: Is Rast fast?
Answer Yes or No.

Answer: No",Yes,"['Rast is a brimpus.', 'Brimpuses are jompuses.', 'Rast is a jompus.', 'Each jompus is fast.', 'Rast is fast.']",Yes,[],True,
"Answer to the following question as shown in the following examples.
Each wumpus is a shumpus. Each zumpus is happy. Each zumpus is a grimpus. Each zumpus is luminous. Shumpuses are not luminous. Each wumpus is happy. Shumpuses are not hungry. Wren is a grimpus. Wren is a wumpus.

Question: Is Wren luminous?
Answer Yes or No.

Answer: No


Jompuses are hungry. Tumpuses are hungry. Tumpuses are lempuses. Each lempus is large. Each jompus is not large. Lempuses are luminous. Each jompus is a rompus. Jinx is a rompus. Jinx is a tumpus.

Question: Is Jinx large?
Answer Yes or No.

Answer: Yes


Each rompus is a zumpus. Rompuses are large. Each zumpus is not tall. Each gorpus is crazy. Gorpuses are large. Each gorpus is a impus. Zumpuses are not crazy. Trux is a impus. Trux is a rompus.

Question: Is Trux crazy?
Answer Yes or No.

Answer: No


Vumpuses are not large. Vumpuses are not tall. Each brimpus is happy. Gorpuses are vumpuses. Each brimpus is large. Each brimpus is a zumpus. Each gorpus is happy. Grom is a gorpus. Grom is a zumpus.

Question: Is Grom large?
Answer Yes or No.

Answer: No


Each gorpus is a wumpus. Tumpuses are lorpuses. Lorpuses are happy. Each gorpus is not happy. Gorpuses are not luminous. Each lorpus is not fast. Tumpuses are not luminous. Rast is a tumpus. Rast is a wumpus.

Question: Is Rast happy?
Answer Yes or No.

Answer: Yes


Sterpuses are not hungry. Lempuses are tall. Sterpuses are grimpuses. Each grimpus is heavy. Each grimpus is not tall. Each lempus is a yumpus. Each lempus is not hungry. Trux is a sterpus. Trux is a yumpus.

Question: Is Trux tall?
Answer Yes or No.

Answer: No


Each brimpus is happy. Each impus is not fast. Numpuses are brimpuses. Impuses are crazy. Numpuses are not fast. Each impus is a sterpus. Each brimpus is not crazy. Grom is a numpus. Grom is a sterpus.

Question: Is Grom crazy?
Answer Yes or No.

Answer: No


Each shumpus is not hungry. Each impus is a shumpus. Vumpuses are not luminous. Vumpuses are grimpuses. Each shumpus is happy. Impuses are not luminous. Vumpuses are hungry. Wren is a grimpus. Wren is a impus.

Question: Is Wren hungry?
Answer Yes or No.
",Answer: Yes,No,"['Wren is a impus.', 'Impuses are shumpuses.', 'Wren is a shumpus.', 'Shumpuses are not hungry.', 'Wren is not hungry.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Numpuses are crazy. Each shumpus is a numpus. Numpuses are not luminous. Each dumpus is not large. Each dumpus is not crazy. Each dumpus is a sterpus. Each shumpus is not large. Trux is a shumpus. Trux is a sterpus.

Question: Is Trux crazy?
Answer Yes or No.

Answer: Yes


Each dumpus is blonde. Each jompus is not tall. Each dumpus is fast. Each jompus is not blonde. Yumpuses are not tall. Each jompus is a lempus. Each yumpus is a dumpus. Wren is a lempus. Wren is a yumpus.

Question: Is Wren blonde?
Answer Yes or No.

Answer: Yes


Each dumpus is fast. Shumpuses are lempuses. Lempuses are not fast. Each lempus is large. Shumpuses are heavy. Each dumpus is a yumpus. Each dumpus is heavy. Trux is a yumpus. Trux is a shumpus.

Question: Is Trux fast?
Answer Yes or No.

Answer: No


Each vumpus is a shumpus. Shumpuses are heavy. Numpuses are sterpuses. Each numpus is hungry. Numpuses are not heavy. Vumpuses are hungry. Each shumpus is not luminous. Wren is a vumpus. Wren is a sterpus.

Question: Is Wren heavy?
Answer Yes or No.

Answer: Yes


Lempuses are crazy. Lempuses are not tall. Each jompus is not fast. Each jompus is tall. Each yumpus is a jompus. Each lempus is a rompus. Each yumpus is crazy. Wren is a yumpus. Wren is a rompus.

Question: Is Wren tall?
Answer Yes or No.

Answer: Yes


Each shumpus is not tall. Each sterpus is blonde. Each wumpus is not heavy. Shumpuses are lorpuses. Each shumpus is blonde. Each sterpus is a wumpus. Wumpuses are tall. Grom is a sterpus. Grom is a lorpus.

Question: Is Grom tall?
Answer Yes or No.

Answer: Yes


Each wumpus is not blonde. Numpuses are wumpuses. Yumpuses are large. Yumpuses are tall. Yumpuses are sterpuses. Wumpuses are not tall. Each numpus is large. Wren is a sterpus. Wren is a numpus.

Question: Is Wren tall?
Answer Yes or No.

Answer: No


Each zumpus is a vumpus. Vumpuses are luminous. Numpuses are lempuses. Each vumpus is large. Each numpus is not tall. Each zumpus is not tall. Each numpus is not large. Trux is a zumpus. Trux is a lempus.

Question: Is Trux large?
Answer Yes or No.
",Answer: No,Yes,"['Trux is a zumpus.', 'Each zumpus is a vumpus.', 'Trux is a vumpus.', 'Each vumpus is large.', 'Trux is large.']",No,[],False,
"Answer to the following question as shown in the following examples.
Each shumpus is a rompus. Each zumpus is not happy. Lempuses are not heavy. Each zumpus is not large. Each lempus is a zumpus. Shumpuses are happy. Each shumpus is not heavy. Rast is a lempus. Rast is a rompus.

Question: Is Rast happy?
Answer Yes or No.

Answer: No


Jompuses are happy. Each vumpus is not happy. Grimpuses are not blonde. Each vumpus is a wumpus. Each vumpus is not blonde. Grimpuses are jompuses. Each jompus is not fast. Wren is a wumpus. Wren is a grimpus.

Question: Is Wren happy?
Answer Yes or No.

Answer: Yes


Each numpus is a wumpus. Numpuses are not fast. Each zumpus is not fast. Each numpus is happy. Tumpuses are luminous. Zumpuses are tumpuses. Each tumpus is not happy. Jinx is a wumpus. Jinx is a zumpus.

Question: Is Jinx happy?
Answer Yes or No.

Answer: No


Each gorpus is not heavy. Each gorpus is blonde. Dumpuses are not crazy. Jompuses are dumpuses. Each gorpus is a numpus. Dumpuses are heavy. Jompuses are blonde. Jinx is a numpus. Jinx is a jompus.

Question: Is Jinx heavy?
Answer Yes or No.

Answer: Yes


Impuses are fast. Brimpuses are not happy. Lorpuses are blonde. Impuses are vumpuses. Impuses are blonde. Lorpuses are brimpuses. Each brimpus is not fast. Grom is a lorpus. Grom is a vumpus.

Question: Is Grom fast?
Answer Yes or No.

Answer: No


Vumpuses are not large. Vumpuses are blonde. Each lempus is not blonde. Each lempus is tall. Numpuses are lempuses. Each vumpus is a zumpus. Each numpus is not large. Rast is a zumpus. Rast is a numpus.

Question: Is Rast blonde?
Answer Yes or No.

Answer: No


Each numpus is a dumpus. Dumpuses are large. Each dumpus is hungry. Numpuses are blonde. Tumpuses are not hungry. Tumpuses are blonde. Tumpuses are yumpuses. Trux is a yumpus. Trux is a numpus.

Question: Is Trux hungry?
Answer Yes or No.

Answer: Yes


Each numpus is a tumpus. Each tumpus is not blonde. Each numpus is hungry. Tumpuses are crazy. Vumpuses are hungry. Vumpuses are wumpuses. Vumpuses are not crazy. Trux is a numpus. Trux is a wumpus.

Question: Is Trux crazy?
Answer Yes or No.
",Answer: No,Yes,"['Trux is a numpus.', 'Numpuses are tumpuses.', 'Trux is a tumpus.', 'Tumpuses are crazy.', 'Trux is crazy.']",No,[],False,
"Answer to the following question as shown in the following examples.
Each numpus is large. Each tumpus is not tall. Each tumpus is not large. Sterpuses are numpuses. Each tumpus is a yumpus. Each sterpus is not tall. Each numpus is hungry. Trux is a sterpus. Trux is a yumpus.

Question: Is Trux large?
Answer Yes or No.

Answer: Yes


Tumpuses are dumpuses. Each jompus is a lorpus. Each dumpus is not blonde. Jompuses are not fast. Dumpuses are heavy. Tumpuses are not fast. Jompuses are not heavy. Wren is a tumpus. Wren is a lorpus.

Question: Is Wren heavy?
Answer Yes or No.

Answer: Yes


Grimpuses are vumpuses. Lempuses are large. Gorpuses are lempuses. Each lempus is heavy. Each grimpus is not crazy. Each grimpus is not heavy. Gorpuses are not crazy. Wren is a vumpus. Wren is a gorpus.

Question: Is Wren heavy?
Answer Yes or No.

Answer: Yes


Lorpuses are blonde. Zumpuses are grimpuses. Grimpuses are heavy. Each grimpus is crazy. Lorpuses are not heavy. Each zumpus is blonde. Lorpuses are yumpuses. Jinx is a yumpus. Jinx is a zumpus.

Question: Is Jinx heavy?
Answer Yes or No.

Answer: Yes


Each wumpus is fast. Grimpuses are not luminous. Each grimpus is a lempus. Grimpuses are not fast. Tumpuses are wumpuses. Tumpuses are not luminous. Wumpuses are tall. Wren is a lempus. Wren is a tumpus.

Question: Is Wren fast?
Answer Yes or No.

Answer: Yes


Shumpuses are fast. Yumpuses are jompuses. Each brimpus is not tall. Yumpuses are not fast. Brimpuses are shumpuses. Each yumpus is not tall. Each shumpus is not luminous. Trux is a brimpus. Trux is a jompus.

Question: Is Trux fast?
Answer Yes or No.

Answer: Yes


Shumpuses are hungry. Shumpuses are brimpuses. Wumpuses are sterpuses. Each sterpus is large. Wumpuses are hungry. Each sterpus is heavy. Each shumpus is not large. Jinx is a wumpus. Jinx is a brimpus.

Question: Is Jinx large?
Answer Yes or No.

Answer: Yes


Each lorpus is not large. Wumpuses are not tall. Sterpuses are not large. Each lorpus is tall. Each sterpus is a wumpus. Lorpuses are yumpuses. Each wumpus is not happy. Jinx is a sterpus. Jinx is a yumpus.

Question: Is Jinx tall?
Answer Yes or No.
","I'd be happy to help!

Answer: Yes",No,"['Jinx is a sterpus.', 'Each sterpus is a wumpus.', 'Jinx is a wumpus.', 'Wumpuses are not tall.', 'Jinx is not tall.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Each gorpus is blonde. Gorpuses are happy. Jompuses are not blonde. Each yumpus is a jompus. Gorpuses are numpuses. Each jompus is fast. Yumpuses are happy. Grom is a yumpus. Grom is a numpus.

Question: Is Grom blonde?
Answer Yes or No.

Answer: No


Impuses are fast. Each vumpus is fast. Tumpuses are crazy. Each tumpus is blonde. Each vumpus is not crazy. Impuses are tumpuses. Vumpuses are wumpuses. Jinx is a wumpus. Jinx is a impus.

Question: Is Jinx crazy?
Answer Yes or No.

Answer: Yes


Each shumpus is not happy. Each lempus is a shumpus. Lempuses are not luminous. Each shumpus is not tall. Each impus is a numpus. Impuses are happy. Each impus is not luminous. Jinx is a numpus. Jinx is a lempus.

Question: Is Jinx happy?
Answer Yes or No.

Answer: No


Each shumpus is a gorpus. Gorpuses are large. Each vumpus is not blonde. Gorpuses are not tall. Vumpuses are tall. Each shumpus is not blonde. Vumpuses are brimpuses. Jinx is a shumpus. Jinx is a brimpus.

Question: Is Jinx tall?
Answer Yes or No.

Answer: No


Brimpuses are lorpuses. Each gorpus is not large. Each numpus is happy. Each numpus is a gorpus. Each brimpus is happy. Each brimpus is not fast. Gorpuses are fast. Wren is a lorpus. Wren is a numpus.

Question: Is Wren fast?
Answer Yes or No.

Answer: Yes


Each numpus is luminous. Each sterpus is luminous. Each sterpus is a lorpus. Each numpus is a tumpus. Tumpuses are not large. Each sterpus is large. Each tumpus is heavy. Grom is a lorpus. Grom is a numpus.

Question: Is Grom large?
Answer Yes or No.

Answer: No


Each dumpus is not heavy. Numpuses are heavy. Dumpuses are yumpuses. Dumpuses are luminous. Numpuses are not hungry. Shumpuses are luminous. Each shumpus is a numpus. Wren is a yumpus. Wren is a shumpus.

Question: Is Wren heavy?
Answer Yes or No.

Answer: Yes


Gorpuses are crazy. Lempuses are not fast. Each dumpus is a lempus. Lempuses are not luminous. Gorpuses are fast. Gorpuses are brimpuses. Each dumpus is crazy. Grom is a dumpus. Grom is a brimpus.

Question: Is Grom fast?
Answer Yes or No.
","I'll answer the question as shown in the examples.

Question: Is Grom fast?
Answer: Yes or No.

Answer: No",No,"['Grom is a dumpus.', 'Dumpuses are lempuses.', 'Grom is a lempus.', 'Each lempus is not fast.', 'Grom is not fast.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Shumpuses are jompuses. Shumpuses are not luminous. Each brimpus is heavy. Each grimpus is luminous. Shumpuses are heavy. Grimpuses are blonde. Brimpuses are grimpuses. Rast is a jompus. Rast is a brimpus.

Question: Is Rast luminous?
Answer Yes or No.

Answer: Yes


Each dumpus is not crazy. Each dumpus is not large. Each brimpus is large. Each wumpus is a dumpus. Brimpuses are lempuses. Each wumpus is not hungry. Brimpuses are not hungry. Wren is a wumpus. Wren is a lempus.

Question: Is Wren large?
Answer Yes or No.

Answer: No


Each dumpus is a tumpus. Each wumpus is blonde. Dumpuses are blonde. Wumpuses are shumpuses. Shumpuses are luminous. Each shumpus is heavy. Dumpuses are not luminous. Grom is a wumpus. Grom is a tumpus.

Question: Is Grom luminous?
Answer Yes or No.

Answer: Yes


Each brimpus is a numpus. Each wumpus is large. Brimpuses are not blonde. Wumpuses are hungry. Brimpuses are not hungry. Each zumpus is not blonde. Each zumpus is a wumpus. Rast is a zumpus. Rast is a numpus.

Question: Is Rast hungry?
Answer Yes or No.

Answer: Yes


Zumpuses are tumpuses. Numpuses are not fast. Each tumpus is heavy. Numpuses are hungry. Each numpus is a jompus. Tumpuses are fast. Zumpuses are hungry. Trux is a jompus. Trux is a zumpus.

Question: Is Trux fast?
Answer Yes or No.

Answer: Yes


Each dumpus is not hungry. Each shumpus is not crazy. Each gorpus is not crazy. Each gorpus is a jompus. Shumpuses are dumpuses. Each gorpus is hungry. Dumpuses are not happy. Grom is a shumpus. Grom is a jompus.

Question: Is Grom hungry?
Answer Yes or No.

Answer: No


Yumpuses are happy. Rompuses are happy. Each wumpus is not heavy. Each wumpus is not blonde. Each rompus is heavy. Rompuses are jompuses. Each yumpus is a wumpus. Jinx is a jompus. Jinx is a yumpus.

Question: Is Jinx heavy?
Answer Yes or No.

Answer: No


Each lorpus is crazy. Each rompus is a dumpus. Each dumpus is blonde. Lorpuses are yumpuses. Rompuses are not luminous. Each dumpus is not crazy. Lorpuses are not luminous. Rast is a rompus. Rast is a yumpus.

Question: Is Rast crazy?
Answer Yes or No.
","I'd be happy to help!

Answer: Yes",No,"['Rast is a rompus.', 'Each rompus is a dumpus.', 'Rast is a dumpus.', 'Each dumpus is not crazy.', 'Rast is not crazy.']",Yes,[],False,
