prompt,answer,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer to the following question as shown in the following examples.
Numpuses are sterpuses. Sterpuses are fast. Each yumpus is a numpus. Each brimpus is a lempus. Brimpuses are blonde. Each impus is a brimpus. Each impus is happy. Yumpuses are tall. Yumpuses are blonde. Lempuses are not tall. Wren is a impus. Wren is a numpus.

Question: Is Wren tall?
Think step by step.

(1) Wren is a impus.
(2) Impuses are brimpuses.
(3) Wren is a brimpus.
(4) Each brimpus is a lempus.
(5) Wren is a lempus.
(6) Lempuses are not tall.
(7) Wren is not tall.
Answer: No


Each brimpus is a rompus. Each tumpus is happy. Impuses are not tall. Gorpuses are wumpuses. Each brimpus is blonde. Each rompus is a tumpus. Each brimpus is tall. Each wumpus is blonde. Each gorpus is not large. Each wumpus is a impus. Rast is a rompus. Rast is a gorpus.

Question: Is Rast tall?
Think step by step.

(1) Rast is a gorpus.
(2) Each gorpus is a wumpus.
(3) Rast is a wumpus.
(4) Each wumpus is a impus.
(5) Rast is a impus.
(6) Impuses are not tall.
(7) Rast is not tall.
Answer: No


Zumpuses are tall. Shumpuses are wumpuses. Each tumpus is blonde. Zumpuses are shumpuses. Each sterpus is a tumpus. Each gorpus is luminous. Gorpuses are fast. Shumpuses are fast. Gorpuses are sterpuses. Wumpuses are not luminous. Rast is a zumpus. Rast is a sterpus.

Question: Is Rast luminous?
Think step by step.

(1) Rast is a zumpus.
(2) Zumpuses are shumpuses.
(3) Rast is a shumpus.
(4) Shumpuses are wumpuses.
(5) Rast is a wumpus.
(6) Wumpuses are not luminous.
(7) Rast is not luminous.
Answer: No


Shumpuses are fast. Grimpuses are tumpuses. Each dumpus is not fast. Each gorpus is heavy. Dumpuses are grimpuses. Each dumpus is heavy. Each numpus is a gorpus. Numpuses are not large. Tumpuses are luminous. Gorpuses are shumpuses. Jinx is a numpus. Jinx is a grimpus.

Question: Is Jinx fast?
Think step by step.
","Let's think step by step!

(1) Jinx is a numpus.
(2) Each numpus is a gorpus.
(3) Jinx is a gorpus.
(4) Gorpuses are shumpuses.
(5) Jinx is a shumpus.
(6) Shumpuses are fast.
(7) Jinx is fast.

Answer: Yes",Yes,"['Jinx is a numpus.', 'Numpuses are gorpuses.', 'Jinx is a gorpus.', 'Gorpuses are shumpuses.', 'Jinx is a shumpus.', 'Each shumpus is fast.', 'Jinx is fast.']",Yes,"['Jinx is a numpus.', 'Each numpus is a gorpus.', 'Jinx is a gorpus.', 'Gorpuses are shumpuses.', 'Jinx is a shumpus.', 'Shumpuses are fast.', 'Jinx is fast.']",True,True
"Answer to the following question as shown in the following examples.
Each rompus is not heavy. Dumpuses are not luminous. Rompuses are sterpuses. Sterpuses are yumpuses. Each wumpus is a dumpus. Yumpuses are not blonde. Tumpuses are heavy. Wumpuses are large. Rompuses are not luminous. Dumpuses are tumpuses. Wren is a sterpus. Wren is a wumpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a wumpus.
(2) Wumpuses are dumpuses.
(3) Wren is a dumpus.
(4) Dumpuses are tumpuses.
(5) Wren is a tumpus.
(6) Each tumpus is heavy.
(7) Wren is heavy.
Answer: Yes


Lorpuses are happy. Yumpuses are not hungry. Grimpuses are not fast. Each lorpus is a zumpus. Zumpuses are yumpuses. Each dumpus is a impus. Each grimpus is a dumpus. Each dumpus is happy. Each impus is not heavy. Lorpuses are heavy. Rast is a grimpus. Rast is a zumpus.

Question: Is Rast heavy?
Think step by step.

(1) Rast is a grimpus.
(2) Each grimpus is a dumpus.
(3) Rast is a dumpus.
(4) Dumpuses are impuses.
(5) Rast is a impus.
(6) Impuses are not heavy.
(7) Rast is not heavy.
Answer: No


Numpuses are brimpuses. Each numpus is blonde. Lorpuses are tumpuses. Tumpuses are not heavy. Each brimpus is not happy. Each rompus is not hungry. Yumpuses are hungry. Each brimpus is a rompus. Each yumpus is not happy. Each yumpus is a lorpus. Wren is a numpus. Wren is a lorpus.

Question: Is Wren hungry?
Think step by step.

(1) Wren is a numpus.
(2) Numpuses are brimpuses.
(3) Wren is a brimpus.
(4) Each brimpus is a rompus.
(5) Wren is a rompus.
(6) Each rompus is not hungry.
(7) Wren is not hungry.
Answer: No


Yumpuses are jompuses. Each shumpus is a lempus. Lorpuses are not tall. Lorpuses are yumpuses. Each yumpus is fast. Each shumpus is fast. Each jompus is not blonde. Each shumpus is blonde. Wumpuses are large. Lempuses are wumpuses. Jinx is a lempus. Jinx is a lorpus.

Question: Is Jinx blonde?
Think step by step.
","Let's think step by step!

(1) Jinx is a lempus.
(2) Each lempus is a shumpus.
(3) Jinx is a shumpus.
(4) Each shumpus is blonde.
(5) Jinx is blonde.

Answer: Yes",No,"['Jinx is a lorpus.', 'Each lorpus is a yumpus.', 'Jinx is a yumpus.', 'Each yumpus is a jompus.', 'Jinx is a jompus.', 'Each jompus is not blonde.', 'Jinx is not blonde.']",Yes,"['Jinx is a lempus.', 'Each lempus is a shumpus.', 'Jinx is a shumpus.', 'Each shumpus is blonde.', 'Jinx is blonde.']",False,False
"Answer to the following question as shown in the following examples.
Tumpuses are numpuses. Each sterpus is a jompus. Jompuses are crazy. Wumpuses are not crazy. Each wumpus is not hungry. Each numpus is not luminous. Yumpuses are not large. Each sterpus is not hungry. Each yumpus is a sterpus. Wumpuses are tumpuses. Jinx is a tumpus. Jinx is a yumpus.

Question: Is Jinx crazy?
Think step by step.

(1) Jinx is a yumpus.
(2) Each yumpus is a sterpus.
(3) Jinx is a sterpus.
(4) Each sterpus is a jompus.
(5) Jinx is a jompus.
(6) Each jompus is crazy.
(7) Jinx is crazy.
Answer: Yes


Each gorpus is not crazy. Each impus is a jompus. Each sterpus is blonde. Each sterpus is a impus. Each rompus is a lempus. Each jompus is not large. Gorpuses are rompuses. Each sterpus is tall. Lempuses are not blonde. Each rompus is tall. Wren is a impus. Wren is a gorpus.

Question: Is Wren blonde?
Think step by step.

(1) Wren is a gorpus.
(2) Each gorpus is a rompus.
(3) Wren is a rompus.
(4) Rompuses are lempuses.
(5) Wren is a lempus.
(6) Lempuses are not blonde.
(7) Wren is not blonde.
Answer: No


Numpuses are not large. Each grimpus is a numpus. Rompuses are zumpuses. Zumpuses are not crazy. Wumpuses are luminous. Grimpuses are not happy. Each shumpus is a rompus. Shumpuses are not large. Shumpuses are not luminous. Numpuses are wumpuses. Grom is a grimpus. Grom is a rompus.

Question: Is Grom luminous?
Think step by step.

(1) Grom is a grimpus.
(2) Grimpuses are numpuses.
(3) Grom is a numpus.
(4) Each numpus is a wumpus.
(5) Grom is a wumpus.
(6) Each wumpus is luminous.
(7) Grom is luminous.
Answer: Yes


Each shumpus is not hungry. Each lempus is a jompus. Each grimpus is a sterpus. Each vumpus is a grimpus. Jompuses are shumpuses. Each lempus is not large. Vumpuses are crazy. Jompuses are crazy. Sterpuses are not fast. Each vumpus is hungry. Trux is a grimpus. Trux is a lempus.

Question: Is Trux hungry?
Think step by step.
","Here's the answer:

(1) Trux is a grimpus.
(2) Grimpuses are vumpuses.
(3) Trux is a vumpus.
(4) Each vumpus is hungry.
(5) Trux is hungry.

Answer: Yes",No,"['Trux is a lempus.', 'Each lempus is a jompus.', 'Trux is a jompus.', 'Jompuses are shumpuses.', 'Trux is a shumpus.', 'Shumpuses are not hungry.', 'Trux is not hungry.']",Yes,"['Trux is a grimpus.', 'Grimpuses are vumpuses.', 'Trux is a vumpus.', 'Each vumpus is hungry.', 'Trux is hungry.']",False,False
"Answer to the following question as shown in the following examples.
Each numpus is a lempus. Lorpuses are fast. Lorpuses are large. Jompuses are crazy. Each lempus is a vumpus. Vumpuses are not fast. Numpuses are not blonde. Lorpuses are zumpuses. Each zumpus is a jompus. Each lempus is large. Jinx is a zumpus. Jinx is a numpus.

Question: Is Jinx fast?
Think step by step.

(1) Jinx is a numpus.
(2) Numpuses are lempuses.
(3) Jinx is a lempus.
(4) Each lempus is a vumpus.
(5) Jinx is a vumpus.
(6) Vumpuses are not fast.
(7) Jinx is not fast.
Answer: No


Each sterpus is hungry. Each lempus is a tumpus. Gorpuses are not blonde. Lempuses are not blonde. Sterpuses are gorpuses. Each gorpus is a wumpus. Wumpuses are fast. Each impus is luminous. Each lempus is not fast. Each tumpus is a impus. Jinx is a sterpus. Jinx is a tumpus.

Question: Is Jinx fast?
Think step by step.

(1) Jinx is a sterpus.
(2) Each sterpus is a gorpus.
(3) Jinx is a gorpus.
(4) Gorpuses are wumpuses.
(5) Jinx is a wumpus.
(6) Each wumpus is fast.
(7) Jinx is fast.
Answer: Yes


Each sterpus is a yumpus. Dumpuses are not luminous. Grimpuses are large. Each yumpus is a dumpus. Each impus is not tall. Grimpuses are impuses. Each brimpus is fast. Sterpuses are not fast. Sterpuses are not tall. Each impus is a brimpus. Trux is a grimpus. Trux is a yumpus.

Question: Is Trux fast?
Think step by step.

(1) Trux is a grimpus.
(2) Each grimpus is a impus.
(3) Trux is a impus.
(4) Each impus is a brimpus.
(5) Trux is a brimpus.
(6) Brimpuses are fast.
(7) Trux is fast.
Answer: Yes


Each sterpus is not happy. Lempuses are not hungry. Lempuses are tall. Each sterpus is a shumpus. Shumpuses are tumpuses. Tumpuses are not tall. Each wumpus is a lorpus. Each lorpus is not crazy. Each lempus is a wumpus. Shumpuses are not hungry. Jinx is a sterpus. Jinx is a wumpus.

Question: Is Jinx tall?
Think step by step.
","Let's break it down step by step:

(1) Jinx is a sterpus.
(2) Each sterpus is a shumpus.
(3) Jinx is a shumpus.
(4) Shumpuses are tumpuses.
(5) Jinx is a tumpus.
(6) Tumpuses are not tall.
(7) Jinx is not tall.

Answer: No",No,"['Jinx is a sterpus.', 'Sterpuses are shumpuses.', 'Jinx is a shumpus.', 'Each shumpus is a tumpus.', 'Jinx is a tumpus.', 'Each tumpus is not tall.', 'Jinx is not tall.']",No,"['Jinx is a sterpus.', 'Each sterpus is a shumpus.', 'Jinx is a shumpus.', 'Shumpuses are tumpuses.', 'Jinx is a tumpus.', 'Tumpuses are not tall.', 'Jinx is not tall.']",True,True
"Answer to the following question as shown in the following examples.
Each zumpus is not large. Each vumpus is not heavy. Rompuses are not tall. Each vumpus is a zumpus. Sterpuses are crazy. Lempuses are sterpuses. Numpuses are tall. Rompuses are not large. Each zumpus is a numpus. Each rompus is a lempus. Wren is a lempus. Wren is a vumpus.

Question: Is Wren tall?
Think step by step.

(1) Wren is a vumpus.
(2) Each vumpus is a zumpus.
(3) Wren is a zumpus.
(4) Each zumpus is a numpus.
(5) Wren is a numpus.
(6) Numpuses are tall.
(7) Wren is tall.
Answer: Yes


Numpuses are happy. Each tumpus is a gorpus. Gorpuses are grimpuses. Grimpuses are hungry. Each yumpus is a brimpus. Tumpuses are not luminous. Each brimpus is not luminous. Brimpuses are numpuses. Each tumpus is not happy. Each yumpus is heavy. Wren is a gorpus. Wren is a yumpus.

Question: Is Wren happy?
Think step by step.

(1) Wren is a yumpus.
(2) Each yumpus is a brimpus.
(3) Wren is a brimpus.
(4) Brimpuses are numpuses.
(5) Wren is a numpus.
(6) Numpuses are happy.
(7) Wren is happy.
Answer: Yes


Each rompus is luminous. Yumpuses are zumpuses. Tumpuses are not luminous. Each yumpus is not tall. Tumpuses are gorpuses. Gorpuses are dumpuses. Each zumpus is a rompus. Each zumpus is happy. Each tumpus is happy. Each dumpus is not heavy. Wren is a gorpus. Wren is a yumpus.

Question: Is Wren luminous?
Think step by step.

(1) Wren is a yumpus.
(2) Each yumpus is a zumpus.
(3) Wren is a zumpus.
(4) Zumpuses are rompuses.
(5) Wren is a rompus.
(6) Rompuses are luminous.
(7) Wren is luminous.
Answer: Yes


Each yumpus is a gorpus. Lempuses are not luminous. Impuses are lempuses. Sterpuses are heavy. Gorpuses are sterpuses. Gorpuses are hungry. Each yumpus is not blonde. Tumpuses are hungry. Each tumpus is not heavy. Tumpuses are impuses. Rast is a impus. Rast is a yumpus.

Question: Is Rast heavy?
Think step by step.
","Let's think step by step!

(1) Rast is a yumpus.
(2) Each yumpus is a gorpus.
(3) Rast is a gorpus.
(4) Gorpuses are sterpuses.
(5) Rast is a sterpus.
(6) Sterpuses are heavy.
(7) Rast is heavy.

Answer: Yes",Yes,"['Rast is a yumpus.', 'Yumpuses are gorpuses.', 'Rast is a gorpus.', 'Each gorpus is a sterpus.', 'Rast is a sterpus.', 'Sterpuses are heavy.', 'Rast is heavy.']",Yes,"['Rast is a yumpus.', 'Each yumpus is a gorpus.', 'Rast is a gorpus.', 'Gorpuses are sterpuses.', 'Rast is a sterpus.', 'Sterpuses are heavy.', 'Rast is heavy.']",True,True
"Answer to the following question as shown in the following examples.
Gorpuses are crazy. Jompuses are wumpuses. Grimpuses are tumpuses. Each grimpus is not blonde. Yumpuses are heavy. Each jompus is not heavy. Tumpuses are yumpuses. Tumpuses are large. Wumpuses are gorpuses. Each jompus is large. Wren is a wumpus. Wren is a grimpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a grimpus.
(2) Grimpuses are tumpuses.
(3) Wren is a tumpus.
(4) Tumpuses are yumpuses.
(5) Wren is a yumpus.
(6) Yumpuses are heavy.
(7) Wren is heavy.
Answer: Yes


Dumpuses are numpuses. Each impus is a zumpus. Each dumpus is not luminous. Impuses are not luminous. Brimpuses are dumpuses. Rompuses are blonde. Each impus is not tall. Numpuses are tall. Zumpuses are rompuses. Brimpuses are not heavy. Grom is a brimpus. Grom is a zumpus.

Question: Is Grom tall?
Think step by step.

(1) Grom is a brimpus.
(2) Each brimpus is a dumpus.
(3) Grom is a dumpus.
(4) Each dumpus is a numpus.
(5) Grom is a numpus.
(6) Each numpus is tall.
(7) Grom is tall.
Answer: Yes


Rompuses are impuses. Each tumpus is a rompus. Each wumpus is not fast. Rompuses are not blonde. Each wumpus is a jompus. Each jompus is a brimpus. Each tumpus is tall. Each brimpus is not luminous. Wumpuses are not blonde. Each impus is fast. Trux is a tumpus. Trux is a jompus.

Question: Is Trux fast?
Think step by step.

(1) Trux is a tumpus.
(2) Tumpuses are rompuses.
(3) Trux is a rompus.
(4) Each rompus is a impus.
(5) Trux is a impus.
(6) Each impus is fast.
(7) Trux is fast.
Answer: Yes


Yumpuses are large. Each sterpus is blonde. Each lempus is heavy. Wumpuses are lempuses. Sterpuses are zumpuses. Each vumpus is not crazy. Yumpuses are wumpuses. Each yumpus is blonde. Each vumpus is a sterpus. Each zumpus is not large. Grom is a wumpus. Grom is a vumpus.

Question: Is Grom large?
Think step by step.
","Let's break it down step by step:

(1) Grom is a wumpus.
(2) Wumpuses are lempuses.
(3) Grom is a lempus.
(4) Lempuses are yumpuses.
(5) Grom is a yumpus.
(6) Yumpuses are large.
(7) Grom is large.

Answer: Yes",No,"['Grom is a vumpus.', 'Vumpuses are sterpuses.', 'Grom is a sterpus.', 'Sterpuses are zumpuses.', 'Grom is a zumpus.', 'Each zumpus is not large.', 'Grom is not large.']",Yes,"['Grom is a wumpus.', 'Wumpuses are lempuses.', 'Grom is a lempus.', 'Lempuses are yumpuses.', 'Grom is a yumpus.', 'Yumpuses are large.', 'Grom is large.']",False,False
"Answer to the following question as shown in the following examples.
Numpuses are not luminous. Gorpuses are not heavy. Rompuses are not happy. Lorpuses are rompuses. Each lorpus is not fast. Each numpus is a vumpus. Each numpus is not happy. Zumpuses are luminous. Rompuses are zumpuses. Vumpuses are gorpuses. Wren is a vumpus. Wren is a lorpus.

Question: Is Wren luminous?
Think step by step.

(1) Wren is a lorpus.
(2) Each lorpus is a rompus.
(3) Wren is a rompus.
(4) Each rompus is a zumpus.
(5) Wren is a zumpus.
(6) Each zumpus is luminous.
(7) Wren is luminous.
Answer: Yes


Grimpuses are not blonde. Numpuses are dumpuses. Each jompus is not luminous. Dumpuses are rompuses. Each jompus is a impus. Each numpus is not large. Jompuses are not crazy. Each rompus is luminous. Each impus is a grimpus. Dumpuses are not crazy. Jinx is a impus. Jinx is a numpus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a numpus.
(2) Numpuses are dumpuses.
(3) Jinx is a dumpus.
(4) Each dumpus is a rompus.
(5) Jinx is a rompus.
(6) Rompuses are luminous.
(7) Jinx is luminous.
Answer: Yes


Each vumpus is blonde. Lempuses are tumpuses. Zumpuses are large. Each sterpus is a jompus. Sterpuses are not fast. Zumpuses are sterpuses. Each lempus is not tall. Each jompus is tall. Each lempus is not fast. Each tumpus is a vumpus. Grom is a zumpus. Grom is a tumpus.

Question: Is Grom tall?
Think step by step.

(1) Grom is a zumpus.
(2) Each zumpus is a sterpus.
(3) Grom is a sterpus.
(4) Sterpuses are jompuses.
(5) Grom is a jompus.
(6) Jompuses are tall.
(7) Grom is tall.
Answer: Yes


Tumpuses are yumpuses. Yumpuses are brimpuses. Each shumpus is a jompus. Jompuses are not happy. Yumpuses are hungry. Gorpuses are fast. Gorpuses are hungry. Tumpuses are large. Brimpuses are not fast. Each gorpus is a shumpus. Rast is a tumpus. Rast is a shumpus.

Question: Is Rast fast?
Think step by step.
","Let's break it down step by step:

(1) Rast is a tumpus.
(2) Tumpuses are yumpuses.
(3) Rast is a yumpus.
(4) Yumpuses are brimpuses.
(5) Rast is a brimpuses.
(6) Gorpuses are fast.
(7) Tumpuses are gorpuses.
(8) Rast is a gorpuses.
(9) Rast is fast.

Answer: Yes",No,"['Rast is a tumpus.', 'Each tumpus is a yumpus.', 'Rast is a yumpus.', 'Yumpuses are brimpuses.', 'Rast is a brimpus.', 'Brimpuses are not fast.', 'Rast is not fast.']",Yes,"['Rast is a tumpus.', 'Tumpuses are yumpuses.', 'Rast is a yumpus.', 'Yumpuses are brimpuses.', 'Rast is a brimpuses.', 'Gorpuses are fast.', 'Tumpuses are gorpuses.', 'Rast is a gorpuses.', 'Rast is fast.']",False,False
"Answer to the following question as shown in the following examples.
Each wumpus is a rompus. Wumpuses are not blonde. Vumpuses are brimpuses. Each jompus is not hungry. Each brimpus is not luminous. Each wumpus is not luminous. Each impus is blonde. Rompuses are jompuses. Each vumpus is heavy. Each brimpus is a impus. Wren is a vumpus. Wren is a rompus.

Question: Is Wren blonde?
Think step by step.

(1) Wren is a vumpus.
(2) Each vumpus is a brimpus.
(3) Wren is a brimpus.
(4) Each brimpus is a impus.
(5) Wren is a impus.
(6) Each impus is blonde.
(7) Wren is blonde.
Answer: Yes


Sterpuses are large. Each gorpus is not blonde. Vumpuses are lempuses. Lempuses are happy. Yumpuses are not large. Each yumpus is a vumpus. Lorpuses are hungry. Gorpuses are lorpuses. Each lorpus is a sterpus. Yumpuses are hungry. Jinx is a gorpus. Jinx is a vumpus.

Question: Is Jinx large?
Think step by step.

(1) Jinx is a gorpus.
(2) Gorpuses are lorpuses.
(3) Jinx is a lorpus.
(4) Each lorpus is a sterpus.
(5) Jinx is a sterpus.
(6) Each sterpus is large.
(7) Jinx is large.
Answer: Yes


Each sterpus is not heavy. Grimpuses are heavy. Each grimpus is a impus. Impuses are dumpuses. Each gorpus is a jompus. Gorpuses are not tall. Grimpuses are fast. Jompuses are fast. Each dumpus is large. Each jompus is a sterpus. Jinx is a impus. Jinx is a gorpus.

Question: Is Jinx heavy?
Think step by step.

(1) Jinx is a gorpus.
(2) Each gorpus is a jompus.
(3) Jinx is a jompus.
(4) Jompuses are sterpuses.
(5) Jinx is a sterpus.
(6) Each sterpus is not heavy.
(7) Jinx is not heavy.
Answer: No


Zumpuses are tumpuses. Each tumpus is not blonde. Each numpus is a zumpus. Numpuses are not luminous. Each zumpus is large. Yumpuses are large. Grimpuses are sterpuses. Sterpuses are not tall. Yumpuses are blonde. Each yumpus is a grimpus. Rast is a grimpus. Rast is a numpus.

Question: Is Rast blonde?
Think step by step.
","Here's the answer:

(1) Rast is a grimpus.
(2) Grimpuses are sterpuses.
(3) Rast is a sterpus.
(4) Sterpuses are not tall.
(5) Yumpuses are blonde.
(6) Each yumpus is a grimpus.
(7) Rast is a grimpus.
(8) Each grimpus is a impus.
(9) Impuses are blonde.
(10) Rast is blonde.

Answer: Yes",No,"['Rast is a numpus.', 'Each numpus is a zumpus.', 'Rast is a zumpus.', 'Zumpuses are tumpuses.', 'Rast is a tumpus.', 'Each tumpus is not blonde.', 'Rast is not blonde.']",Yes,"['Rast is a grimpus.', 'Grimpuses are sterpuses.', 'Rast is a sterpus.', 'Sterpuses are not tall.', 'Yumpuses are blonde.', 'Each yumpus is a grimpus.', 'Rast is a grimpus.', 'Each grimpus is a impus.', 'Impuses are blonde.', 'Rast is blonde.']",False,False
"Answer to the following question as shown in the following examples.
Each yumpus is happy. Each brimpus is a dumpus. Each brimpus is not happy. Shumpuses are lempuses. Each lempus is a yumpus. Each rompus is not blonde. Each shumpus is fast. Lempuses are large. Each brimpus is large. Dumpuses are rompuses. Wren is a shumpus. Wren is a dumpus.

Question: Is Wren happy?
Think step by step.

(1) Wren is a shumpus.
(2) Shumpuses are lempuses.
(3) Wren is a lempus.
(4) Lempuses are yumpuses.
(5) Wren is a yumpus.
(6) Each yumpus is happy.
(7) Wren is happy.
Answer: Yes


Rompuses are not crazy. Dumpuses are not hungry. Each wumpus is not crazy. Each wumpus is a yumpus. Each wumpus is not luminous. Impuses are not fast. Rompuses are brimpuses. Brimpuses are luminous. Each yumpus is a impus. Dumpuses are rompuses. Rast is a yumpus. Rast is a dumpus.

Question: Is Rast luminous?
Think step by step.

(1) Rast is a dumpus.
(2) Dumpuses are rompuses.
(3) Rast is a rompus.
(4) Each rompus is a brimpus.
(5) Rast is a brimpus.
(6) Brimpuses are luminous.
(7) Rast is luminous.
Answer: Yes


Each impus is a tumpus. Each tumpus is not happy. Impuses are not tall. Wumpuses are yumpuses. Wumpuses are not happy. Each numpus is not large. Sterpuses are crazy. Each yumpus is a numpus. Wumpuses are not crazy. Tumpuses are sterpuses. Trux is a impus. Trux is a yumpus.

Question: Is Trux crazy?
Think step by step.

(1) Trux is a impus.
(2) Each impus is a tumpus.
(3) Trux is a tumpus.
(4) Tumpuses are sterpuses.
(5) Trux is a sterpus.
(6) Sterpuses are crazy.
(7) Trux is crazy.
Answer: Yes


Yumpuses are lorpuses. Vumpuses are not heavy. Vumpuses are rompuses. Lorpuses are not fast. Each jompus is not crazy. Each rompus is a wumpus. Each jompus is a yumpus. Each vumpus is fast. Wumpuses are tall. Yumpuses are not heavy. Jinx is a jompus. Jinx is a rompus.

Question: Is Jinx fast?
Think step by step.
","Here's the answer:

(1) Jinx is a rompus.
(2) Each rompus is a wumpus.
(3) Jinx is a wumpus.
(4) Wumpuses are fast.
(5) Jinx is fast.

Answer: Yes",No,"['Jinx is a jompus.', 'Each jompus is a yumpus.', 'Jinx is a yumpus.', 'Each yumpus is a lorpus.', 'Jinx is a lorpus.', 'Each lorpus is not fast.', 'Jinx is not fast.']",Yes,"['Jinx is a rompus.', 'Each rompus is a wumpus.', 'Jinx is a wumpus.', 'Wumpuses are fast.', 'Jinx is fast.']",False,False
"Answer to the following question as shown in the following examples.
Each jompus is a rompus. Rompuses are sterpuses. Jompuses are not luminous. Tumpuses are gorpuses. Each jompus is not heavy. Zumpuses are not hungry. Sterpuses are not large. Zumpuses are tumpuses. Tumpuses are not luminous. Gorpuses are heavy. Grom is a zumpus. Grom is a rompus.

Question: Is Grom heavy?
Think step by step.

(1) Grom is a zumpus.
(2) Each zumpus is a tumpus.
(3) Grom is a tumpus.
(4) Tumpuses are gorpuses.
(5) Grom is a gorpus.
(6) Each gorpus is heavy.
(7) Grom is heavy.
Answer: Yes


Each vumpus is a yumpus. Gorpuses are not hungry. Lorpuses are heavy. Each gorpus is a rompus. Each lorpus is a vumpus. Each rompus is not fast. Each lorpus is not fast. Rompuses are shumpuses. Yumpuses are not blonde. Shumpuses are not heavy. Wren is a gorpus. Wren is a vumpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a gorpus.
(2) Each gorpus is a rompus.
(3) Wren is a rompus.
(4) Each rompus is a shumpus.
(5) Wren is a shumpus.
(6) Each shumpus is not heavy.
(7) Wren is not heavy.
Answer: No


Dumpuses are lempuses. Numpuses are vumpuses. Each numpus is not blonde. Each numpus is not happy. Grimpuses are not luminous. Lorpuses are heavy. Vumpuses are lorpuses. Each lempus is happy. Each grimpus is a dumpus. Each dumpus is not blonde. Trux is a grimpus. Trux is a vumpus.

Question: Is Trux happy?
Think step by step.

(1) Trux is a grimpus.
(2) Grimpuses are dumpuses.
(3) Trux is a dumpus.
(4) Dumpuses are lempuses.
(5) Trux is a lempus.
(6) Lempuses are happy.
(7) Trux is happy.
Answer: Yes


Jompuses are brimpuses. Zumpuses are gorpuses. Each wumpus is not tall. Each brimpus is a wumpus. Each rompus is not luminous. Each brimpus is blonde. Zumpuses are tall. Zumpuses are blonde. Jompuses are not hungry. Gorpuses are rompuses. Wren is a jompus. Wren is a gorpus.

Question: Is Wren tall?
Think step by step.
","Let's break it down step by step:

(1) Wren is a jompus.
(2) Jompuses are brimpuses.
(3) Wren is a brimpus.
(4) Each brimpus is a wumpus.
(5) Wren is a wumpus.
(6) Zumpuses are tall.
(7) Wren is not tall (because Wren is a wumpus, not a zumpus).

Wait, what? We just concluded that Wren is a wumpus, but we also know that Wumpuses are not tall. So, Wren is not tall.

Answer: No",No,"['Wren is a jompus.', 'Jompuses are brimpuses.', 'Wren is a brimpus.', 'Brimpuses are wumpuses.', 'Wren is a wumpus.', 'Each wumpus is not tall.', 'Wren is not tall.']",No,"['Wren is a jompus.', 'Jompuses are brimpuses.', 'Wren is a brimpus.', 'Each brimpus is a wumpus.', 'Wren is a wumpus.', 'Zumpuses are tall.', 'Wren is not tall (because Wren is a wumpus, not a zumpus).']",True,True
