prompt,answer,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer to the following question as shown in the following examples.
Each grimpus is not luminous. Grimpuses are not fast. Each lempus is luminous. Each numpus is a grimpus. Each numpus is not hungry. Each lempus is a lorpus. Lempuses are not hungry. Jinx is a lorpus. Jinx is a numpus.

Question: Is Jinx luminous?
Answer Yes or No.

Answer: No


Numpuses are not fast. Each shumpus is not hungry. Lorpuses are rompuses. Lorpuses are not hungry. Each lorpus is fast. Shumpuses are numpuses. Numpuses are not blonde. Wren is a rompus. Wren is a shumpus.

Question: Is Wren fast?
Answer Yes or No.

Answer: No


Grimpuses are sterpuses. Each zumpus is a tumpus. Each grimpus is not tall. Zumpuses are not luminous. Each sterpus is luminous. Zumpuses are not tall. Each sterpus is not fast. Trux is a grimpus. Trux is a tumpus.

Question: Is Trux luminous?
Answer Yes or No.

Answer: Yes


Each shumpus is not heavy. Grimpuses are shumpuses. Each grimpus is hungry. Each sterpus is a vumpus. Sterpuses are heavy. Each shumpus is not happy. Sterpuses are hungry. Wren is a grimpus. Wren is a vumpus.

Question: Is Wren heavy?
Answer Yes or No.

Answer: No


Wumpuses are shumpuses. Each wumpus is not luminous. Sterpuses are vumpuses. Sterpuses are not luminous. Vumpuses are not blonde. Wumpuses are blonde. Each vumpus is not heavy. Jinx is a shumpus. Jinx is a sterpus.

Question: Is Jinx blonde?
Answer Yes or No.

Answer: No


Each lempus is not fast. Each tumpus is not fast. Lempuses are not luminous. Each lempus is a lorpus. Tumpuses are zumpuses. Zumpuses are not heavy. Each zumpus is luminous. Grom is a tumpus. Grom is a lorpus.

Question: Is Grom luminous?
Answer Yes or No.

Answer: Yes


Wumpuses are not tall. Lempuses are luminous. Wumpuses are not crazy. Each sterpus is crazy. Each sterpus is luminous. Sterpuses are rompuses. Lempuses are wumpuses. Trux is a lempus. Trux is a rompus.

Question: Is Trux crazy?
Answer Yes or No.

Answer: No


Zumpuses are lorpuses. Yumpuses are jompuses. Each jompus is not hungry. Jompuses are luminous. Each yumpus is fast. Each zumpus is not luminous. Each zumpus is fast. Trux is a lorpus. Trux is a yumpus.

Question: Is Trux luminous?
Answer Yes or No.
","I'll answer the question as shown in the examples.

Question: Is Trux luminous?
Answer Yes or No.

Answer: No",Yes,"['Trux is a yumpus.', 'Each yumpus is a jompus.', 'Trux is a jompus.', 'Each jompus is luminous.', 'Trux is luminous.']",Yes,[],True,
"Answer to the following question as shown in the following examples.
Each numpus is a grimpus. Each jompus is not large. Each tumpus is not luminous. Numpuses are not luminous. Tumpuses are jompuses. Numpuses are large. Jompuses are hungry. Rast is a grimpus. Rast is a tumpus.

Question: Is Rast large?
Answer Yes or No.

Answer: No


Lempuses are blonde. Each zumpus is not crazy. Each zumpus is not large. Grimpuses are crazy. Grimpuses are wumpuses. Grimpuses are blonde. Lempuses are zumpuses. Rast is a lempus. Rast is a wumpus.

Question: Is Rast crazy?
Answer Yes or No.

Answer: No


Dumpuses are wumpuses. Dumpuses are not blonde. Each grimpus is a yumpus. Yumpuses are blonde. Each yumpus is happy. Dumpuses are not fast. Grimpuses are not fast. Wren is a grimpus. Wren is a wumpus.

Question: Is Wren blonde?
Answer Yes or No.

Answer: Yes


Brimpuses are tumpuses. Brimpuses are not large. Lempuses are not large. Lempuses are vumpuses. Each lempus is not luminous. Each tumpus is luminous. Tumpuses are crazy. Trux is a vumpus. Trux is a brimpus.

Question: Is Trux luminous?
Answer Yes or No.

Answer: Yes


Each vumpus is a jompus. Each shumpus is a zumpus. Each zumpus is not happy. Vumpuses are large. Zumpuses are not large. Each shumpus is heavy. Each vumpus is heavy. Rast is a shumpus. Rast is a jompus.

Question: Is Rast large?
Answer Yes or No.

Answer: No


Lorpuses are numpuses. Numpuses are not happy. Each lempus is a tumpus. Numpuses are crazy. Each lempus is happy. Lorpuses are luminous. Each lempus is luminous. Jinx is a lorpus. Jinx is a tumpus.

Question: Is Jinx happy?
Answer Yes or No.

Answer: No


Lempuses are tall. Each lempus is large. Brimpuses are not tall. Lempuses are lorpuses. Wumpuses are large. Brimpuses are not luminous. Wumpuses are brimpuses. Rast is a lorpus. Rast is a wumpus.

Question: Is Rast tall?
Answer Yes or No.

Answer: No


Each brimpus is a tumpus. Lorpuses are not hungry. Each brimpus is crazy. Lorpuses are not crazy. Shumpuses are lorpuses. Each brimpus is heavy. Each shumpus is heavy. Rast is a tumpus. Rast is a shumpus.

Question: Is Rast crazy?
Answer Yes or No.
",Yes,No,"['Rast is a shumpus.', 'Each shumpus is a lorpus.', 'Rast is a lorpus.', 'Lorpuses are not crazy.', 'Rast is not crazy.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Vumpuses are not hungry. Vumpuses are not crazy. Lorpuses are hungry. Each yumpus is a lorpus. Lorpuses are luminous. Each yumpus is not crazy. Vumpuses are shumpuses. Wren is a shumpus. Wren is a yumpus.

Question: Is Wren hungry?
Answer Yes or No.

Answer: Yes


Each gorpus is fast. Each shumpus is fast. Gorpuses are numpuses. Shumpuses are brimpuses. Brimpuses are heavy. Each brimpus is large. Each gorpus is not large. Grom is a shumpus. Grom is a numpus.

Question: Is Grom large?
Answer Yes or No.

Answer: Yes


Each zumpus is fast. Each gorpus is a yumpus. Gorpuses are fast. Wumpuses are not tall. Each wumpus is not heavy. Each gorpus is heavy. Each zumpus is a wumpus. Grom is a yumpus. Grom is a zumpus.

Question: Is Grom heavy?
Answer Yes or No.

Answer: No


Each lorpus is blonde. Lempuses are numpuses. Each lorpus is luminous. Lorpuses are vumpuses. Numpuses are happy. Each lempus is blonde. Each numpus is not luminous. Wren is a vumpus. Wren is a lempus.

Question: Is Wren luminous?
Answer Yes or No.

Answer: No


Each tumpus is not heavy. Each zumpus is not fast. Tumpuses are not happy. Zumpuses are lorpuses. Each dumpus is a tumpus. Dumpuses are not fast. Each zumpus is happy. Jinx is a dumpus. Jinx is a lorpus.

Question: Is Jinx happy?
Answer Yes or No.

Answer: No


Brimpuses are not crazy. Each brimpus is a gorpus. Brimpuses are not heavy. Tumpuses are crazy. Jompuses are tumpuses. Each tumpus is large. Jompuses are not heavy. Jinx is a jompus. Jinx is a gorpus.

Question: Is Jinx crazy?
Answer Yes or No.

Answer: Yes


Each brimpus is a grimpus. Yumpuses are not fast. Yumpuses are gorpuses. Each brimpus is hungry. Each grimpus is fast. Grimpuses are not heavy. Each yumpus is hungry. Wren is a gorpus. Wren is a brimpus.

Question: Is Wren fast?
Answer Yes or No.

Answer: Yes


Each rompus is blonde. Each lempus is not blonde. Each zumpus is a lempus. Rompuses are crazy. Each lempus is not hungry. Rompuses are yumpuses. Each zumpus is crazy. Jinx is a zumpus. Jinx is a yumpus.

Question: Is Jinx blonde?
Answer Yes or No.
",Answer: No,No,"['Jinx is a zumpus.', 'Each zumpus is a lempus.', 'Jinx is a lempus.', 'Each lempus is not blonde.', 'Jinx is not blonde.']",No,[],True,
"Answer to the following question as shown in the following examples.
Each sterpus is happy. Sterpuses are jompuses. Sterpuses are not large. Each brimpus is a shumpus. Each shumpus is not fast. Each brimpus is happy. Each shumpus is large. Grom is a brimpus. Grom is a jompus.

Question: Is Grom large?
Answer Yes or No.

Answer: Yes


Lempuses are happy. Jompuses are lempuses. Each lempus is not fast. Each dumpus is not happy. Each dumpus is hungry. Jompuses are hungry. Dumpuses are zumpuses. Trux is a jompus. Trux is a zumpus.

Question: Is Trux happy?
Answer Yes or No.

Answer: Yes


Brimpuses are not large. Each yumpus is not large. Yumpuses are fast. Each gorpus is not tall. Each gorpus is not fast. Brimpuses are gorpuses. Each yumpus is a numpus. Grom is a brimpus. Grom is a numpus.

Question: Is Grom fast?
Answer Yes or No.

Answer: No


Sterpuses are luminous. Each sterpus is a gorpus. Lempuses are luminous. Each sterpus is hungry. Each lempus is a zumpus. Each zumpus is not large. Zumpuses are not hungry. Grom is a gorpus. Grom is a lempus.

Question: Is Grom hungry?
Answer Yes or No.

Answer: No


Sterpuses are not large. Sterpuses are not hungry. Each zumpus is a sterpus. Zumpuses are not happy. Impuses are not happy. Each impus is large. Each impus is a wumpus. Jinx is a wumpus. Jinx is a zumpus.

Question: Is Jinx large?
Answer Yes or No.

Answer: No


Each lempus is a yumpus. Each lempus is not tall. Sterpuses are numpuses. Each numpus is tall. Each sterpus is not heavy. Lempuses are not heavy. Numpuses are crazy. Trux is a sterpus. Trux is a yumpus.

Question: Is Trux tall?
Answer Yes or No.

Answer: Yes


Tumpuses are not crazy. Each dumpus is a tumpus. Each numpus is large. Each tumpus is not blonde. Numpuses are lempuses. Each dumpus is large. Numpuses are crazy. Wren is a lempus. Wren is a dumpus.

Question: Is Wren crazy?
Answer Yes or No.

Answer: No


Lempuses are not large. Vumpuses are tumpuses. Each vumpus is blonde. Lorpuses are lempuses. Each vumpus is large. Lempuses are fast. Lorpuses are blonde. Rast is a lorpus. Rast is a tumpus.

Question: Is Rast large?
Answer Yes or No.
","I'll answer the question as shown in the examples.

Question: Is Rast large?
Answer Yes or No.

Answer: Yes",No,"['Rast is a lorpus.', 'Each lorpus is a lempus.', 'Rast is a lempus.', 'Each lempus is not large.', 'Rast is not large.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Each zumpus is happy. Grimpuses are zumpuses. Each brimpus is crazy. Brimpuses are sterpuses. Each grimpus is heavy. Zumpuses are not crazy. Brimpuses are heavy. Jinx is a sterpus. Jinx is a grimpus.

Question: Is Jinx crazy?
Answer Yes or No.

Answer: No


Wumpuses are jompuses. Wumpuses are heavy. Each tumpus is a gorpus. Each jompus is not large. Tumpuses are large. Tumpuses are heavy. Each jompus is not blonde. Grom is a gorpus. Grom is a wumpus.

Question: Is Grom large?
Answer Yes or No.

Answer: No


Each wumpus is fast. Sterpuses are happy. Each yumpus is a sterpus. Wumpuses are heavy. Each yumpus is heavy. Each wumpus is a gorpus. Sterpuses are not fast. Grom is a gorpus. Grom is a yumpus.

Question: Is Grom fast?
Answer Yes or No.

Answer: No


Each wumpus is fast. Each lorpus is fast. Each vumpus is luminous. Each vumpus is hungry. Each lorpus is a numpus. Each lorpus is not luminous. Wumpuses are vumpuses. Wren is a numpus. Wren is a wumpus.

Question: Is Wren luminous?
Answer Yes or No.

Answer: Yes


Each lorpus is a vumpus. Each vumpus is happy. Each wumpus is hungry. Wumpuses are not luminous. Vumpuses are not hungry. Each lorpus is not luminous. Wumpuses are tumpuses. Trux is a lorpus. Trux is a tumpus.

Question: Is Trux hungry?
Answer Yes or No.

Answer: No


Zumpuses are not hungry. Each zumpus is crazy. Jompuses are not hungry. Each zumpus is a dumpus. Shumpuses are not heavy. Jompuses are shumpuses. Shumpuses are not crazy. Jinx is a dumpus. Jinx is a jompus.

Question: Is Jinx crazy?
Answer Yes or No.

Answer: No


Numpuses are not crazy. Each numpus is a brimpus. Yumpuses are not heavy. Yumpuses are blonde. Each wumpus is a yumpus. Wumpuses are not crazy. Each numpus is not blonde. Rast is a wumpus. Rast is a brimpus.

Question: Is Rast blonde?
Answer Yes or No.

Answer: Yes


Each lorpus is luminous. Yumpuses are not large. Wumpuses are not large. Each yumpus is not luminous. Wumpuses are lorpuses. Each lorpus is not tall. Yumpuses are impuses. Rast is a impus. Rast is a wumpus.

Question: Is Rast luminous?
Answer Yes or No.
","I'll answer the question as shown in the examples.

Question: Is Rast luminous?
Answer Yes or No.

Answer: No",Yes,"['Rast is a wumpus.', 'Wumpuses are lorpuses.', 'Rast is a lorpus.', 'Lorpuses are luminous.', 'Rast is luminous.']",Yes,[],True,
"Answer to the following question as shown in the following examples.
Impuses are not happy. Each rompus is happy. Each rompus is not blonde. Impuses are not large. Brimpuses are not blonde. Each rompus is a zumpus. Brimpuses are impuses. Grom is a zumpus. Grom is a brimpus.

Question: Is Grom happy?
Answer Yes or No.

Answer: No


Impuses are happy. Each grimpus is happy. Grimpuses are vumpuses. Each vumpus is heavy. Each impus is a lempus. Impuses are not heavy. Vumpuses are large. Wren is a lempus. Wren is a grimpus.

Question: Is Wren heavy?
Answer Yes or No.

Answer: Yes


Tumpuses are not happy. Each tumpus is a dumpus. Rompuses are happy. Tumpuses are not fast. Rompuses are not luminous. Each shumpus is not fast. Shumpuses are rompuses. Jinx is a shumpus. Jinx is a dumpus.

Question: Is Jinx happy?
Answer Yes or No.

Answer: Yes


Each grimpus is a impus. Gorpuses are yumpuses. Each impus is heavy. Gorpuses are not blonde. Each gorpus is not fast. Each impus is fast. Each grimpus is not blonde. Jinx is a grimpus. Jinx is a yumpus.

Question: Is Jinx fast?
Answer Yes or No.

Answer: Yes


Each shumpus is hungry. Each gorpus is large. Each impus is large. Shumpuses are not heavy. Gorpuses are not hungry. Impuses are shumpuses. Each gorpus is a grimpus. Rast is a impus. Rast is a grimpus.

Question: Is Rast hungry?
Answer Yes or No.

Answer: Yes


Each brimpus is not tall. Grimpuses are not happy. Each jompus is large. Grimpuses are brimpuses. Each jompus is not happy. Each brimpus is not large. Each jompus is a tumpus. Trux is a grimpus. Trux is a tumpus.

Question: Is Trux large?
Answer Yes or No.

Answer: No


Each zumpus is not fast. Each dumpus is a zumpus. Each numpus is not crazy. Dumpuses are not crazy. Each numpus is fast. Each zumpus is not large. Numpuses are lorpuses. Wren is a dumpus. Wren is a lorpus.

Question: Is Wren fast?
Answer Yes or No.

Answer: No


Each jompus is not crazy. Each numpus is a jompus. Each numpus is luminous. Yumpuses are fast. Each yumpus is luminous. Each yumpus is a wumpus. Jompuses are not fast. Wren is a numpus. Wren is a wumpus.

Question: Is Wren fast?
Answer Yes or No.
","I'll answer the question as shown in the examples.

Question: Is Wren fast?
Answer: No",No,"['Wren is a numpus.', 'Each numpus is a jompus.', 'Wren is a jompus.', 'Jompuses are not fast.', 'Wren is not fast.']",No,[],True,
"Answer to the following question as shown in the following examples.
Jompuses are tumpuses. Each tumpus is not luminous. Tumpuses are not fast. Each jompus is not tall. Wumpuses are shumpuses. Wumpuses are not tall. Wumpuses are fast. Wren is a shumpus. Wren is a jompus.

Question: Is Wren fast?
Answer Yes or No.

Answer: No


Wumpuses are not hungry. Jompuses are hungry. Each jompus is not happy. Each wumpus is not large. Each gorpus is a jompus. Gorpuses are not large. Wumpuses are shumpuses. Grom is a shumpus. Grom is a gorpus.

Question: Is Grom hungry?
Answer Yes or No.

Answer: Yes


Lempuses are large. Each grimpus is large. Vumpuses are heavy. Each grimpus is a numpus. Each grimpus is not heavy. Vumpuses are not happy. Each lempus is a vumpus. Jinx is a lempus. Jinx is a numpus.

Question: Is Jinx heavy?
Answer Yes or No.

Answer: Yes


Vumpuses are not hungry. Each zumpus is a brimpus. Each zumpus is not crazy. Rompuses are not crazy. Vumpuses are tall. Each rompus is a vumpus. Zumpuses are hungry. Wren is a rompus. Wren is a brimpus.

Question: Is Wren hungry?
Answer Yes or No.

Answer: No


Each zumpus is luminous. Each tumpus is a sterpus. Gorpuses are happy. Gorpuses are zumpuses. Each tumpus is not tall. Tumpuses are happy. Zumpuses are tall. Jinx is a sterpus. Jinx is a gorpus.

Question: Is Jinx tall?
Answer Yes or No.

Answer: Yes


Brimpuses are not blonde. Each brimpus is not hungry. Grimpuses are not happy. Each zumpus is not happy. Zumpuses are blonde. Zumpuses are jompuses. Each grimpus is a brimpus. Rast is a jompus. Rast is a grimpus.

Question: Is Rast blonde?
Answer Yes or No.

Answer: No


Each lorpus is large. Rompuses are crazy. Each lorpus is crazy. Each rompus is a impus. Each lorpus is a vumpus. Impuses are tall. Impuses are not large. Jinx is a vumpus. Jinx is a rompus.

Question: Is Jinx large?
Answer Yes or No.

Answer: No


Each yumpus is crazy. Each shumpus is not heavy. Each wumpus is not heavy. Yumpuses are luminous. Shumpuses are jompuses. Each wumpus is a yumpus. Each shumpus is not luminous. Rast is a wumpus. Rast is a jompus.

Question: Is Rast luminous?
Answer Yes or No.
","I'll answer the question as shown in the examples.

Question: Is Rast luminous?
Answer Yes or No.

Answer: No",Yes,"['Rast is a wumpus.', 'Each wumpus is a yumpus.', 'Rast is a yumpus.', 'Yumpuses are luminous.', 'Rast is luminous.']",Yes,[],True,
"Answer to the following question as shown in the following examples.
Tumpuses are heavy. Each lorpus is a vumpus. Lorpuses are not crazy. Each impus is a tumpus. Lorpuses are large. Each tumpus is not large. Each impus is not crazy. Grom is a impus. Grom is a vumpus.

Question: Is Grom large?
Answer Yes or No.

Answer: No


Each lorpus is not heavy. Each lorpus is not blonde. Rompuses are blonde. Each lorpus is a lempus. Each rompus is luminous. Each brimpus is not heavy. Each brimpus is a rompus. Wren is a brimpus. Wren is a lempus.

Question: Is Wren blonde?
Answer Yes or No.

Answer: Yes


Wumpuses are large. Each tumpus is hungry. Each tumpus is luminous. Wumpuses are brimpuses. Yumpuses are large. Each wumpus is not hungry. Yumpuses are tumpuses. Rast is a brimpus. Rast is a yumpus.

Question: Is Rast hungry?
Answer Yes or No.

Answer: Yes


Yumpuses are grimpuses. Grimpuses are not heavy. Brimpuses are impuses. Grimpuses are not blonde. Brimpuses are not fast. Yumpuses are not fast. Brimpuses are blonde. Rast is a yumpus. Rast is a impus.

Question: Is Rast blonde?
Answer Yes or No.

Answer: No


Jompuses are not blonde. Each gorpus is tall. Each gorpus is a jompus. Jompuses are heavy. Each zumpus is blonde. Each zumpus is a yumpus. Each zumpus is tall. Jinx is a yumpus. Jinx is a gorpus.

Question: Is Jinx blonde?
Answer Yes or No.

Answer: No


Each lorpus is hungry. Lorpuses are tumpuses. Lorpuses are tall. Grimpuses are lempuses. Each lempus is not hungry. Each grimpus is tall. Lempuses are not happy. Wren is a tumpus. Wren is a grimpus.

Question: Is Wren hungry?
Answer Yes or No.

Answer: No


Each numpus is a lempus. Each zumpus is a grimpus. Numpuses are tall. Each zumpus is tall. Each lempus is fast. Each lempus is blonde. Each zumpus is not blonde. Grom is a grimpus. Grom is a numpus.

Question: Is Grom blonde?
Answer Yes or No.

Answer: Yes


Rompuses are not crazy. Rompuses are not luminous. Brimpuses are wumpuses. Rompuses are grimpuses. Each wumpus is not tall. Each brimpus is not luminous. Wumpuses are crazy. Rast is a grimpus. Rast is a brimpus.

Question: Is Rast crazy?
Answer Yes or No.
","I'll answer the question as shown in the examples.

Answer: Yes",Yes,"['Rast is a brimpus.', 'Each brimpus is a wumpus.', 'Rast is a wumpus.', 'Wumpuses are crazy.', 'Rast is crazy.']",Yes,[],True,
"Answer to the following question as shown in the following examples.
Each dumpus is not happy. Jompuses are crazy. Jompuses are not tall. Each dumpus is a vumpus. Each dumpus is tall. Each tumpus is not happy. Tumpuses are jompuses. Rast is a vumpus. Rast is a tumpus.

Question: Is Rast tall?
Answer Yes or No.

Answer: No


Dumpuses are gorpuses. Dumpuses are happy. Shumpuses are not happy. Each impus is crazy. Each shumpus is not blonde. Impuses are shumpuses. Each dumpus is crazy. Wren is a impus. Wren is a gorpus.

Question: Is Wren happy?
Answer Yes or No.

Answer: No


Each lempus is not crazy. Each gorpus is luminous. Each lempus is not luminous. Each sterpus is a gorpus. Sterpuses are not crazy. Each lempus is a impus. Gorpuses are large. Rast is a impus. Rast is a sterpus.

Question: Is Rast luminous?
Answer Yes or No.

Answer: Yes


Rompuses are luminous. Each rompus is a tumpus. Each gorpus is a dumpus. Each dumpus is not luminous. Each dumpus is not blonde. Each gorpus is not crazy. Rompuses are not crazy. Grom is a gorpus. Grom is a tumpus.

Question: Is Grom luminous?
Answer Yes or No.

Answer: No


Jompuses are luminous. Lorpuses are dumpuses. Dumpuses are happy. Each jompus is a shumpus. Each lorpus is luminous. Each jompus is tall. Dumpuses are not tall. Wren is a lorpus. Wren is a shumpus.

Question: Is Wren tall?
Answer Yes or No.

Answer: No


Each lempus is luminous. Lempuses are not tall. Each tumpus is luminous. Each wumpus is fast. Lempuses are dumpuses. Wumpuses are tall. Each tumpus is a wumpus. Rast is a tumpus. Rast is a dumpus.

Question: Is Rast tall?
Answer Yes or No.

Answer: Yes


Tumpuses are wumpuses. Tumpuses are not tall. Each gorpus is not large. Tumpuses are large. Lorpuses are gorpuses. Each gorpus is heavy. Each lorpus is not tall. Wren is a lorpus. Wren is a wumpus.

Question: Is Wren large?
Answer Yes or No.

Answer: No


Lempuses are fast. Wumpuses are fast. Wumpuses are gorpuses. Each lempus is a sterpus. Wumpuses are not luminous. Sterpuses are luminous. Each sterpus is hungry. Jinx is a gorpus. Jinx is a lempus.

Question: Is Jinx luminous?
Answer Yes or No.
","I'll answer the question as shown in the examples.

Answer: No",Yes,"['Jinx is a lempus.', 'Each lempus is a sterpus.', 'Jinx is a sterpus.', 'Sterpuses are luminous.', 'Jinx is luminous.']",No,[],False,
"Answer to the following question as shown in the following examples.
Each tumpus is hungry. Each rompus is a vumpus. Vumpuses are large. Each tumpus is not blonde. Rompuses are hungry. Vumpuses are blonde. Each tumpus is a shumpus. Trux is a rompus. Trux is a shumpus.

Question: Is Trux blonde?
Answer Yes or No.

Answer: Yes


Lorpuses are large. Brimpuses are tumpuses. Brimpuses are heavy. Each gorpus is not heavy. Each brimpus is large. Lorpuses are gorpuses. Gorpuses are not happy. Wren is a tumpus. Wren is a lorpus.

Question: Is Wren heavy?
Answer Yes or No.

Answer: No


Each wumpus is a shumpus. Each wumpus is fast. Yumpuses are fast. Each shumpus is luminous. Each yumpus is a lempus. Each shumpus is not large. Yumpuses are large. Jinx is a wumpus. Jinx is a lempus.

Question: Is Jinx large?
Answer Yes or No.

Answer: No


Vumpuses are blonde. Each yumpus is not heavy. Each yumpus is a dumpus. Vumpuses are not heavy. Each vumpus is a rompus. Each dumpus is not large. Each dumpus is not blonde. Rast is a yumpus. Rast is a rompus.

Question: Is Rast blonde?
Answer Yes or No.

Answer: No


Each numpus is a jompus. Each jompus is heavy. Grimpuses are large. Grimpuses are luminous. Each grimpus is a impus. Each numpus is large. Jompuses are not luminous. Trux is a numpus. Trux is a impus.

Question: Is Trux luminous?
Answer Yes or No.

Answer: No


Gorpuses are blonde. Each gorpus is not heavy. Sterpuses are not crazy. Brimpuses are not crazy. Brimpuses are not blonde. Each brimpus is a impus. Sterpuses are gorpuses. Trux is a sterpus. Trux is a impus.

Question: Is Trux blonde?
Answer Yes or No.

Answer: Yes


Zumpuses are hungry. Sterpuses are lempuses. Each zumpus is fast. Lempuses are not fast. Lempuses are tall. Each zumpus is a lorpus. Sterpuses are hungry. Jinx is a lorpus. Jinx is a sterpus.

Question: Is Jinx fast?
Answer Yes or No.

Answer: No


Each shumpus is a numpus. Numpuses are not blonde. Each numpus is not fast. Each shumpus is not heavy. Each rompus is blonde. Each rompus is a gorpus. Each rompus is not heavy. Grom is a gorpus. Grom is a shumpus.

Question: Is Grom blonde?
Answer Yes or No.
","I'll answer the question as shown in the examples.

Question: Is Grom blonde?
Answer: Yes",No,"['Grom is a shumpus.', 'Each shumpus is a numpus.', 'Grom is a numpus.', 'Each numpus is not blonde.', 'Grom is not blonde.']",Yes,[],False,
