prompt,answer,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer to the following question as shown in the following examples.
Gorpuses are blonde. Tumpuses are luminous. Each tumpus is a sterpus. Each tumpus is not blonde. Numpuses are gorpuses. Each gorpus is not hungry. Each numpus is luminous. Rast is a numpus. Rast is a sterpus.

Question: Is Rast blonde?
Answer Yes or No.

Answer: Yes


Each gorpus is a vumpus. Each vumpus is luminous. Each shumpus is tall. Gorpuses are tall. Vumpuses are blonde. Each shumpus is not luminous. Each shumpus is a zumpus. Jinx is a gorpus. Jinx is a zumpus.

Question: Is Jinx luminous?
Answer Yes or No.
",No.,Yes,"['Jinx is a gorpus.', 'Each gorpus is a vumpus.', 'Jinx is a vumpus.', 'Vumpuses are luminous.', 'Jinx is luminous.']",No,[],False,
"Answer to the following question as shown in the following examples.
Each sterpus is luminous. Gorpuses are heavy. Each brimpus is a dumpus. Brimpuses are not heavy. Each gorpus is hungry. Brimpuses are luminous. Sterpuses are gorpuses. Jinx is a dumpus. Jinx is a sterpus.

Question: Is Jinx heavy?
Answer Yes or No.

Answer: Yes


Vumpuses are impuses. Each numpus is not heavy. Each lempus is a numpus. Lempuses are not crazy. Each vumpus is not crazy. Vumpuses are heavy. Numpuses are happy. Rast is a impus. Rast is a lempus.

Question: Is Rast heavy?
Answer Yes or No.
",Answer: No,No,"['Rast is a lempus.', 'Lempuses are numpuses.', 'Rast is a numpus.', 'Each numpus is not heavy.', 'Rast is not heavy.']",No,[],True,
"Answer to the following question as shown in the following examples.
Each lorpus is large. Zumpuses are not large. Zumpuses are vumpuses. Grimpuses are heavy. Each grimpus is a lorpus. Zumpuses are heavy. Each lorpus is luminous. Wren is a vumpus. Wren is a grimpus.

Question: Is Wren large?
Answer Yes or No.

Answer: Yes


Lorpuses are gorpuses. Each tumpus is tall. Tumpuses are not heavy. Tumpuses are lempuses. Gorpuses are not tall. Lorpuses are not heavy. Each gorpus is not fast. Wren is a lempus. Wren is a lorpus.

Question: Is Wren tall?
Answer Yes or No.
",Answer: Yes,No,"['Wren is a lorpus.', 'Lorpuses are gorpuses.', 'Wren is a gorpus.', 'Gorpuses are not tall.', 'Wren is not tall.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Numpuses are fast. Each grimpus is heavy. Each lempus is a grimpus. Grimpuses are not fast. Each lempus is not crazy. Each numpus is a tumpus. Each numpus is not crazy. Wren is a lempus. Wren is a tumpus.

Question: Is Wren fast?
Answer Yes or No.

Answer: No


Impuses are not heavy. Each rompus is heavy. Impuses are luminous. Each rompus is tall. Lorpuses are tall. Rompuses are brimpuses. Lorpuses are impuses. Wren is a brimpus. Wren is a lorpus.

Question: Is Wren heavy?
Answer Yes or No.
",No,No,"['Wren is a lorpus.', 'Lorpuses are impuses.', 'Wren is a impus.', 'Each impus is not heavy.', 'Wren is not heavy.']",No,[],True,
"Answer to the following question as shown in the following examples.
Impuses are tall. Jompuses are impuses. Impuses are hungry. Shumpuses are brimpuses. Each shumpus is not hungry. Shumpuses are blonde. Jompuses are blonde. Grom is a brimpus. Grom is a jompus.

Question: Is Grom hungry?
Answer Yes or No.

Answer: Yes


Zumpuses are hungry. Each sterpus is not hungry. Each lorpus is a zumpus. Zumpuses are not happy. Each sterpus is heavy. Each sterpus is a grimpus. Each lorpus is heavy. Wren is a grimpus. Wren is a lorpus.

Question: Is Wren hungry?
Answer Yes or No.
",No,Yes,"['Wren is a lorpus.', 'Lorpuses are zumpuses.', 'Wren is a zumpus.', 'Each zumpus is hungry.', 'Wren is hungry.']",No,[],False,
"Answer to the following question as shown in the following examples.
Each shumpus is not happy. Sterpuses are not fast. Each dumpus is a sterpus. Each dumpus is not happy. Shumpuses are fast. Sterpuses are not tall. Shumpuses are numpuses. Trux is a dumpus. Trux is a numpus.

Question: Is Trux fast?
Answer Yes or No.

Answer: No


Yumpuses are numpuses. Each wumpus is not large. Each yumpus is not large. Each yumpus is luminous. Each lempus is not blonde. Each lempus is not luminous. Each wumpus is a lempus. Trux is a numpus. Trux is a wumpus.

Question: Is Trux luminous?
Answer Yes or No.
",Answer: Yes,No,"['Trux is a wumpus.', 'Wumpuses are lempuses.', 'Trux is a lempus.', 'Each lempus is not luminous.', 'Trux is not luminous.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Shumpuses are not happy. Each numpus is not luminous. Rompuses are happy. Numpuses are shumpuses. Each shumpus is not blonde. Each rompus is a grimpus. Each rompus is not luminous. Rast is a numpus. Rast is a grimpus.

Question: Is Rast happy?
Answer Yes or No.

Answer: No


Each yumpus is luminous. Each jompus is a grimpus. Each grimpus is not crazy. Grimpuses are not luminous. Yumpuses are brimpuses. Yumpuses are hungry. Jompuses are hungry. Grom is a jompus. Grom is a brimpus.

Question: Is Grom luminous?
Answer Yes or No.
",Answer: No,No,"['Grom is a jompus.', 'Jompuses are grimpuses.', 'Grom is a grimpus.', 'Grimpuses are not luminous.', 'Grom is not luminous.']",No,[],True,
"Answer to the following question as shown in the following examples.
Each impus is not blonde. Each impus is not happy. Lorpuses are not happy. Impuses are brimpuses. Each jompus is not crazy. Each lorpus is a jompus. Jompuses are blonde. Grom is a lorpus. Grom is a brimpus.

Question: Is Grom blonde?
Answer Yes or No.

Answer: Yes


Each brimpus is not crazy. Lorpuses are hungry. Each gorpus is hungry. Lorpuses are numpuses. Lorpuses are crazy. Each brimpus is happy. Each gorpus is a brimpus. Jinx is a numpus. Jinx is a gorpus.

Question: Is Jinx crazy?
Answer Yes or No.
",Yes,No,"['Jinx is a gorpus.', 'Each gorpus is a brimpus.', 'Jinx is a brimpus.', 'Brimpuses are not crazy.', 'Jinx is not crazy.']",Yes,[],False,
"Answer to the following question as shown in the following examples.
Rompuses are brimpuses. Impuses are not crazy. Each rompus is not crazy. Each rompus is not tall. Grimpuses are happy. Grimpuses are tall. Impuses are grimpuses. Rast is a brimpus. Rast is a impus.

Question: Is Rast tall?
Answer Yes or No.

Answer: Yes


Each dumpus is blonde. Lorpuses are hungry. Each wumpus is not tall. Dumpuses are zumpuses. Each dumpus is hungry. Each wumpus is not blonde. Each lorpus is a wumpus. Trux is a lorpus. Trux is a zumpus.

Question: Is Trux blonde?
Answer Yes or No.
",Answer: No,No,"['Trux is a lorpus.', 'Each lorpus is a wumpus.', 'Trux is a wumpus.', 'Wumpuses are not blonde.', 'Trux is not blonde.']",No,[],True,
"Answer to the following question as shown in the following examples.
Zumpuses are not heavy. Zumpuses are tall. Grimpuses are hungry. Grimpuses are jompuses. Vumpuses are zumpuses. Vumpuses are hungry. Grimpuses are not tall. Trux is a jompus. Trux is a vumpus.

Question: Is Trux tall?
Answer Yes or No.

Answer: Yes


Gorpuses are tall. Each brimpus is not tall. Each brimpus is a rompus. Zumpuses are fast. Gorpuses are large. Each zumpus is a gorpus. Each brimpus is fast. Rast is a zumpus. Rast is a rompus.

Question: Is Rast tall?
Answer Yes or No.
",No,Yes,"['Rast is a zumpus.', 'Each zumpus is a gorpus.', 'Rast is a gorpus.', 'Each gorpus is tall.', 'Rast is tall.']",No,[],False,
