,prompt,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
0,"Answer Yes or No to the following question. Answer as in the examples.
Each yumpus is a brimpus. Each shumpus is not crazy. Yumpuses are heavy. Brimpuses are large. Shumpuses are not heavy. Trux is a shumpus. Trux is a brimpus.

Question: Is Trux heavy?

Answer: No


Each vumpus is fast. Each vumpus is blonde. Each gorpus is heavy. Each lempus is a gorpus. Each lempus is not fast. Trux is a vumpus. Trux is a gorpus.

Question: Is Trux fast?

Answer: Yes


Jompuses are heavy. Each sterpus is not hungry. Each vumpus is not heavy. Jompuses are sterpus. Vumpuses are not fast. Wren is a vumpus. Wren is a sterpus.

Question: Is Wren heavy?

Answer: No


Lorpuses are not hungry. Each numpus is a wumpus. Each wumpus is not large. Each lorpus is not blonde. Numpuses are hungry. Jinx is a lorpus. Jinx is a wumpus.

Question: Is Jinx hungry?

Answer: No


Each shumpus is not happy. Shumpuses are not fast. Brimpuses are happy. Impuses are tall. Each brimpus is a impus. Grom is a impus. Grom is a shumpus.

Question: Is Grom happy?

Answer: No


Lorpuses are large. Jompuses are numpus. Numpuses are crazy. Jompuses are not large. Each lorpus is not happy. Trux is a lorpus. Trux is a numpus.

Question: Is Trux large?
",Yes,"['Trux is a lorpus.', 'Each lorpus is large.', 'Trux is large.']",Yes,[],True,True
1,"Answer Yes or No to the following question. Answer as in the examples.
Lorpuses are tall. Each lorpus is crazy. Wumpuses are fast. Each zumpus is a wumpus. Each zumpus is not tall. Jinx is a lorpus. Jinx is a wumpus.

Question: Is Jinx tall?

Answer: Yes


Numpuses are hungry. Each lorpus is a numpus. Lorpuses are not happy. Each yumpus is not blonde. Each yumpus is happy. Trux is a yumpus. Trux is a numpus.

Question: Is Trux happy?

Answer: Yes


Tumpuses are not hungry. Rompuses are blonde. Rompuses are not luminous. Each shumpus is luminous. Each shumpus is a tumpus. Trux is a tumpus. Trux is a rompus.

Question: Is Trux luminous?

Answer: No


Grimpuses are heavy. Dumpuses are tumpus. Each dumpus is large. Each grimpus is not large. Tumpuses are not happy. Wren is a tumpus. Wren is a grimpus.

Question: Is Wren large?

Answer: No


Tumpuses are not fast. Tumpuses are blonde. Each impus is a rompus. Rompuses are not heavy. Impuses are not blonde. Rast is a rompus. Rast is a tumpus.

Question: Is Rast blonde?

Answer: Yes


Dumpuses are hungry. Brimpuses are not crazy. Dumpuses are gorpus. Brimpuses are not hungry. Gorpuses are large. Jinx is a brimpus. Jinx is a gorpus.

Question: Is Jinx hungry?
",No,"['Jinx is a brimpus.', 'Brimpuses are not hungry.', 'Jinx is not hungry.']",No,[],True,True
2,"Answer Yes or No to the following question. Answer as in the examples.
Yumpuses are not blonde. Each dumpus is a jompus. Yumpuses are crazy. Each dumpus is blonde. Jompuses are tall. Grom is a jompus. Grom is a yumpus.

Question: Is Grom blonde?

Answer: No


Each lorpus is luminous. Lempuses are not crazy. Lempuses are lorpus. Each brimpus is hungry. Each brimpus is crazy. Rast is a lorpus. Rast is a brimpus.

Question: Is Rast crazy?

Answer: Yes


Each brimpus is not blonde. Each sterpus is blonde. Brimpuses are yumpus. Each sterpus is not crazy. Each yumpus is not luminous. Trux is a yumpus. Trux is a sterpus.

Question: Is Trux blonde?

Answer: Yes


Each lempus is a sterpus. Each rompus is not happy. Each rompus is not large. Each lempus is large. Sterpuses are not tall. Rast is a sterpus. Rast is a rompus.

Question: Is Rast large?

Answer: No


Brimpuses are hungry. Each zumpus is luminous. Lempuses are zumpus. Brimpuses are blonde. Each lempus is not hungry. Trux is a brimpus. Trux is a zumpus.

Question: Is Trux hungry?

Answer: Yes


Each grimpus is crazy. Shumpuses are grimpus. Yumpuses are heavy. Shumpuses are not happy. Yumpuses are happy. Jinx is a yumpus. Jinx is a grimpus.

Question: Is Jinx happy?
",Yes,"['Jinx is a yumpus.', 'Yumpuses are happy.', 'Jinx is happy.']",No,[],False,True
3,"Answer Yes or No to the following question. Answer as in the examples.
Impuses are not blonde. Each dumpus is hungry. Each sterpus is not luminous. Each dumpus is luminous. Each sterpus is a impus. Wren is a dumpus. Wren is a impus.

Question: Is Wren luminous?

Answer: Yes


Brimpuses are luminous. Yumpuses are not hungry. Gorpuses are not luminous. Gorpuses are yumpus. Brimpuses are heavy. Jinx is a brimpus. Jinx is a yumpus.

Question: Is Jinx luminous?

Answer: Yes


Lorpuses are gorpus. Lorpuses are tall. Each impus is fast. Each impus is not tall. Each gorpus is not luminous. Grom is a gorpus. Grom is a impus.

Question: Is Grom tall?

Answer: No


Each wumpus is not blonde. Each vumpus is a impus. Each vumpus is not happy. Each wumpus is happy. Impuses are not tall. Jinx is a impus. Jinx is a wumpus.

Question: Is Jinx happy?

Answer: Yes


Each zumpus is fast. Each numpus is not crazy. Each sterpus is luminous. Zumpuses are numpus. Sterpuses are not fast. Rast is a sterpus. Rast is a numpus.

Question: Is Rast fast?

Answer: No


Shumpuses are hungry. Each grimpus is not crazy. Shumpuses are vumpus. Each grimpus is not hungry. Vumpuses are not blonde. Trux is a vumpus. Trux is a grimpus.

Question: Is Trux hungry?
",No,"['Trux is a grimpus.', 'Grimpuses are not hungry.', 'Trux is not hungry.']",Yes,[],False,True
4,"Answer Yes or No to the following question. Answer as in the examples.
Wumpuses are rompus. Each gorpus is not luminous. Wumpuses are luminous. Gorpuses are hungry. Rompuses are large. Trux is a gorpus. Trux is a rompus.

Question: Is Trux luminous?

Answer: No


Each wumpus is not hungry. Each dumpus is not heavy. Each vumpus is luminous. Each dumpus is a wumpus. Vumpuses are heavy. Trux is a vumpus. Trux is a wumpus.

Question: Is Trux heavy?

Answer: Yes


Yumpuses are lempus. Rompuses are not tall. Each lempus is not heavy. Each rompus is fast. Yumpuses are not fast. Grom is a lempus. Grom is a rompus.

Question: Is Grom fast?

Answer: Yes


Dumpuses are yumpus. Dumpuses are not blonde. Numpuses are happy. Each yumpus is hungry. Each numpus is blonde. Grom is a yumpus. Grom is a numpus.

Question: Is Grom blonde?

Answer: Yes


Wumpuses are not large. Each wumpus is not heavy. Zumpuses are brimpus. Brimpuses are fast. Zumpuses are heavy. Wren is a brimpus. Wren is a wumpus.

Question: Is Wren heavy?

Answer: No


Each rompus is large. Each shumpus is a lempus. Shumpuses are fast. Each rompus is not fast. Lempuses are not heavy. Trux is a rompus. Trux is a lempus.

Question: Is Trux fast?
",No,"['Trux is a rompus.', 'Each rompus is not fast.', 'Trux is not fast.']",No,[],True,True
5,"Answer Yes or No to the following question. Answer as in the examples.
Each gorpus is heavy. Each zumpus is not happy. Each brimpus is not hungry. Each brimpus is not heavy. Each gorpus is a zumpus. Jinx is a brimpus. Jinx is a zumpus.

Question: Is Jinx heavy?

Answer: No


Lempuses are not luminous. Shumpuses are not happy. Shumpuses are numpus. Numpuses are large. Lempuses are happy. Grom is a lempus. Grom is a numpus.

Question: Is Grom happy?

Answer: Yes


Jompuses are luminous. Shumpuses are not blonde. Each jompus is a shumpus. Each lempus is hungry. Each lempus is not luminous. Grom is a shumpus. Grom is a lempus.

Question: Is Grom luminous?

Answer: No


Lorpuses are not blonde. Each sterpus is crazy. Each shumpus is a lorpus. Each shumpus is happy. Each sterpus is not happy. Rast is a sterpus. Rast is a lorpus.

Question: Is Rast happy?

Answer: No


Each gorpus is not luminous. Each gorpus is hungry. Brimpuses are jompus. Brimpuses are not hungry. Jompuses are not crazy. Grom is a jompus. Grom is a gorpus.

Question: Is Grom hungry?

Answer: Yes


Numpuses are not happy. Rompuses are fast. Each lempus is not crazy. Each lempus is not fast. Rompuses are numpus. Rast is a numpus. Rast is a lempus.

Question: Is Rast fast?
",No,"['Rast is a lempus.', 'Each lempus is not fast.', 'Rast is not fast.']",No,[],True,True
6,"Answer Yes or No to the following question. Answer as in the examples.
Each rompus is a impus. Impuses are not happy. Dumpuses are not luminous. Each dumpus is heavy. Each rompus is not heavy. Trux is a impus. Trux is a dumpus.

Question: Is Trux heavy?

Answer: Yes


Each jompus is crazy. Each impus is not hungry. Rompuses are not blonde. Rompuses are jompus. Impuses are blonde. Trux is a jompus. Trux is a impus.

Question: Is Trux blonde?

Answer: Yes


Wumpuses are tall. Each yumpus is hungry. Lorpuses are not crazy. Yumpuses are not tall. Wumpuses are lorpus. Grom is a lorpus. Grom is a yumpus.

Question: Is Grom tall?

Answer: No


Each gorpus is not luminous. Zumpuses are lempus. Lempuses are tall. Gorpuses are not heavy. Each zumpus is luminous. Jinx is a gorpus. Jinx is a lempus.

Question: Is Jinx luminous?

Answer: No


Wumpuses are zumpus. Each zumpus is happy. Each wumpus is blonde. Lempuses are tall. Lempuses are not blonde. Jinx is a zumpus. Jinx is a lempus.

Question: Is Jinx blonde?

Answer: No


Each tumpus is fast. Each lorpus is not heavy. Lorpuses are not fast. Tumpuses are zumpus. Zumpuses are large. Trux is a zumpus. Trux is a lorpus.

Question: Is Trux fast?
",No,"['Trux is a lorpus.', 'Lorpuses are not fast.', 'Trux is not fast.']",No,[],True,True
7,"Answer Yes or No to the following question. Answer as in the examples.
Each vumpus is blonde. Each sterpus is fast. Vumpuses are sterpus. Each gorpus is not blonde. Gorpuses are not large. Trux is a sterpus. Trux is a gorpus.

Question: Is Trux blonde?

Answer: No


Each tumpus is luminous. Each tumpus is a numpus. Each numpus is hungry. Each brimpus is not luminous. Each brimpus is not fast. Jinx is a brimpus. Jinx is a numpus.

Question: Is Jinx luminous?

Answer: No


Each zumpus is heavy. Jompuses are not heavy. Each zumpus is not hungry. Jompuses are lorpus. Lorpuses are not tall. Wren is a lorpus. Wren is a zumpus.

Question: Is Wren heavy?

Answer: Yes


Gorpuses are not crazy. Each yumpus is a gorpus. Sterpuses are not happy. Each sterpus is blonde. Each yumpus is happy. Rast is a sterpus. Rast is a gorpus.

Question: Is Rast happy?

Answer: No


Each sterpus is fast. Lempuses are not large. Zumpuses are sterpus. Each lempus is not crazy. Each zumpus is large. Jinx is a sterpus. Jinx is a lempus.

Question: Is Jinx large?

Answer: No


Each impus is not tall. Each wumpus is not large. Each impus is a wumpus. Each shumpus is heavy. Shumpuses are tall. Jinx is a shumpus. Jinx is a wumpus.

Question: Is Jinx tall?
",Yes,"['Jinx is a shumpus.', 'Shumpuses are tall.', 'Jinx is tall.']",Yes,[],True,True
8,"Answer Yes or No to the following question. Answer as in the examples.
Each brimpus is not large. Numpuses are not heavy. Lorpuses are large. Brimpuses are numpus. Lorpuses are not tall. Trux is a lorpus. Trux is a numpus.

Question: Is Trux large?

Answer: Yes


Each lorpus is large. Impuses are brimpus. Each impus is not large. Brimpuses are blonde. Each lorpus is tall. Jinx is a brimpus. Jinx is a lorpus.

Question: Is Jinx large?

Answer: Yes


Each tumpus is not blonde. Each tumpus is not tall. Sterpuses are tall. Each sterpus is a zumpus. Zumpuses are not fast. Rast is a zumpus. Rast is a tumpus.

Question: Is Rast tall?

Answer: No


Each zumpus is happy. Tumpuses are crazy. Zumpuses are tumpus. Vumpuses are hungry. Each vumpus is not happy. Rast is a tumpus. Rast is a vumpus.

Question: Is Rast happy?

Answer: No


Numpuses are not tall. Each jompus is not blonde. Each jompus is a sterpus. Numpuses are blonde. Each sterpus is not happy. Wren is a sterpus. Wren is a numpus.

Question: Is Wren blonde?

Answer: Yes


Gorpuses are not happy. Each vumpus is hungry. Each vumpus is a lempus. Gorpuses are not hungry. Lempuses are luminous. Trux is a gorpus. Trux is a lempus.

Question: Is Trux hungry?
",No,"['Trux is a gorpus.', 'Gorpuses are not hungry.', 'Trux is not hungry.']",Yes,[],False,True
9,"Answer Yes or No to the following question. Answer as in the examples.
Each brimpus is not tall. Each numpus is not large. Each brimpus is a numpus. Zumpuses are not luminous. Each zumpus is tall. Rast is a zumpus. Rast is a numpus.

Question: Is Rast tall?

Answer: Yes


Each tumpus is tall. Each grimpus is crazy. Each numpus is not crazy. Each grimpus is a tumpus. Each numpus is not hungry. Jinx is a numpus. Jinx is a tumpus.

Question: Is Jinx crazy?

Answer: No


Each vumpus is luminous. Each sterpus is a jompus. Jompuses are not tall. Sterpuses are not luminous. Vumpuses are crazy. Trux is a jompus. Trux is a vumpus.

Question: Is Trux luminous?

Answer: Yes


Impuses are not hungry. Sterpuses are not large. Each tumpus is not luminous. Each sterpus is hungry. Impuses are tumpus. Trux is a tumpus. Trux is a sterpus.

Question: Is Trux hungry?

Answer: Yes


Zumpuses are fast. Each zumpus is blonde. Each gorpus is a rompus. Gorpuses are not blonde. Each rompus is not hungry. Trux is a zumpus. Trux is a rompus.

Question: Is Trux blonde?

Answer: Yes


Each wumpus is a rompus. Each grimpus is large. Each wumpus is not fast. Each rompus is happy. Grimpuses are fast. Jinx is a rompus. Jinx is a grimpus.

Question: Is Jinx fast?
",Yes,"['Jinx is a grimpus.', 'Each grimpus is fast.', 'Jinx is fast.']",No,[],False,True
