prompt,answer,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer to the following question as shown in the following examples.
Each shumpus is a rompus. Zumpuses are not crazy. Each jompus is happy. Each zumpus is not luminous. Jompuses are zumpuses. Shumpuses are happy. Shumpuses are crazy. Trux is a rompus. Trux is a jompus.

Question: Is Trux crazy?
Think step by step.

(1) Trux is a jompus.
(2) Jompuses are zumpuses.
(3) Trux is a zumpus.
(4) Each zumpus is not crazy.
(5) Trux is not crazy.
Answer: No


Numpuses are grimpuses. Vumpuses are sterpuses. Each grimpus is not large. Vumpuses are large. Vumpuses are happy. Each numpus is happy. Grimpuses are not tall. Grom is a sterpus. Grom is a numpus.

Question: Is Grom large?
Think step by step.
","Here's the step-by-step answer:

(1) Grom is a numpus.
(2) Numpuses are grimpuses.
(3) Grom is a grimpus.
(4) Vumpuses are large.
(5) Grom is a vumpus (since Grom is a numpus and numpuses are vumpuses).
(6) Vumpuses are large, so Grom is large.

Answer: Yes",No,"['Grom is a numpus.', 'Each numpus is a grimpus.', 'Grom is a grimpus.', 'Each grimpus is not large.', 'Grom is not large.']",Yes,"['Grom is a numpus.', 'Numpuses are grimpuses.', 'Grom is a grimpus.', 'Vumpuses are large.', 'Grom is a vumpus (since Grom is a numpus and numpuses are vumpuses).', 'Vumpuses are large, so Grom is large.']",False,False
"Answer to the following question as shown in the following examples.
Each tumpus is not large. Lorpuses are dumpuses. Sterpuses are not happy. Each lorpus is not crazy. Sterpuses are crazy. Lorpuses are not large. Tumpuses are sterpuses. Grom is a dumpus. Grom is a tumpus.

Question: Is Grom crazy?
Think step by step.

(1) Grom is a tumpus.
(2) Tumpuses are sterpuses.
(3) Grom is a sterpus.
(4) Each sterpus is crazy.
(5) Grom is crazy.
Answer: Yes


Lempuses are not fast. Each tumpus is fast. Each lempus is not large. Each tumpus is not blonde. Lempuses are zumpuses. Each dumpus is a tumpus. Each dumpus is not large. Grom is a dumpus. Grom is a zumpus.

Question: Is Grom fast?
Think step by step.
","Let's break it down step by step:

(1) Grom is a zumpus.
(2) Zumpuses are lempuses.
(3) Grom is a lempus.
(4) Each lempus is not fast.
(5) Grom is not fast.

Answer: No",Yes,"['Grom is a dumpus.', 'Dumpuses are tumpuses.', 'Grom is a tumpus.', 'Each tumpus is fast.', 'Grom is fast.']",No,"['Grom is a zumpus.', 'Zumpuses are lempuses.', 'Grom is a lempus.', 'Each lempus is not fast.', 'Grom is not fast.']",False,False
"Answer to the following question as shown in the following examples.
Grimpuses are luminous. Each grimpus is a sterpus. Each grimpus is hungry. Each dumpus is heavy. Zumpuses are hungry. Each zumpus is a dumpus. Dumpuses are not luminous. Jinx is a sterpus. Jinx is a zumpus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a zumpus.
(2) Zumpuses are dumpuses.
(3) Jinx is a dumpus.
(4) Dumpuses are not luminous.
(5) Jinx is not luminous.
Answer: No


Each brimpus is not heavy. Each numpus is a jompus. Brimpuses are hungry. Each jompus is not hungry. Each brimpus is a lorpus. Each jompus is tall. Numpuses are not heavy. Trux is a lorpus. Trux is a numpus.

Question: Is Trux hungry?
Think step by step.
","Here's the step-by-step answer:

(1) Trux is a numpus.
(2) Each numpus is a jompus.
(3) Trux is a jompus.
(4) Brimpuses are hungry.
(5) Each brimpus is a lorpus, and Trux is a lorpus, so Trux is also a brimpus.
(6) Since Trux is a brimpus, it is hungry (from step 4).
(7) However, each jompus is not hungry (from the statement ""Each jompus is not hungry"").
(8) Since Trux is a jompus (from step 2), it is not hungry.

Answer: No",No,"['Trux is a numpus.', 'Numpuses are jompuses.', 'Trux is a jompus.', 'Jompuses are not hungry.', 'Trux is not hungry.']",No,"['Trux is a numpus.', 'Each numpus is a jompus.', 'Trux is a jompus.', 'Brimpuses are hungry.', 'Each brimpus is a lorpus, and Trux is a lorpus, so Trux is also a brimpus.', 'Since Trux is a brimpus, it is hungry (from step 4).', 'However, each jompus is not hungry (from the statement ""Each jompus is not hungry"").', 'Since Trux is a jompus (from step 2), it is not hungry.']",True,False
"Answer to the following question as shown in the following examples.
Yumpuses are not crazy. Yumpuses are not large. Sterpuses are yumpuses. Gorpuses are not luminous. Gorpuses are crazy. Gorpuses are jompuses. Each sterpus is not luminous. Jinx is a sterpus. Jinx is a jompus.

Question: Is Jinx crazy?
Think step by step.

(1) Jinx is a sterpus.
(2) Each sterpus is a yumpus.
(3) Jinx is a yumpus.
(4) Each yumpus is not crazy.
(5) Jinx is not crazy.
Answer: No


Each numpus is tall. Numpuses are not hungry. Impuses are large. Impuses are grimpuses. Impuses are not tall. Each tumpus is large. Tumpuses are numpuses. Jinx is a grimpus. Jinx is a tumpus.

Question: Is Jinx tall?
Think step by step.
","Let's break it down step by step:

(1) Jinx is a grimpus.
(2) Impuses are grimpuses.
(3) Jinx is an impus.
(4) Impuses are not tall.
(5) Jinx is not tall.

Answer: No",Yes,"['Jinx is a tumpus.', 'Tumpuses are numpuses.', 'Jinx is a numpus.', 'Each numpus is tall.', 'Jinx is tall.']",No,"['Jinx is a grimpus.', 'Impuses are grimpuses.', 'Jinx is an impus.', 'Impuses are not tall.', 'Jinx is not tall.']",False,False
"Answer to the following question as shown in the following examples.
Each wumpus is happy. Each gorpus is happy. Each grimpus is not luminous. Each wumpus is tall. Gorpuses are grimpuses. Each wumpus is a jompus. Each grimpus is not tall. Trux is a jompus. Trux is a gorpus.

Question: Is Trux tall?
Think step by step.

(1) Trux is a gorpus.
(2) Gorpuses are grimpuses.
(3) Trux is a grimpus.
(4) Grimpuses are not tall.
(5) Trux is not tall.
Answer: No


Each shumpus is not hungry. Gorpuses are not blonde. Vumpuses are tumpuses. Shumpuses are gorpuses. Vumpuses are happy. Each gorpus is not happy. Each vumpus is not hungry. Wren is a tumpus. Wren is a shumpus.

Question: Is Wren happy?
Think step by step.
","Here's the step-by-step answer:

(1) Wren is a shumpus.
(2) Shumpuses are gorpuses.
(3) Wren is a gorpus.
(4) Each gorpus is not happy.
(5) Wren is not happy.

Answer: No",No,"['Wren is a shumpus.', 'Each shumpus is a gorpus.', 'Wren is a gorpus.', 'Gorpuses are not happy.', 'Wren is not happy.']",No,"['Wren is a shumpus.', 'Shumpuses are gorpuses.', 'Wren is a gorpus.', 'Each gorpus is not happy.', 'Wren is not happy.']",True,True
"Answer to the following question as shown in the following examples.
Sterpuses are large. Each sterpus is a vumpus. Dumpuses are tall. Each sterpus is happy. Numpuses are large. Numpuses are dumpuses. Each dumpus is not happy. Jinx is a numpus. Jinx is a vumpus.

Question: Is Jinx happy?
Think step by step.

(1) Jinx is a numpus.
(2) Each numpus is a dumpus.
(3) Jinx is a dumpus.
(4) Each dumpus is not happy.
(5) Jinx is not happy.
Answer: No


Each brimpus is not large. Tumpuses are not luminous. Yumpuses are not luminous. Yumpuses are heavy. Tumpuses are brimpuses. Yumpuses are wumpuses. Each brimpus is not heavy. Wren is a wumpus. Wren is a tumpus.

Question: Is Wren heavy?
Think step by step.
","Here's the step-by-step answer:

(1) Wren is a tumpus.
(2) Tumpuses are brimpuses.
(3) Wren is a brimpus.
(4) Each brimpus is not heavy.
(5) Wren is not heavy.

Answer: No",No,"['Wren is a tumpus.', 'Each tumpus is a brimpus.', 'Wren is a brimpus.', 'Each brimpus is not heavy.', 'Wren is not heavy.']",No,"['Wren is a tumpus.', 'Tumpuses are brimpuses.', 'Wren is a brimpus.', 'Each brimpus is not heavy.', 'Wren is not heavy.']",True,True
"Answer to the following question as shown in the following examples.
Lempuses are grimpuses. Lempuses are fast. Each lempus is blonde. Each yumpus is fast. Wumpuses are luminous. Wumpuses are not blonde. Each yumpus is a wumpus. Rast is a grimpus. Rast is a yumpus.

Question: Is Rast blonde?
Think step by step.

(1) Rast is a yumpus.
(2) Yumpuses are wumpuses.
(3) Rast is a wumpus.
(4) Each wumpus is not blonde.
(5) Rast is not blonde.
Answer: No


Sterpuses are not luminous. Grimpuses are tumpuses. Sterpuses are fast. Each tumpus is crazy. Grimpuses are fast. Each tumpus is luminous. Each sterpus is a gorpus. Grom is a grimpus. Grom is a gorpus.

Question: Is Grom luminous?
Think step by step.
","Let's break it down step by step:

(1) Grom is a grimpus.
(2) Grimpuses are tumpuses.
(3) Grom is a tumpus.
(4) Each tumpus is luminous.
(5) Grom is luminous.

Answer: Yes",Yes,"['Grom is a grimpus.', 'Grimpuses are tumpuses.', 'Grom is a tumpus.', 'Tumpuses are luminous.', 'Grom is luminous.']",Yes,"['Grom is a grimpus.', 'Grimpuses are tumpuses.', 'Grom is a tumpus.', 'Each tumpus is luminous.', 'Grom is luminous.']",True,True
"Answer to the following question as shown in the following examples.
Each wumpus is not large. Rompuses are zumpuses. Each wumpus is heavy. Each gorpus is hungry. Rompuses are large. Gorpuses are wumpuses. Each rompus is hungry. Trux is a gorpus. Trux is a zumpus.

Question: Is Trux large?
Think step by step.

(1) Trux is a gorpus.
(2) Gorpuses are wumpuses.
(3) Trux is a wumpus.
(4) Each wumpus is not large.
(5) Trux is not large.
Answer: No


Lorpuses are not crazy. Each lorpus is a gorpus. Each gorpus is happy. Each shumpus is not crazy. Shumpuses are not large. Gorpuses are large. Shumpuses are brimpuses. Trux is a brimpus. Trux is a lorpus.

Question: Is Trux large?
Think step by step.
","Here's the step-by-step answer:

(1) Trux is a lorpus.
(2) Each lorpus is a gorpus.
(3) Trux is a gorpus.
(4) Gorpuses are large.
(5) Trux is large.

Answer: Yes",Yes,"['Trux is a lorpus.', 'Lorpuses are gorpuses.', 'Trux is a gorpus.', 'Each gorpus is large.', 'Trux is large.']",Yes,"['Trux is a lorpus.', 'Each lorpus is a gorpus.', 'Trux is a gorpus.', 'Gorpuses are large.', 'Trux is large.']",True,True
"Answer to the following question as shown in the following examples.
Each dumpus is not luminous. Dumpuses are fast. Yumpuses are not happy. Each wumpus is a yumpus. Each yumpus is not fast. Wumpuses are not luminous. Dumpuses are rompuses. Jinx is a wumpus. Jinx is a rompus.

Question: Is Jinx fast?
Think step by step.

(1) Jinx is a wumpus.
(2) Wumpuses are yumpuses.
(3) Jinx is a yumpus.
(4) Yumpuses are not fast.
(5) Jinx is not fast.
Answer: No


Zumpuses are not luminous. Zumpuses are numpuses. Each zumpus is hungry. Each wumpus is hungry. Each lempus is not tall. Each wumpus is a lempus. Each lempus is luminous. Wren is a wumpus. Wren is a numpus.

Question: Is Wren luminous?
Think step by step.
","Let's break it down step by step:

(1) Wren is a wumpus.
(2) Each wumpus is a lempus.
(3) Wren is a lempus.
(4) Each lempus is luminous.
(5) Wren is luminous.

Answer: Yes",Yes,"['Wren is a wumpus.', 'Each wumpus is a lempus.', 'Wren is a lempus.', 'Each lempus is luminous.', 'Wren is luminous.']",Yes,"['Wren is a wumpus.', 'Each wumpus is a lempus.', 'Wren is a lempus.', 'Each lempus is luminous.', 'Wren is luminous.']",True,True
"Answer to the following question as shown in the following examples.
Each sterpus is luminous. Each jompus is a tumpus. Each lorpus is not blonde. Jompuses are luminous. Each sterpus is a lorpus. Lorpuses are not large. Jompuses are blonde. Rast is a sterpus. Rast is a tumpus.

Question: Is Rast blonde?
Think step by step.

(1) Rast is a sterpus.
(2) Each sterpus is a lorpus.
(3) Rast is a lorpus.
(4) Lorpuses are not blonde.
(5) Rast is not blonde.
Answer: No


Brimpuses are hungry. Each brimpus is happy. Yumpuses are luminous. Lorpuses are brimpuses. Yumpuses are wumpuses. Lorpuses are luminous. Each yumpus is not hungry. Rast is a wumpus. Rast is a lorpus.

Question: Is Rast hungry?
Think step by step.
","Let's break it down step by step:

(1) Rast is a lorpus.
(2) Lorpuses are brimpuses.
(3) Rast is a brimpus.
(4) Brimpuses are hungry.
(5) Rast is hungry.

However, we also know that:

(6) Each yumpus is not hungry.
(7) Rast is a wumpus.
(8) Yumpuses are wumpuses.
(9) Rast is a yumpus.

Since Rast is a yumpus, we can conclude that Rast is not hungry, because each yumpus is not hungry.

Answer: No",Yes,"['Rast is a lorpus.', 'Lorpuses are brimpuses.', 'Rast is a brimpus.', 'Each brimpus is hungry.', 'Rast is hungry.']",No,"['Rast is a lorpus.', 'Lorpuses are brimpuses.', 'Rast is a brimpus.', 'Brimpuses are hungry.', 'Rast is hungry.', 'Each yumpus is not hungry.', 'Rast is a wumpus.', 'Yumpuses are wumpuses.', 'Rast is a yumpus.']",False,False
