,prompt,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
0,"Answer Yes or No to the following question. Answer as in the examples.
Each jompus is not crazy. Each rompus is not hungry. Each rompus is luminous. Each gorpus is a jompus. Each gorpus is not luminous. Wren is a jompus. Wren is a rompus.

Question: Is Wren luminous?
Think step by step.

(1) Wren is a rompus.
(2) Each rompus is luminous.
(3) Wren is luminous.
Answer: Yes


Rompuses are hungry. Rompuses are tumpus. Zumpuses are not hungry. Zumpuses are not fast. Tumpuses are heavy. Rast is a zumpus. Rast is a tumpus.

Question: Is Rast hungry?
Think step by step.

(1) Rast is a zumpus.
(2) Each zumpus is not hungry.
(3) Rast is not hungry.
Answer: No


Each brimpus is a sterpus. Each impus is not hungry. Each impus is not crazy. Brimpuses are crazy. Each sterpus is luminous. Trux is a sterpus. Trux is a impus.

Question: Is Trux crazy?
Think step by step.

(1) Trux is a impus.
(2) Impuses are not crazy.
(3) Trux is not crazy.
Answer: No


Each zumpus is not luminous. Each zumpus is a lorpus. Brimpuses are fast. Each lorpus is blonde. Each brimpus is luminous. Jinx is a lorpus. Jinx is a brimpus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a brimpus.
(2) Each brimpus is luminous.
(3) Jinx is luminous.
Answer: Yes


Grimpuses are tall. Numpuses are grimpus. Yumpuses are crazy. Each numpus is not blonde. Yumpuses are blonde. Wren is a grimpus. Wren is a yumpus.

Question: Is Wren blonde?
Think step by step.

(1) Wren is a yumpus.
(2) Yumpuses are blonde.
(3) Wren is blonde.
Answer: Yes


Grimpuses are not crazy. Each grimpus is luminous. Lempuses are hungry. Yumpuses are not luminous. Yumpuses are lempus. Rast is a lempus. Rast is a grimpus.

Question: Is Rast luminous?
Think step by step.
",Yes,"['Rast is a grimpus.', 'Grimpuses are luminous.', 'Rast is luminous.']",Yes,"['Rast is a grimpus.', 'Each grimpus is luminous.', 'Rast is luminous.']",True,False
1,"Answer Yes or No to the following question. Answer as in the examples.
Each grimpus is hungry. Each shumpus is a zumpus. Grimpuses are not fast. Shumpuses are fast. Each zumpus is not blonde. Rast is a grimpus. Rast is a zumpus.

Question: Is Rast fast?
Think step by step.

(1) Rast is a grimpus.
(2) Each grimpus is not fast.
(3) Rast is not fast.
Answer: No


Zumpuses are not luminous. Each lempus is crazy. Zumpuses are grimpus. Grimpuses are hungry. Each lempus is luminous. Jinx is a lempus. Jinx is a grimpus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a lempus.
(2) Lempuses are luminous.
(3) Jinx is luminous.
Answer: Yes


Each lempus is hungry. Each shumpus is not large. Each lempus is not tall. Dumpuses are tall. Dumpuses are shumpus. Jinx is a shumpus. Jinx is a lempus.

Question: Is Jinx tall?
Think step by step.

(1) Jinx is a lempus.
(2) Each lempus is not tall.
(3) Jinx is not tall.
Answer: No


Each vumpus is large. Vumpuses are impus. Jompuses are luminous. Each jompus is not large. Impuses are not blonde. Jinx is a impus. Jinx is a jompus.

Question: Is Jinx large?
Think step by step.

(1) Jinx is a jompus.
(2) Each jompus is not large.
(3) Jinx is not large.
Answer: No


Lorpuses are happy. Each lempus is blonde. Sterpuses are not blonde. Lempuses are not fast. Sterpuses are lorpus. Jinx is a lorpus. Jinx is a lempus.

Question: Is Jinx blonde?
Think step by step.

(1) Jinx is a lempus.
(2) Lempuses are blonde.
(3) Jinx is blonde.
Answer: Yes


Each gorpus is large. Each zumpus is a vumpus. Each gorpus is heavy. Each vumpus is not happy. Zumpuses are not heavy. Trux is a gorpus. Trux is a vumpus.

Question: Is Trux heavy?
Think step by step.
",Yes,"['Trux is a gorpus.', 'Each gorpus is heavy.', 'Trux is heavy.']",Yes,"['Trux is a gorpus.', 'Each gorpus is heavy.', 'Trux is heavy.']",True,True
2,"Answer Yes or No to the following question. Answer as in the examples.
Dumpuses are heavy. Dumpuses are luminous. Jompuses are not heavy. Jompuses are sterpus. Each sterpus is not happy. Rast is a dumpus. Rast is a sterpus.

Question: Is Rast heavy?
Think step by step.

(1) Rast is a dumpus.
(2) Each dumpus is heavy.
(3) Rast is heavy.
Answer: Yes


Each lempus is a impus. Impuses are not tall. Each lempus is not fast. Each shumpus is fast. Shumpuses are luminous. Rast is a impus. Rast is a shumpus.

Question: Is Rast fast?
Think step by step.

(1) Rast is a shumpus.
(2) Shumpuses are fast.
(3) Rast is fast.
Answer: Yes


Each gorpus is not heavy. Numpuses are tall. Impuses are hungry. Each gorpus is a impus. Each numpus is heavy. Wren is a numpus. Wren is a impus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a numpus.
(2) Numpuses are heavy.
(3) Wren is heavy.
Answer: Yes


Dumpuses are heavy. Each dumpus is tall. Each brimpus is not tall. Each brimpus is a shumpus. Each shumpus is not luminous. Jinx is a shumpus. Jinx is a dumpus.

Question: Is Jinx tall?
Think step by step.

(1) Jinx is a dumpus.
(2) Each dumpus is tall.
(3) Jinx is tall.
Answer: Yes


Each grimpus is not crazy. Each zumpus is not large. Each brimpus is crazy. Brimpuses are fast. Grimpuses are zumpus. Rast is a brimpus. Rast is a zumpus.

Question: Is Rast crazy?
Think step by step.

(1) Rast is a brimpus.
(2) Each brimpus is crazy.
(3) Rast is crazy.
Answer: Yes


Each vumpus is a lempus. Jompuses are happy. Jompuses are not heavy. Vumpuses are not happy. Each lempus is tall. Rast is a lempus. Rast is a jompus.

Question: Is Rast happy?
Think step by step.
",Yes,"['Rast is a jompus.', 'Jompuses are happy.', 'Rast is happy.']",Yes,"['Rast is a jompus.', 'Jompuses are happy.', 'Rast is happy.']",True,True
3,"Answer Yes or No to the following question. Answer as in the examples.
Tumpuses are not large. Wumpuses are not crazy. Shumpuses are crazy. Shumpuses are not happy. Wumpuses are tumpus. Trux is a tumpus. Trux is a shumpus.

Question: Is Trux crazy?
Think step by step.

(1) Trux is a shumpus.
(2) Each shumpus is crazy.
(3) Trux is crazy.
Answer: Yes


Gorpuses are not tall. Each rompus is tall. Rompuses are jompus. Jompuses are blonde. Gorpuses are not fast. Wren is a gorpus. Wren is a jompus.

Question: Is Wren tall?
Think step by step.

(1) Wren is a gorpus.
(2) Gorpuses are not tall.
(3) Wren is not tall.
Answer: No


Lorpuses are wumpus. Each dumpus is luminous. Dumpuses are large. Wumpuses are hungry. Lorpuses are not large. Trux is a wumpus. Trux is a dumpus.

Question: Is Trux large?
Think step by step.

(1) Trux is a dumpus.
(2) Each dumpus is large.
(3) Trux is large.
Answer: Yes


Each impus is not large. Brimpuses are jompus. Each jompus is not fast. Each impus is happy. Brimpuses are not happy. Grom is a jompus. Grom is a impus.

Question: Is Grom happy?
Think step by step.

(1) Grom is a impus.
(2) Each impus is happy.
(3) Grom is happy.
Answer: Yes


Each yumpus is luminous. Each lorpus is not hungry. Each lorpus is a yumpus. Each rompus is hungry. Each rompus is not happy. Jinx is a yumpus. Jinx is a rompus.

Question: Is Jinx hungry?
Think step by step.

(1) Jinx is a rompus.
(2) Rompuses are hungry.
(3) Jinx is hungry.
Answer: Yes


Each yumpus is a lempus. Each sterpus is not hungry. Sterpuses are crazy. Yumpuses are not crazy. Lempuses are blonde. Jinx is a lempus. Jinx is a sterpus.

Question: Is Jinx crazy?
Think step by step.
",Yes,"['Jinx is a sterpus.', 'Sterpuses are crazy.', 'Jinx is crazy.']",Yes,"['Jinx is a sterpus.', 'Sterpuses are crazy.', 'Jinx is crazy.']",True,True
4,"Answer Yes or No to the following question. Answer as in the examples.
Each lempus is tall. Vumpuses are not heavy. Vumpuses are luminous. Zumpuses are heavy. Zumpuses are lempus. Grom is a lempus. Grom is a vumpus.

Question: Is Grom heavy?
Think step by step.

(1) Grom is a vumpus.
(2) Each vumpus is not heavy.
(3) Grom is not heavy.
Answer: No


Each grimpus is crazy. Each gorpus is hungry. Each gorpus is not tall. Tumpuses are grimpus. Tumpuses are not hungry. Trux is a gorpus. Trux is a grimpus.

Question: Is Trux hungry?
Think step by step.

(1) Trux is a gorpus.
(2) Gorpuses are hungry.
(3) Trux is hungry.
Answer: Yes


Each impus is heavy. Numpuses are not crazy. Wumpuses are large. Each wumpus is a impus. Each numpus is not large. Wren is a numpus. Wren is a impus.

Question: Is Wren large?
Think step by step.

(1) Wren is a numpus.
(2) Numpuses are not large.
(3) Wren is not large.
Answer: No


Each rompus is a zumpus. Rompuses are not happy. Each zumpus is not luminous. Each grimpus is tall. Grimpuses are happy. Wren is a zumpus. Wren is a grimpus.

Question: Is Wren happy?
Think step by step.

(1) Wren is a grimpus.
(2) Each grimpus is happy.
(3) Wren is happy.
Answer: Yes


Impuses are crazy. Each lempus is luminous. Each lempus is a impus. Jompuses are not luminous. Jompuses are not tall. Grom is a impus. Grom is a jompus.

Question: Is Grom luminous?
Think step by step.

(1) Grom is a jompus.
(2) Jompuses are not luminous.
(3) Grom is not luminous.
Answer: No


Jompuses are not luminous. Sterpuses are not hungry. Each sterpus is luminous. Each jompus is a vumpus. Each vumpus is not happy. Grom is a sterpus. Grom is a vumpus.

Question: Is Grom luminous?
Think step by step.
",Yes,"['Grom is a sterpus.', 'Each sterpus is luminous.', 'Grom is luminous.']",Yes,"['Grom is a sterpus.', 'Sterpuses are luminous.', 'Grom is luminous.']",True,False
5,"Answer Yes or No to the following question. Answer as in the examples.
Each gorpus is blonde. Gorpuses are hungry. Vumpuses are happy. Impuses are not hungry. Impuses are vumpus. Grom is a gorpus. Grom is a vumpus.

Question: Is Grom hungry?
Think step by step.

(1) Grom is a gorpus.
(2) Each gorpus is hungry.
(3) Grom is hungry.
Answer: Yes


Shumpuses are luminous. Each vumpus is heavy. Impuses are not hungry. Each impus is not heavy. Each vumpus is a shumpus. Wren is a impus. Wren is a shumpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a impus.
(2) Impuses are not heavy.
(3) Wren is not heavy.
Answer: No


Vumpuses are not happy. Lorpuses are not large. Each lorpus is not hungry. Dumpuses are large. Dumpuses are vumpus. Wren is a vumpus. Wren is a lorpus.

Question: Is Wren large?
Think step by step.

(1) Wren is a lorpus.
(2) Each lorpus is not large.
(3) Wren is not large.
Answer: No


Each tumpus is not hungry. Each gorpus is crazy. Each tumpus is not crazy. Vumpuses are not heavy. Each gorpus is a vumpus. Grom is a vumpus. Grom is a tumpus.

Question: Is Grom crazy?
Think step by step.

(1) Grom is a tumpus.
(2) Tumpuses are not crazy.
(3) Grom is not crazy.
Answer: No


Each zumpus is not blonde. Zumpuses are heavy. Yumpuses are blonde. Yumpuses are grimpus. Grimpuses are not large. Grom is a zumpus. Grom is a grimpus.

Question: Is Grom blonde?
Think step by step.

(1) Grom is a zumpus.
(2) Each zumpus is not blonde.
(3) Grom is not blonde.
Answer: No


Impuses are large. Rompuses are heavy. Tumpuses are not heavy. Each tumpus is a impus. Each rompus is not happy. Trux is a rompus. Trux is a impus.

Question: Is Trux heavy?
Think step by step.
",Yes,"['Trux is a rompus.', 'Rompuses are heavy.', 'Trux is heavy.']",Yes,"['Trux is a rompus.', 'Rompuses are heavy.', 'Trux is heavy.']",True,True
6,"Answer Yes or No to the following question. Answer as in the examples.
Sterpuses are not large. Each lorpus is large. Zumpuses are not blonde. Each lorpus is not tall. Sterpuses are zumpus. Wren is a lorpus. Wren is a zumpus.

Question: Is Wren large?
Think step by step.

(1) Wren is a lorpus.
(2) Lorpuses are large.
(3) Wren is large.
Answer: Yes


Jompuses are not fast. Rompuses are crazy. Each jompus is a zumpus. Zumpuses are heavy. Each rompus is fast. Grom is a rompus. Grom is a zumpus.

Question: Is Grom fast?
Think step by step.

(1) Grom is a rompus.
(2) Rompuses are fast.
(3) Grom is fast.
Answer: Yes


Lempuses are not tall. Gorpuses are lempus. Each gorpus is not heavy. Numpuses are heavy. Each numpus is large. Trux is a lempus. Trux is a numpus.

Question: Is Trux heavy?
Think step by step.

(1) Trux is a numpus.
(2) Numpuses are heavy.
(3) Trux is heavy.
Answer: Yes


Each yumpus is not blonde. Each lempus is a tumpus. Yumpuses are not large. Lempuses are large. Tumpuses are not fast. Trux is a tumpus. Trux is a yumpus.

Question: Is Trux large?
Think step by step.

(1) Trux is a yumpus.
(2) Yumpuses are not large.
(3) Trux is not large.
Answer: No


Each lorpus is heavy. Each jompus is large. Each brimpus is not heavy. Each lorpus is crazy. Each brimpus is a jompus. Wren is a jompus. Wren is a lorpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a lorpus.
(2) Lorpuses are heavy.
(3) Wren is heavy.
Answer: Yes


Each vumpus is a tumpus. Each vumpus is luminous. Each rompus is crazy. Each tumpus is not happy. Each rompus is not luminous. Rast is a tumpus. Rast is a rompus.

Question: Is Rast luminous?
Think step by step.
",No,"['Rast is a rompus.', 'Rompuses are not luminous.', 'Rast is not luminous.']",No,"['Rast is a rompus.', 'Rompuses are not luminous.', 'Rast is not luminous.']",True,True
7,"Answer Yes or No to the following question. Answer as in the examples.
Each brimpus is large. Each yumpus is tall. Each impus is a brimpus. Yumpuses are not crazy. Impuses are not tall. Trux is a yumpus. Trux is a brimpus.

Question: Is Trux tall?
Think step by step.

(1) Trux is a yumpus.
(2) Each yumpus is tall.
(3) Trux is tall.
Answer: Yes


Grimpuses are not large. Lorpuses are large. Lorpuses are yumpus. Yumpuses are not heavy. Grimpuses are not happy. Trux is a yumpus. Trux is a grimpus.

Question: Is Trux large?
Think step by step.

(1) Trux is a grimpus.
(2) Each grimpus is not large.
(3) Trux is not large.
Answer: No


Each dumpus is blonde. Each grimpus is not heavy. Dumpuses are grimpus. Shumpuses are not crazy. Each shumpus is not blonde. Grom is a shumpus. Grom is a grimpus.

Question: Is Grom blonde?
Think step by step.

(1) Grom is a shumpus.
(2) Shumpuses are not blonde.
(3) Grom is not blonde.
Answer: No


Numpuses are not heavy. Numpuses are grimpus. Each wumpus is heavy. Each wumpus is hungry. Grimpuses are not happy. Wren is a grimpus. Wren is a wumpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a wumpus.
(2) Wumpuses are heavy.
(3) Wren is heavy.
Answer: Yes


Each grimpus is not tall. Each numpus is tall. Each grimpus is not crazy. Each numpus is a zumpus. Each zumpus is not hungry. Trux is a zumpus. Trux is a grimpus.

Question: Is Trux tall?
Think step by step.

(1) Trux is a grimpus.
(2) Each grimpus is not tall.
(3) Trux is not tall.
Answer: No


Each numpus is not luminous. Sterpuses are not tall. Tumpuses are numpus. Each sterpus is not blonde. Each tumpus is blonde. Jinx is a sterpus. Jinx is a numpus.

Question: Is Jinx blonde?
Think step by step.
",No,"['Jinx is a sterpus.', 'Sterpuses are not blonde.', 'Jinx is not blonde.']",No,"['Jinx is a numpus.', 'Numpuses are not blonde.', 'Jinx is not blonde.']",True,False
8,"Answer Yes or No to the following question. Answer as in the examples.
Impuses are not happy. Vumpuses are blonde. Vumpuses are happy. Numpuses are not crazy. Each impus is a numpus. Trux is a numpus. Trux is a vumpus.

Question: Is Trux happy?
Think step by step.

(1) Trux is a vumpus.
(2) Each vumpus is happy.
(3) Trux is happy.
Answer: Yes


Each jompus is not luminous. Each zumpus is luminous. Zumpuses are blonde. Each jompus is a vumpus. Vumpuses are not tall. Grom is a zumpus. Grom is a vumpus.

Question: Is Grom luminous?
Think step by step.

(1) Grom is a zumpus.
(2) Zumpuses are luminous.
(3) Grom is luminous.
Answer: Yes


Lorpuses are gorpus. Lorpuses are not tall. Numpuses are fast. Numpuses are tall. Each gorpus is not blonde. Rast is a gorpus. Rast is a numpus.

Question: Is Rast tall?
Think step by step.

(1) Rast is a numpus.
(2) Numpuses are tall.
(3) Rast is tall.
Answer: Yes


Numpuses are not crazy. Numpuses are large. Gorpuses are grimpus. Each gorpus is crazy. Grimpuses are not tall. Jinx is a grimpus. Jinx is a numpus.

Question: Is Jinx crazy?
Think step by step.

(1) Jinx is a numpus.
(2) Each numpus is not crazy.
(3) Jinx is not crazy.
Answer: No


Shumpuses are not crazy. Lempuses are not hungry. Each shumpus is tall. Each numpus is not tall. Each numpus is a lempus. Trux is a lempus. Trux is a shumpus.

Question: Is Trux tall?
Think step by step.

(1) Trux is a shumpus.
(2) Shumpuses are tall.
(3) Trux is tall.
Answer: Yes


Lorpuses are not hungry. Lorpuses are sterpus. Each tumpus is hungry. Sterpuses are happy. Each tumpus is crazy. Trux is a tumpus. Trux is a sterpus.

Question: Is Trux hungry?
Think step by step.
",Yes,"['Trux is a tumpus.', 'Each tumpus is hungry.', 'Trux is hungry.']",Yes,"['Trux is a tumpus.', 'Each tumpus is hungry.', 'Trux is hungry.']",True,True
9,"Answer Yes or No to the following question. Answer as in the examples.
Each dumpus is happy. Each brimpus is heavy. Each yumpus is a brimpus. Dumpuses are not tall. Each yumpus is tall. Grom is a brimpus. Grom is a dumpus.

Question: Is Grom tall?
Think step by step.

(1) Grom is a dumpus.
(2) Each dumpus is not tall.
(3) Grom is not tall.
Answer: No


Gorpuses are not heavy. Each gorpus is not large. Lorpuses are not crazy. Each numpus is large. Each numpus is a lorpus. Wren is a gorpus. Wren is a lorpus.

Question: Is Wren large?
Think step by step.

(1) Wren is a gorpus.
(2) Gorpuses are not large.
(3) Wren is not large.
Answer: No


Each jompus is blonde. Dumpuses are not blonde. Each numpus is not large. Jompuses are heavy. Dumpuses are numpus. Rast is a numpus. Rast is a jompus.

Question: Is Rast blonde?
Think step by step.

(1) Rast is a jompus.
(2) Jompuses are blonde.
(3) Rast is blonde.
Answer: Yes


Each brimpus is not tall. Brimpuses are not heavy. Zumpuses are heavy. Zumpuses are lorpus. Each lorpus is not large. Rast is a brimpus. Rast is a lorpus.

Question: Is Rast heavy?
Think step by step.

(1) Rast is a brimpus.
(2) Each brimpus is not heavy.
(3) Rast is not heavy.
Answer: No


Each vumpus is hungry. Shumpuses are not blonde. Vumpuses are not luminous. Lempuses are shumpus. Lempuses are not hungry. Grom is a vumpus. Grom is a shumpus.

Question: Is Grom hungry?
Think step by step.

(1) Grom is a vumpus.
(2) Each vumpus is hungry.
(3) Grom is hungry.
Answer: Yes


Gorpuses are happy. Zumpuses are fast. Dumpuses are not happy. Each dumpus is a zumpus. Gorpuses are crazy. Jinx is a gorpus. Jinx is a zumpus.

Question: Is Jinx happy?
Think step by step.
",Yes,"['Jinx is a gorpus.', 'Each gorpus is happy.', 'Jinx is happy.']",Yes,"['Jinx is a gorpus.', 'Gorpuses are happy.', 'Jinx is happy.']",True,False
10,"Answer Yes or No to the following question. Answer as in the examples.
Each lempus is not crazy. Each gorpus is tall. Grimpuses are crazy. Each grimpus is not happy. Each lempus is a gorpus. Rast is a grimpus. Rast is a gorpus.

Question: Is Rast crazy?
Think step by step.

(1) Rast is a grimpus.
(2) Grimpuses are crazy.
(3) Rast is crazy.
Answer: Yes


Sterpuses are not large. Brimpuses are happy. Yumpuses are not tall. Sterpuses are yumpus. Each brimpus is large. Wren is a yumpus. Wren is a brimpus.

Question: Is Wren large?
Think step by step.

(1) Wren is a brimpus.
(2) Brimpuses are large.
(3) Wren is large.
Answer: Yes


Each sterpus is not large. Each gorpus is not hungry. Rompuses are hungry. Each rompus is not fast. Each gorpus is a sterpus. Wren is a sterpus. Wren is a rompus.

Question: Is Wren hungry?
Think step by step.

(1) Wren is a rompus.
(2) Each rompus is hungry.
(3) Wren is hungry.
Answer: Yes


Jompuses are hungry. Jompuses are gorpus. Each numpus is heavy. Numpuses are not hungry. Gorpuses are large. Rast is a gorpus. Rast is a numpus.

Question: Is Rast hungry?
Think step by step.

(1) Rast is a numpus.
(2) Each numpus is not hungry.
(3) Rast is not hungry.
Answer: No


Each shumpus is not hungry. Lempuses are vumpus. Each lempus is not happy. Vumpuses are not heavy. Each shumpus is happy. Wren is a vumpus. Wren is a shumpus.

Question: Is Wren happy?
Think step by step.

(1) Wren is a shumpus.
(2) Each shumpus is happy.
(3) Wren is happy.
Answer: Yes


Each rompus is not happy. Rompuses are not large. Zumpuses are large. Shumpuses are not hungry. Zumpuses are shumpus. Trux is a shumpus. Trux is a rompus.

Question: Is Trux large?
Think step by step.
",No,"['Trux is a rompus.', 'Rompuses are not large.', 'Trux is not large.']",Yes,"['Trux is a rompus.', 'Zumpuses are large.', 'Trux is a zumpus (since Zumpuses are shumpus and Trux is a shumpus).', 'Therefore, Trux is large.']",False,False
