,prompt,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
0,"Answer Yes or No to the following question. Answer as in the examples.
Each yumpus is not fast. Yumpuses are sterpus. Sterpuses are luminous. Each impus is fast. Each impus is heavy. Rast is a impus. Rast is a sterpus.

Question: Is Rast fast?

Answer: Yes


Each brimpus is not heavy. Sterpuses are not crazy. Brimpuses are happy. Shumpuses are sterpus. Each shumpus is heavy. Trux is a brimpus. Trux is a sterpus.

Question: Is Trux heavy?

Answer: No


Each vumpus is not hungry. Brimpuses are dumpus. Each brimpus is hungry. Each vumpus is blonde. Dumpuses are luminous. Jinx is a vumpus. Jinx is a dumpus.

Question: Is Jinx hungry?

Answer: No


Each gorpus is blonde. Each vumpus is heavy. Shumpuses are not large. Vumpuses are shumpus. Each gorpus is not heavy. Grom is a shumpus. Grom is a gorpus.

Question: Is Grom heavy?
",No,"['Grom is a gorpus.', 'Gorpuses are not heavy.', 'Grom is not heavy.']",No,[],True,True
1,"Answer Yes or No to the following question. Answer as in the examples.
Each jompus is large. Each shumpus is not blonde. Each shumpus is not large. Jompuses are impus. Each impus is happy. Jinx is a impus. Jinx is a shumpus.

Question: Is Jinx large?

Answer: No


Each wumpus is a jompus. Numpuses are luminous. Each jompus is blonde. Each numpus is hungry. Each wumpus is not luminous. Trux is a numpus. Trux is a jompus.

Question: Is Trux luminous?

Answer: Yes


Each lempus is large. Each jompus is not tall. Each lorpus is happy. Lempuses are jompus. Each lorpus is not large. Trux is a lorpus. Trux is a jompus.

Question: Is Trux large?

Answer: No


Each sterpus is heavy. Each rompus is a sterpus. Each rompus is crazy. Each tumpus is not crazy. Each tumpus is blonde. Trux is a tumpus. Trux is a sterpus.

Question: Is Trux crazy?
",No,"['Trux is a tumpus.', 'Tumpuses are not crazy.', 'Trux is not crazy.']",Yes,[],False,True
2,"Answer Yes or No to the following question. Answer as in the examples.
Each wumpus is not blonde. Each numpus is not happy. Wumpuses are numpus. Each vumpus is blonde. Vumpuses are not fast. Wren is a vumpus. Wren is a numpus.

Question: Is Wren blonde?

Answer: Yes


Each dumpus is large. Each jompus is not large. Jompuses are yumpus. Yumpuses are not hungry. Dumpuses are crazy. Jinx is a dumpus. Jinx is a yumpus.

Question: Is Jinx large?

Answer: Yes


Each numpus is not fast. Each numpus is hungry. Impuses are fast. Jompuses are not large. Impuses are jompus. Wren is a jompus. Wren is a numpus.

Question: Is Wren fast?

Answer: No


Tumpuses are not hungry. Tumpuses are shumpus. Vumpuses are not tall. Shumpuses are blonde. Each vumpus is hungry. Jinx is a vumpus. Jinx is a shumpus.

Question: Is Jinx hungry?
",Yes,"['Jinx is a vumpus.', 'Vumpuses are hungry.', 'Jinx is hungry.']",Yes,[],True,True
3,"Answer Yes or No to the following question. Answer as in the examples.
Each wumpus is not crazy. Each numpus is large. Each zumpus is crazy. Each zumpus is fast. Wumpuses are numpus. Jinx is a zumpus. Jinx is a numpus.

Question: Is Jinx crazy?

Answer: Yes


Each brimpus is hungry. Lorpuses are not hungry. Impuses are luminous. Each brimpus is a impus. Each lorpus is fast. Jinx is a lorpus. Jinx is a impus.

Question: Is Jinx hungry?

Answer: No


Each grimpus is large. Each gorpus is tall. Dumpuses are grimpus. Dumpuses are not fast. Gorpuses are fast. Trux is a grimpus. Trux is a gorpus.

Question: Is Trux fast?

Answer: Yes


Zumpuses are dumpus. Brimpuses are large. Dumpuses are not crazy. Each zumpus is not luminous. Each brimpus is luminous. Jinx is a brimpus. Jinx is a dumpus.

Question: Is Jinx luminous?
",Yes,"['Jinx is a brimpus.', 'Each brimpus is luminous.', 'Jinx is luminous.']",Yes,[],True,True
4,"Answer Yes or No to the following question. Answer as in the examples.
Each wumpus is a jompus. Each wumpus is not blonde. Each jompus is not happy. Each gorpus is blonde. Each gorpus is not tall. Trux is a gorpus. Trux is a jompus.

Question: Is Trux blonde?

Answer: Yes


Each rompus is not luminous. Jompuses are not blonde. Rompuses are blonde. Each shumpus is not tall. Each jompus is a shumpus. Trux is a shumpus. Trux is a rompus.

Question: Is Trux blonde?

Answer: Yes


Vumpuses are not blonde. Each wumpus is crazy. Shumpuses are not large. Vumpuses are wumpus. Shumpuses are blonde. Wren is a shumpus. Wren is a wumpus.

Question: Is Wren blonde?

Answer: Yes


Rompuses are zumpus. Each zumpus is hungry. Rompuses are not fast. Jompuses are fast. Jompuses are not tall. Rast is a jompus. Rast is a zumpus.

Question: Is Rast fast?
",Yes,"['Rast is a jompus.', 'Jompuses are fast.', 'Rast is fast.']",Yes,[],True,True
5,"Answer Yes or No to the following question. Answer as in the examples.
Each lempus is a wumpus. Each lempus is not large. Wumpuses are not tall. Vumpuses are luminous. Vumpuses are large. Grom is a vumpus. Grom is a wumpus.

Question: Is Grom large?

Answer: Yes


Impuses are large. Each sterpus is hungry. Sterpuses are impus. Each grimpus is not hungry. Grimpuses are heavy. Rast is a grimpus. Rast is a impus.

Question: Is Rast hungry?

Answer: No


Vumpuses are large. Zumpuses are not crazy. Dumpuses are not large. Dumpuses are zumpus. Each vumpus is not blonde. Rast is a vumpus. Rast is a zumpus.

Question: Is Rast large?

Answer: Yes


Each lempus is tall. Shumpuses are not tall. Each impus is hungry. Each shumpus is large. Each lempus is a impus. Trux is a shumpus. Trux is a impus.

Question: Is Trux tall?
",No,"['Trux is a shumpus.', 'Each shumpus is not tall.', 'Trux is not tall.']",No,[],True,True
6,"Answer Yes or No to the following question. Answer as in the examples.
Each rompus is hungry. Each rompus is large. Gorpuses are not hungry. Each yumpus is not tall. Gorpuses are yumpus. Jinx is a yumpus. Jinx is a rompus.

Question: Is Jinx hungry?

Answer: Yes


Each lempus is a rompus. Each rompus is not fast. Each lempus is not crazy. Each grimpus is crazy. Each grimpus is hungry. Grom is a rompus. Grom is a grimpus.

Question: Is Grom crazy?

Answer: Yes


Numpuses are not crazy. Each rompus is not happy. Each shumpus is a rompus. Shumpuses are crazy. Numpuses are blonde. Grom is a rompus. Grom is a numpus.

Question: Is Grom crazy?

Answer: No


Each zumpus is not crazy. Vumpuses are zumpus. Sterpuses are large. Each vumpus is hungry. Each sterpus is not hungry. Trux is a zumpus. Trux is a sterpus.

Question: Is Trux hungry?
",No,"['Trux is a sterpus.', 'Each sterpus is not hungry.', 'Trux is not hungry.']",No,[],True,True
7,"Answer Yes or No to the following question. Answer as in the examples.
Each zumpus is happy. Each tumpus is a zumpus. Grimpuses are not blonde. Tumpuses are not fast. Each grimpus is fast. Jinx is a zumpus. Jinx is a grimpus.

Question: Is Jinx fast?

Answer: Yes


Each brimpus is fast. Each lempus is not crazy. Each grimpus is not happy. Each grimpus is crazy. Each lempus is a brimpus. Rast is a grimpus. Rast is a brimpus.

Question: Is Rast crazy?

Answer: Yes


Vumpuses are happy. Each dumpus is a shumpus. Dumpuses are not luminous. Vumpuses are luminous. Shumpuses are crazy. Wren is a vumpus. Wren is a shumpus.

Question: Is Wren luminous?

Answer: Yes


Brimpuses are fast. Sterpuses are luminous. Brimpuses are not luminous. Each jompus is large. Each sterpus is a jompus. Wren is a brimpus. Wren is a jompus.

Question: Is Wren luminous?
",No,"['Wren is a brimpus.', 'Each brimpus is not luminous.', 'Wren is not luminous.']",No,[],True,True
8,"Answer Yes or No to the following question. Answer as in the examples.
Each brimpus is a gorpus. Rompuses are tall. Each rompus is happy. Each brimpus is not happy. Gorpuses are large. Wren is a rompus. Wren is a gorpus.

Question: Is Wren happy?

Answer: Yes


Dumpuses are fast. Numpuses are not hungry. Each dumpus is not large. Wumpuses are numpus. Each wumpus is not fast. Trux is a dumpus. Trux is a numpus.

Question: Is Trux fast?

Answer: Yes


Yumpuses are not luminous. Shumpuses are happy. Zumpuses are blonde. Shumpuses are zumpus. Each yumpus is not happy. Grom is a yumpus. Grom is a zumpus.

Question: Is Grom happy?

Answer: No


Zumpuses are fast. Sterpuses are tumpus. Each zumpus is not tall. Each tumpus is not crazy. Sterpuses are tall. Wren is a zumpus. Wren is a tumpus.

Question: Is Wren tall?
",No,"['Wren is a zumpus.', 'Zumpuses are not tall.', 'Wren is not tall.']",Yes,[],False,True
9,"Answer Yes or No to the following question. Answer as in the examples.
Each yumpus is not crazy. Each tumpus is luminous. Dumpuses are yumpus. Tumpuses are not tall. Dumpuses are tall. Grom is a yumpus. Grom is a tumpus.

Question: Is Grom tall?

Answer: No


Zumpuses are tall. Each zumpus is a lempus. Each lempus is luminous. Jompuses are not crazy. Jompuses are not tall. Trux is a jompus. Trux is a lempus.

Question: Is Trux tall?

Answer: No


Sterpuses are hungry. Each zumpus is not large. Zumpuses are numpus. Each numpus is tall. Each sterpus is large. Trux is a sterpus. Trux is a numpus.

Question: Is Trux large?

Answer: Yes


Each wumpus is not tall. Each lempus is not fast. Lempuses are not crazy. Yumpuses are fast. Yumpuses are wumpus. Trux is a lempus. Trux is a wumpus.

Question: Is Trux fast?
",No,"['Trux is a lempus.', 'Lempuses are not fast.', 'Trux is not fast.']",Yes,[],False,True
10,"Answer Yes or No to the following question. Answer as in the examples.
Each dumpus is not tall. Impuses are luminous. Dumpuses are not crazy. Sterpuses are crazy. Sterpuses are impus. Grom is a dumpus. Grom is a impus.

Question: Is Grom crazy?

Answer: No


Each dumpus is fast. Each grimpus is not fast. Dumpuses are numpus. Each grimpus is luminous. Each numpus is blonde. Trux is a numpus. Trux is a grimpus.

Question: Is Trux fast?

Answer: No


Dumpuses are not tall. Each lempus is crazy. Sterpuses are tall. Each dumpus is a lempus. Sterpuses are large. Trux is a lempus. Trux is a sterpus.

Question: Is Trux tall?

Answer: Yes


Each numpus is not heavy. Lempuses are crazy. Numpuses are lempus. Each lorpus is large. Lorpuses are heavy. Grom is a lorpus. Grom is a lempus.

Question: Is Grom heavy?
",Yes,"['Grom is a lorpus.', 'Lorpuses are heavy.', 'Grom is heavy.']",Yes,[],True,True
11,"Answer Yes or No to the following question. Answer as in the examples.
Each lempus is not fast. Each rompus is a numpus. Lempuses are luminous. Each rompus is fast. Each numpus is hungry. Grom is a numpus. Grom is a lempus.

Question: Is Grom fast?

Answer: No


Each rompus is not heavy. Sterpuses are not large. Sterpuses are zumpus. Zumpuses are not happy. Each rompus is large. Jinx is a zumpus. Jinx is a rompus.

Question: Is Jinx large?

Answer: Yes


Brimpuses are vumpus. Each brimpus is fast. Each vumpus is not heavy. Yumpuses are not fast. Each yumpus is not hungry. Rast is a vumpus. Rast is a yumpus.

Question: Is Rast fast?

Answer: No


Vumpuses are gorpus. Each gorpus is not heavy. Vumpuses are luminous. Each numpus is large. Each numpus is not luminous. Jinx is a numpus. Jinx is a gorpus.

Question: Is Jinx luminous?
",No,"['Jinx is a numpus.', 'Numpuses are not luminous.', 'Jinx is not luminous.']",No,[],True,True
