,prompt,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
0,"Answer Yes or No to the following question. Answer as in the examples.
Each gorpus is luminous. Impuses are not luminous. Each sterpus is not fast. Each impus is a sterpus. Each gorpus is tall. Wren is a sterpus. Wren is a gorpus.

Question: Is Wren luminous?

Answer: Yes


Each dumpus is not large. Each sterpus is not luminous. Rompuses are large. Each dumpus is a sterpus. Rompuses are not hungry. Jinx is a sterpus. Jinx is a rompus.

Question: Is Jinx large?

Answer: Yes


Grimpuses are not heavy. Rompuses are not fast. Grimpuses are not large. Numpuses are rompus. Each numpus is large. Jinx is a grimpus. Jinx is a rompus.

Question: Is Jinx large?

Answer: No


Each yumpus is not luminous. Each yumpus is not crazy. Lorpuses are large. Each jompus is a lorpus. Jompuses are crazy. Grom is a lorpus. Grom is a yumpus.

Question: Is Grom crazy?

Answer: No


Each wumpus is not heavy. Each vumpus is not luminous. Each vumpus is not large. Each jompus is a wumpus. Each jompus is large. Grom is a wumpus. Grom is a vumpus.

Question: Is Grom large?

Answer: No


Each gorpus is hungry. Sterpuses are tall. Shumpuses are gorpus. Sterpuses are luminous. Each shumpus is not tall. Wren is a gorpus. Wren is a sterpus.

Question: Is Wren tall?
",Yes,"['Wren is a sterpus.', 'Each sterpus is tall.', 'Wren is tall.']",No,[],False,True
1,"Answer Yes or No to the following question. Answer as in the examples.
Sterpuses are fast. Dumpuses are not luminous. Zumpuses are not happy. Zumpuses are not fast. Sterpuses are dumpus. Grom is a dumpus. Grom is a zumpus.

Question: Is Grom fast?

Answer: No


Each zumpus is heavy. Each lempus is not blonde. Each impus is a lempus. Zumpuses are not fast. Impuses are not heavy. Jinx is a zumpus. Jinx is a lempus.

Question: Is Jinx heavy?

Answer: Yes


Gorpuses are crazy. Each gorpus is heavy. Yumpuses are luminous. Each brimpus is not heavy. Each brimpus is a yumpus. Grom is a gorpus. Grom is a yumpus.

Question: Is Grom heavy?

Answer: Yes


Each sterpus is crazy. Vumpuses are luminous. Vumpuses are sterpus. Tumpuses are not luminous. Tumpuses are blonde. Rast is a sterpus. Rast is a tumpus.

Question: Is Rast luminous?

Answer: No


Tumpuses are not luminous. Each grimpus is not tall. Each dumpus is large. Each grimpus is luminous. Each tumpus is a dumpus. Grom is a dumpus. Grom is a grimpus.

Question: Is Grom luminous?

Answer: Yes


Grimpuses are not large. Shumpuses are not luminous. Each brimpus is a shumpus. Grimpuses are not heavy. Each brimpus is heavy. Rast is a shumpus. Rast is a grimpus.

Question: Is Rast heavy?
",No,"['Rast is a grimpus.', 'Grimpuses are not heavy.', 'Rast is not heavy.']",Yes,[],False,True
2,"Answer Yes or No to the following question. Answer as in the examples.
Each sterpus is hungry. Yumpuses are not hungry. Each rompus is not large. Each sterpus is a rompus. Yumpuses are fast. Trux is a yumpus. Trux is a rompus.

Question: Is Trux hungry?

Answer: No


Rompuses are happy. Each brimpus is not tall. Brimpuses are not fast. Impuses are rompus. Each impus is fast. Rast is a brimpus. Rast is a rompus.

Question: Is Rast fast?

Answer: No


Lempuses are not happy. Brimpuses are not fast. Each lempus is a gorpus. Each gorpus is not heavy. Brimpuses are happy. Jinx is a brimpus. Jinx is a gorpus.

Question: Is Jinx happy?

Answer: Yes


Gorpuses are not large. Each wumpus is luminous. Gorpuses are crazy. Shumpuses are not crazy. Shumpuses are wumpus. Grom is a gorpus. Grom is a wumpus.

Question: Is Grom crazy?

Answer: Yes


Impuses are heavy. Each sterpus is a lorpus. Each sterpus is blonde. Each lorpus is crazy. Each impus is not blonde. Grom is a impus. Grom is a lorpus.

Question: Is Grom blonde?

Answer: No


Each shumpus is blonde. Each rompus is heavy. Each brimpus is not heavy. Each rompus is not hungry. Brimpuses are shumpus. Trux is a shumpus. Trux is a rompus.

Question: Is Trux heavy?
",Yes,"['Trux is a rompus.', 'Rompuses are heavy.', 'Trux is heavy.']",Yes,[],True,True
3,"Answer Yes or No to the following question. Answer as in the examples.
Each vumpus is not happy. Tumpuses are happy. Each vumpus is not heavy. Each tumpus is a rompus. Each rompus is crazy. Trux is a rompus. Trux is a vumpus.

Question: Is Trux happy?

Answer: No


Each rompus is hungry. Each lorpus is not fast. Each lempus is not happy. Lorpuses are lempus. Each rompus is fast. Grom is a rompus. Grom is a lempus.

Question: Is Grom fast?

Answer: Yes


Shumpuses are not heavy. Each lorpus is blonde. Lempuses are not blonde. Lorpuses are shumpus. Lempuses are fast. Wren is a shumpus. Wren is a lempus.

Question: Is Wren blonde?

Answer: No


Each lempus is hungry. Lempuses are not large. Gorpuses are heavy. Each zumpus is a gorpus. Each zumpus is large. Rast is a lempus. Rast is a gorpus.

Question: Is Rast large?

Answer: No


Each yumpus is tall. Brimpuses are hungry. Each yumpus is a brimpus. Each gorpus is blonde. Each gorpus is not tall. Trux is a brimpus. Trux is a gorpus.

Question: Is Trux tall?

Answer: No


Dumpuses are not happy. Each tumpus is not fast. Each vumpus is a tumpus. Vumpuses are happy. Each dumpus is crazy. Rast is a dumpus. Rast is a tumpus.

Question: Is Rast happy?
",No,"['Rast is a dumpus.', 'Dumpuses are not happy.', 'Rast is not happy.']",Yes,[],False,True
4,"Answer Yes or No to the following question. Answer as in the examples.
Zumpuses are fast. Each numpus is not fast. Each numpus is crazy. Each zumpus is a sterpus. Each sterpus is not luminous. Grom is a sterpus. Grom is a numpus.

Question: Is Grom fast?

Answer: No


Jompuses are hungry. Jompuses are not fast. Each gorpus is tall. Brimpuses are not hungry. Each brimpus is a gorpus. Wren is a jompus. Wren is a gorpus.

Question: Is Wren hungry?

Answer: Yes


Each vumpus is a impus. Each impus is fast. Each vumpus is not large. Each lempus is large. Each lempus is luminous. Wren is a impus. Wren is a lempus.

Question: Is Wren large?

Answer: Yes


Each sterpus is not blonde. Shumpuses are vumpus. Sterpuses are luminous. Shumpuses are not luminous. Each vumpus is not happy. Grom is a vumpus. Grom is a sterpus.

Question: Is Grom luminous?

Answer: Yes


Each jompus is not happy. Each wumpus is large. Each lempus is a jompus. Each lempus is not fast. Each wumpus is fast. Trux is a wumpus. Trux is a jompus.

Question: Is Trux fast?

Answer: Yes


Each wumpus is large. Each wumpus is a lempus. Lempuses are not luminous. Impuses are tall. Impuses are not large. Trux is a impus. Trux is a lempus.

Question: Is Trux large?
",No,"['Trux is a impus.', 'Each impus is not large.', 'Trux is not large.']",Yes,[],False,True
5,"Answer Yes or No to the following question. Answer as in the examples.
Lorpuses are wumpus. Each gorpus is happy. Wumpuses are not heavy. Each lorpus is not happy. Each gorpus is not blonde. Trux is a wumpus. Trux is a gorpus.

Question: Is Trux happy?

Answer: Yes


Numpuses are large. Each tumpus is a numpus. Sterpuses are not heavy. Tumpuses are not tall. Each sterpus is tall. Jinx is a numpus. Jinx is a sterpus.

Question: Is Jinx tall?

Answer: Yes


Each yumpus is not fast. Each gorpus is a rompus. Rompuses are not heavy. Gorpuses are fast. Yumpuses are large. Jinx is a rompus. Jinx is a yumpus.

Question: Is Jinx fast?

Answer: No


Each numpus is not tall. Brimpuses are tall. Each brimpus is a gorpus. Gorpuses are not happy. Each numpus is blonde. Jinx is a gorpus. Jinx is a numpus.

Question: Is Jinx tall?

Answer: No


Each wumpus is not blonde. Each yumpus is blonde. Yumpuses are not crazy. Wumpuses are vumpus. Vumpuses are not happy. Wren is a vumpus. Wren is a yumpus.

Question: Is Wren blonde?

Answer: Yes


Lorpuses are not tall. Each vumpus is a numpus. Vumpuses are not blonde. Numpuses are not heavy. Each lorpus is blonde. Wren is a numpus. Wren is a lorpus.

Question: Is Wren blonde?
",Yes,"['Wren is a lorpus.', 'Lorpuses are blonde.', 'Wren is blonde.']",Yes,[],True,True
6,"Answer Yes or No to the following question. Answer as in the examples.
Each dumpus is heavy. Each impus is not heavy. Dumpuses are large. Impuses are grimpus. Each grimpus is blonde. Rast is a dumpus. Rast is a grimpus.

Question: Is Rast heavy?

Answer: Yes


Each lorpus is hungry. Zumpuses are not heavy. Zumpuses are not luminous. Each lempus is a lorpus. Lempuses are heavy. Wren is a lorpus. Wren is a zumpus.

Question: Is Wren heavy?

Answer: No


Dumpuses are blonde. Zumpuses are yumpus. Yumpuses are not crazy. Zumpuses are hungry. Dumpuses are not hungry. Trux is a dumpus. Trux is a yumpus.

Question: Is Trux hungry?

Answer: No


Each impus is hungry. Each jompus is a sterpus. Sterpuses are tall. Each impus is large. Each jompus is not hungry. Trux is a impus. Trux is a sterpus.

Question: Is Trux hungry?

Answer: Yes


Wumpuses are tall. Dumpuses are not tall. Each dumpus is not heavy. Shumpuses are luminous. Wumpuses are shumpus. Trux is a dumpus. Trux is a shumpus.

Question: Is Trux tall?

Answer: No


Each vumpus is fast. Each dumpus is not tall. Each yumpus is not hungry. Each vumpus is hungry. Yumpuses are dumpus. Rast is a vumpus. Rast is a dumpus.

Question: Is Rast hungry?
",Yes,"['Rast is a vumpus.', 'Each vumpus is hungry.', 'Rast is hungry.']",Yes,[],True,True
7,"Answer Yes or No to the following question. Answer as in the examples.
Shumpuses are happy. Yumpuses are hungry. Rompuses are shumpus. Each yumpus is fast. Each rompus is not fast. Wren is a yumpus. Wren is a shumpus.

Question: Is Wren fast?

Answer: Yes


Numpuses are wumpus. Vumpuses are not tall. Wumpuses are happy. Each vumpus is not hungry. Numpuses are tall. Rast is a vumpus. Rast is a wumpus.

Question: Is Rast tall?

Answer: No


Dumpuses are not happy. Zumpuses are rompus. Rompuses are hungry. Zumpuses are happy. Dumpuses are crazy. Wren is a dumpus. Wren is a rompus.

Question: Is Wren happy?

Answer: No


Lorpuses are not fast. Each gorpus is tall. Each gorpus is fast. Each lorpus is a zumpus. Each zumpus is not hungry. Trux is a zumpus. Trux is a gorpus.

Question: Is Trux fast?

Answer: Yes


Numpuses are not large. Each impus is not luminous. Brimpuses are hungry. Impuses are numpus. Brimpuses are luminous. Rast is a numpus. Rast is a brimpus.

Question: Is Rast luminous?

Answer: Yes


Each lorpus is tall. Each shumpus is not heavy. Shumpuses are not luminous. Zumpuses are lorpus. Zumpuses are heavy. Jinx is a shumpus. Jinx is a lorpus.

Question: Is Jinx heavy?
",No,"['Jinx is a shumpus.', 'Each shumpus is not heavy.', 'Jinx is not heavy.']",Yes,[],False,True
8,"Answer Yes or No to the following question. Answer as in the examples.
Each dumpus is not crazy. Each vumpus is a sterpus. Vumpuses are not blonde. Each dumpus is blonde. Sterpuses are large. Grom is a dumpus. Grom is a sterpus.

Question: Is Grom blonde?

Answer: Yes


Each tumpus is tall. Shumpuses are happy. Impuses are not fast. Shumpuses are tumpus. Each impus is not happy. Grom is a impus. Grom is a tumpus.

Question: Is Grom happy?

Answer: No


Jompuses are fast. Gorpuses are jompus. Each yumpus is not happy. Yumpuses are heavy. Each gorpus is not heavy. Jinx is a jompus. Jinx is a yumpus.

Question: Is Jinx heavy?

Answer: Yes


Each grimpus is not happy. Grimpuses are tumpus. Each jompus is not luminous. Jompuses are happy. Each tumpus is not fast. Wren is a tumpus. Wren is a jompus.

Question: Is Wren happy?

Answer: Yes


Each impus is fast. Each jompus is not happy. Wumpuses are not heavy. Each wumpus is a impus. Jompuses are heavy. Rast is a impus. Rast is a jompus.

Question: Is Rast heavy?

Answer: Yes


Each shumpus is crazy. Zumpuses are not heavy. Impuses are large. Each shumpus is a impus. Each zumpus is not crazy. Grom is a impus. Grom is a zumpus.

Question: Is Grom crazy?
",No,"['Grom is a zumpus.', 'Each zumpus is not crazy.', 'Grom is not crazy.']",No,[],True,True
9,"Answer Yes or No to the following question. Answer as in the examples.
Lempuses are hungry. Each rompus is not heavy. Grimpuses are not luminous. Each lempus is luminous. Each grimpus is a rompus. Wren is a lempus. Wren is a rompus.

Question: Is Wren luminous?

Answer: Yes


Each lorpus is not crazy. Each dumpus is not luminous. Each lorpus is a dumpus. Each yumpus is not large. Each yumpus is crazy. Grom is a dumpus. Grom is a yumpus.

Question: Is Grom crazy?

Answer: Yes


Each shumpus is not luminous. Yumpuses are wumpus. Each shumpus is large. Each yumpus is not large. Wumpuses are heavy. Wren is a wumpus. Wren is a shumpus.

Question: Is Wren large?

Answer: Yes


Each gorpus is not large. Each gorpus is not crazy. Shumpuses are crazy. Zumpuses are not fast. Each shumpus is a zumpus. Wren is a zumpus. Wren is a gorpus.

Question: Is Wren crazy?

Answer: No


Grimpuses are not large. Each jompus is not tall. Lorpuses are jompus. Lorpuses are luminous. Each grimpus is not luminous. Rast is a grimpus. Rast is a jompus.

Question: Is Rast luminous?

Answer: No


Shumpuses are jompus. Shumpuses are not hungry. Each tumpus is blonde. Jompuses are not luminous. Tumpuses are hungry. Jinx is a tumpus. Jinx is a jompus.

Question: Is Jinx hungry?
",Yes,"['Jinx is a tumpus.', 'Tumpuses are hungry.', 'Jinx is hungry.']",Yes,[],True,True
10,"Answer Yes or No to the following question. Answer as in the examples.
Jompuses are large. Gorpuses are heavy. Each jompus is not happy. Each sterpus is a gorpus. Sterpuses are not large. Rast is a gorpus. Rast is a jompus.

Question: Is Rast large?

Answer: Yes


Each gorpus is not fast. Each yumpus is fast. Gorpuses are tall. Each vumpus is not hungry. Each yumpus is a vumpus. Wren is a vumpus. Wren is a gorpus.

Question: Is Wren fast?

Answer: No


Each dumpus is large. Yumpuses are fast. Each yumpus is not large. Each vumpus is not hungry. Dumpuses are vumpus. Jinx is a yumpus. Jinx is a vumpus.

Question: Is Jinx large?

Answer: No


Each shumpus is a impus. Impuses are heavy. Tumpuses are not hungry. Each shumpus is luminous. Each tumpus is not luminous. Trux is a tumpus. Trux is a impus.

Question: Is Trux luminous?

Answer: No


Tumpuses are rompus. Each tumpus is heavy. Rompuses are not fast. Dumpuses are not blonde. Dumpuses are not heavy. Jinx is a dumpus. Jinx is a rompus.

Question: Is Jinx heavy?

Answer: No


Gorpuses are luminous. Each shumpus is happy. Each grimpus is fast. Grimpuses are not happy. Each shumpus is a gorpus. Grom is a grimpus. Grom is a gorpus.

Question: Is Grom happy?
",No,"['Grom is a grimpus.', 'Grimpuses are not happy.', 'Grom is not happy.']",Yes,[],False,True
11,"Answer Yes or No to the following question. Answer as in the examples.
Each dumpus is fast. Dumpuses are yumpus. Yumpuses are happy. Grimpuses are luminous. Each grimpus is not fast. Jinx is a yumpus. Jinx is a grimpus.

Question: Is Jinx fast?

Answer: No


Lorpuses are wumpus. Each wumpus is happy. Dumpuses are not large. Each lorpus is fast. Dumpuses are not fast. Jinx is a dumpus. Jinx is a wumpus.

Question: Is Jinx fast?

Answer: No


Each wumpus is not luminous. Each wumpus is not tall. Impuses are tall. Impuses are tumpus. Tumpuses are crazy. Trux is a tumpus. Trux is a wumpus.

Question: Is Trux tall?

Answer: No


Each jompus is happy. Each numpus is not happy. Each numpus is a lorpus. Each lorpus is not large. Each jompus is crazy. Trux is a jompus. Trux is a lorpus.

Question: Is Trux happy?

Answer: Yes


Sterpuses are tall. Rompuses are numpus. Numpuses are luminous. Sterpuses are not large. Each rompus is not tall. Rast is a numpus. Rast is a sterpus.

Question: Is Rast tall?

Answer: Yes


Dumpuses are not happy. Numpuses are dumpus. Each tumpus is fast. Each numpus is not fast. Each tumpus is not large. Trux is a tumpus. Trux is a dumpus.

Question: Is Trux fast?
",Yes,"['Trux is a tumpus.', 'Each tumpus is fast.', 'Trux is fast.']",No,[],False,True
