,prompt,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
0,"Answer Yes or No to the following question. Answer as in the examples.
Vumpuses are fast. Grimpuses are vumpus. Each vumpus is not blonde. Each numpus is a lorpus. Grimpuses are luminous. Each numpus is luminous. Numpuses are blonde. Jinx is a grimpus. Jinx is a lorpus.

Question: Is Jinx blonde?

Answer: No


Each lempus is a zumpus. Lempuses are tall. Each tumpus is not tall. Each shumpus is not hungry. Each lempus is not hungry. Tumpuses are not luminous. Shumpuses are tumpus. Jinx is a shumpus. Jinx is a zumpus.

Question: Is Jinx tall?

Answer: No


Each shumpus is heavy. Each shumpus is a rompus. Wumpuses are heavy. Impuses are not crazy. Each wumpus is a impus. Shumpuses are crazy. Each impus is blonde. Rast is a rompus. Rast is a wumpus.

Question: Is Rast crazy?

Answer: No


Each rompus is a lempus. Each wumpus is hungry. Each sterpus is a wumpus. Each rompus is not luminous. Each rompus is not large. Each wumpus is large. Each sterpus is not luminous. Wren is a sterpus. Wren is a lempus.

Question: Is Wren large?

Answer: Yes


Yumpuses are not hungry. Shumpuses are not happy. Shumpuses are not fast. Yumpuses are tumpus. Each yumpus is fast. Each sterpus is not hungry. Each sterpus is a shumpus. Rast is a sterpus. Rast is a tumpus.

Question: Is Rast fast?

Answer: No


Dumpuses are not fast. Lorpuses are yumpus. Each dumpus is not crazy. Each dumpus is a jompus. Yumpuses are not tall. Each yumpus is crazy. Each lorpus is not fast. Trux is a lorpus. Trux is a jompus.

Question: Is Trux crazy?

Answer: Yes


Lempuses are blonde. Each dumpus is not blonde. Dumpuses are brimpus. Shumpuses are lempus. Each shumpus is not fast. Dumpuses are not fast. Lempuses are not happy. Rast is a shumpus. Rast is a brimpus.

Question: Is Rast blonde?

Answer: Yes


Each lorpus is luminous. Each lempus is happy. Numpuses are heavy. Each lempus is a gorpus. Each numpus is not happy. Lorpuses are numpus. Lempuses are luminous. Jinx is a gorpus. Jinx is a lorpus.

Question: Is Jinx happy?

Answer: No


Zumpuses are not fast. Each impus is not tall. Impuses are yumpus. Each zumpus is large. Each impus is not large. Sterpuses are zumpus. Each sterpus is not tall. Trux is a yumpus. Trux is a sterpus.

Question: Is Trux large?

Answer: Yes


Each impus is not tall. Each numpus is fast. Each impus is a numpus. Grimpuses are brimpus. Grimpuses are not fast. Each numpus is happy. Grimpuses are not tall. Trux is a impus. Trux is a brimpus.

Question: Is Trux fast?
",Yes,"['Trux is a impus.', 'Each impus is a numpus.', 'Trux is a numpus.', 'Each numpus is fast.', 'Trux is fast.']",No,[],False,True
1,"Answer Yes or No to the following question. Answer as in the examples.
Each lempus is a rompus. Each lorpus is not luminous. Dumpuses are not hungry. Lempuses are not luminous. Each lorpus is a dumpus. Each dumpus is crazy. Each lempus is not crazy. Rast is a lorpus. Rast is a rompus.

Question: Is Rast crazy?

Answer: Yes


Zumpuses are tall. Zumpuses are gorpus. Each zumpus is not large. Each sterpus is not tall. Each grimpus is not large. Grimpuses are sterpus. Sterpuses are not happy. Jinx is a grimpus. Jinx is a gorpus.

Question: Is Jinx tall?

Answer: No


Impuses are fast. Each brimpus is fast. Each lorpus is not hungry. Lorpuses are tall. Impuses are yumpus. Each brimpus is a lorpus. Each impus is hungry. Grom is a brimpus. Grom is a yumpus.

Question: Is Grom hungry?

Answer: No


Each zumpus is not hungry. Each impus is not blonde. Each zumpus is not tall. Each zumpus is a numpus. Each gorpus is not tall. Each impus is hungry. Each gorpus is a impus. Jinx is a gorpus. Jinx is a numpus.

Question: Is Jinx hungry?

Answer: Yes


Each lempus is a lorpus. Each lempus is not large. Gorpuses are zumpus. Zumpuses are hungry. Each zumpus is tall. Lempuses are not tall. Each gorpus is not large. Rast is a gorpus. Rast is a lorpus.

Question: Is Rast tall?

Answer: Yes


Each lempus is not luminous. Each dumpus is tall. Lempuses are not tall. Each lempus is a gorpus. Each tumpus is not luminous. Tumpuses are dumpus. Each dumpus is not fast. Grom is a gorpus. Grom is a tumpus.

Question: Is Grom tall?

Answer: Yes


Each rompus is not heavy. Shumpuses are tall. Each tumpus is not tall. Tumpuses are sterpus. Tumpuses are not heavy. Each shumpus is happy. Rompuses are shumpus. Trux is a sterpus. Trux is a rompus.

Question: Is Trux tall?

Answer: Yes


Shumpuses are numpus. Each lorpus is not crazy. Each numpus is not hungry. Each lorpus is fast. Numpuses are not fast. Shumpuses are not crazy. Lorpuses are zumpus. Wren is a zumpus. Wren is a shumpus.

Question: Is Wren fast?

Answer: No


Each brimpus is hungry. Each tumpus is a gorpus. Each lempus is not fast. Each tumpus is fast. Brimpuses are lempus. Each tumpus is hungry. Each lempus is heavy. Grom is a gorpus. Grom is a brimpus.

Question: Is Grom fast?

Answer: No


Each lempus is fast. Each gorpus is a numpus. Gorpuses are luminous. Each gorpus is not hungry. Lempuses are not luminous. Sterpuses are lempus. Each sterpus is not hungry. Wren is a sterpus. Wren is a numpus.

Question: Is Wren luminous?
",No,"['Wren is a sterpus.', 'Sterpuses are lempus.', 'Wren is a lempus.', 'Each lempus is not luminous.', 'Wren is not luminous.']",Yes,[],False,True
2,"Answer Yes or No to the following question. Answer as in the examples.
Rompuses are not fast. Each rompus is a shumpus. Impuses are not crazy. Each shumpus is crazy. Each impus is not fast. Shumpuses are tall. Impuses are sterpus. Grom is a rompus. Grom is a sterpus.

Question: Is Grom crazy?

Answer: Yes


Tumpuses are zumpus. Brimpuses are hungry. Zumpuses are crazy. Each zumpus is not fast. Each brimpus is fast. Tumpuses are hungry. Each brimpus is a lorpus. Trux is a lorpus. Trux is a tumpus.

Question: Is Trux fast?

Answer: No


Rompuses are gorpus. Yumpuses are tall. Each vumpus is happy. Vumpuses are yumpus. Yumpuses are heavy. Each rompus is happy. Rompuses are not tall. Rast is a gorpus. Rast is a vumpus.

Question: Is Rast tall?

Answer: Yes


Each lorpus is not tall. Lorpuses are rompus. Lorpuses are not luminous. Gorpuses are large. Wumpuses are gorpus. Each wumpus is not tall. Each gorpus is luminous. Jinx is a rompus. Jinx is a wumpus.

Question: Is Jinx luminous?

Answer: Yes


Each brimpus is heavy. Brimpuses are happy. Each lempus is not happy. Lempuses are sterpus. Each zumpus is a brimpus. Lempuses are blonde. Each zumpus is blonde. Jinx is a zumpus. Jinx is a sterpus.

Question: Is Jinx happy?

Answer: Yes


Grimpuses are happy. Numpuses are grimpus. Each grimpus is crazy. Gorpuses are not crazy. Each numpus is not large. Each gorpus is a lempus. Gorpuses are not large. Rast is a numpus. Rast is a lempus.

Question: Is Rast crazy?

Answer: Yes


Zumpuses are luminous. Yumpuses are luminous. Zumpuses are fast. Shumpuses are not heavy. Each shumpus is not fast. Zumpuses are gorpus. Each yumpus is a shumpus. Wren is a yumpus. Wren is a gorpus.

Question: Is Wren fast?

Answer: No


Jompuses are not blonde. Each yumpus is not large. Impuses are not blonde. Jompuses are tall. Each impus is a yumpus. Each jompus is a rompus. Yumpuses are not tall. Jinx is a impus. Jinx is a rompus.

Question: Is Jinx tall?

Answer: No


Gorpuses are heavy. Lorpuses are gorpus. Each grimpus is a wumpus. Each lorpus is fast. Grimpuses are blonde. Each grimpus is fast. Each gorpus is not blonde. Trux is a lorpus. Trux is a wumpus.

Question: Is Trux blonde?

Answer: No


Impuses are not crazy. Each shumpus is a yumpus. Each lempus is hungry. Impuses are lempus. Each shumpus is not hungry. Each shumpus is not crazy. Each lempus is not tall. Rast is a yumpus. Rast is a impus.

Question: Is Rast hungry?
",Yes,"['Rast is a impus.', 'Impuses are lempus.', 'Rast is a lempus.', 'Each lempus is hungry.', 'Rast is hungry.']",Yes,[],True,True
3,"Answer Yes or No to the following question. Answer as in the examples.
Each impus is not happy. Each impus is not blonde. Each shumpus is a impus. Shumpuses are not fast. Gorpuses are not fast. Gorpuses are happy. Each gorpus is a vumpus. Rast is a shumpus. Rast is a vumpus.

Question: Is Rast happy?

Answer: No


Each impus is a numpus. Impuses are large. Each brimpus is a wumpus. Each brimpus is large. Each wumpus is heavy. Each wumpus is fast. Impuses are not fast. Jinx is a numpus. Jinx is a brimpus.

Question: Is Jinx fast?

Answer: Yes


Each jompus is not heavy. Lempuses are blonde. Impuses are lempus. Jompuses are gorpus. Impuses are not heavy. Lempuses are luminous. Each jompus is not blonde. Wren is a impus. Wren is a gorpus.

Question: Is Wren blonde?

Answer: Yes


Each sterpus is not large. Dumpuses are not fast. Each lempus is blonde. Dumpuses are lorpus. Lempuses are sterpus. Dumpuses are blonde. Each sterpus is fast. Trux is a lempus. Trux is a lorpus.

Question: Is Trux fast?

Answer: Yes


Lorpuses are not hungry. Gorpuses are heavy. Impuses are lorpus. Each lorpus is not fast. Each gorpus is a zumpus. Gorpuses are hungry. Each impus is heavy. Jinx is a zumpus. Jinx is a impus.

Question: Is Jinx hungry?

Answer: No


Lempuses are not heavy. Brimpuses are tall. Each numpus is not heavy. Brimpuses are happy. Lempuses are grimpus. Lempuses are not happy. Numpuses are brimpus. Wren is a numpus. Wren is a grimpus.

Question: Is Wren happy?

Answer: Yes


Each brimpus is a rompus. Gorpuses are shumpus. Gorpuses are luminous. Each rompus is fast. Gorpuses are not fast. Brimpuses are luminous. Rompuses are not heavy. Grom is a brimpus. Grom is a shumpus.

Question: Is Grom fast?

Answer: Yes


Gorpuses are not luminous. Each zumpus is a yumpus. Each zumpus is happy. Each numpus is a gorpus. Zumpuses are luminous. Each gorpus is heavy. Numpuses are happy. Rast is a numpus. Rast is a yumpus.

Question: Is Rast luminous?

Answer: No


Impuses are not happy. Impuses are gorpus. Each yumpus is a grimpus. Impuses are tall. Grimpuses are not hungry. Grimpuses are happy. Each yumpus is tall. Rast is a yumpus. Rast is a gorpus.

Question: Is Rast happy?

Answer: Yes


Dumpuses are not blonde. Each yumpus is not blonde. Each yumpus is a rompus. Each gorpus is not fast. Gorpuses are crazy. Dumpuses are gorpus. Yumpuses are fast. Grom is a rompus. Grom is a dumpus.

Question: Is Grom fast?
",No,"['Grom is a dumpus.', 'Dumpuses are gorpus.', 'Grom is a gorpus.', 'Gorpuses are not fast.', 'Grom is not fast.']",Yes,[],False,True
4,"Answer Yes or No to the following question. Answer as in the examples.
Brimpuses are not hungry. Vumpuses are not fast. Each vumpus is a grimpus. Each grimpus is hungry. Brimpuses are not fast. Each brimpus is a numpus. Each grimpus is not blonde. Rast is a numpus. Rast is a vumpus.

Question: Is Rast hungry?

Answer: Yes


Rompuses are hungry. Rompuses are not fast. Vumpuses are fast. Each grimpus is hungry. Each grimpus is a vumpus. Vumpuses are heavy. Each rompus is a impus. Trux is a grimpus. Trux is a impus.

Question: Is Trux fast?

Answer: Yes


Each gorpus is a lempus. Each impus is a wumpus. Each wumpus is not heavy. Each impus is not happy. Gorpuses are not happy. Gorpuses are not hungry. Wumpuses are hungry. Jinx is a impus. Jinx is a lempus.

Question: Is Jinx hungry?

Answer: Yes


Vumpuses are not large. Rompuses are hungry. Each tumpus is not large. Tumpuses are not hungry. Tumpuses are dumpus. Vumpuses are rompus. Rompuses are not blonde. Trux is a vumpus. Trux is a dumpus.

Question: Is Trux hungry?

Answer: Yes


Each wumpus is a grimpus. Wumpuses are not heavy. Grimpuses are luminous. Each numpus is a tumpus. Numpuses are large. Each numpus is not heavy. Each grimpus is not large. Trux is a tumpus. Trux is a wumpus.

Question: Is Trux large?

Answer: No


Impuses are crazy. Each vumpus is luminous. Vumpuses are not crazy. Impuses are not fast. Each dumpus is not fast. Each dumpus is a vumpus. Impuses are rompus. Trux is a dumpus. Trux is a rompus.

Question: Is Trux crazy?

Answer: No


Each lempus is a dumpus. Each brimpus is not crazy. Each lempus is not happy. Dumpuses are crazy. Dumpuses are not large. Brimpuses are tumpus. Each brimpus is not happy. Trux is a lempus. Trux is a tumpus.

Question: Is Trux crazy?

Answer: Yes


Lempuses are not luminous. Sterpuses are tall. Each jompus is a sterpus. Jompuses are not luminous. Each lempus is not tall. Sterpuses are large. Lempuses are lorpus. Trux is a lorpus. Trux is a jompus.

Question: Is Trux tall?

Answer: Yes


Gorpuses are not luminous. Each yumpus is a impus. Rompuses are gorpus. Each yumpus is luminous. Each yumpus is not happy. Each gorpus is not large. Rompuses are not happy. Wren is a impus. Wren is a rompus.

Question: Is Wren luminous?

Answer: No


Vumpuses are not large. Each vumpus is not fast. Each brimpus is a shumpus. Shumpuses are large. Brimpuses are not fast. Each vumpus is a tumpus. Shumpuses are luminous. Jinx is a brimpus. Jinx is a tumpus.

Question: Is Jinx large?
",Yes,"['Jinx is a brimpus.', 'Brimpuses are shumpus.', 'Jinx is a shumpus.', 'Each shumpus is large.', 'Jinx is large.']",No,[],False,True
5,"Answer Yes or No to the following question. Answer as in the examples.
Each zumpus is luminous. Each impus is not heavy. Each zumpus is large. Each impus is not large. Jompuses are zumpus. Jompuses are not heavy. Impuses are brimpus. Trux is a brimpus. Trux is a jompus.

Question: Is Trux large?

Answer: Yes


Lorpuses are vumpus. Lorpuses are not blonde. Brimpuses are not blonde. Each lorpus is not crazy. Each wumpus is crazy. Each wumpus is happy. Brimpuses are wumpus. Rast is a brimpus. Rast is a vumpus.

Question: Is Rast crazy?

Answer: Yes


Each sterpus is not hungry. Dumpuses are not luminous. Each sterpus is a brimpus. Rompuses are blonde. Rompuses are hungry. Sterpuses are not luminous. Each dumpus is a rompus. Trux is a brimpus. Trux is a dumpus.

Question: Is Trux hungry?

Answer: Yes


Lempuses are luminous. Lorpuses are fast. Each jompus is not luminous. Lorpuses are lempus. Each lempus is not heavy. Jompuses are shumpus. Jompuses are fast. Jinx is a shumpus. Jinx is a lorpus.

Question: Is Jinx luminous?

Answer: Yes


Each shumpus is a dumpus. Each dumpus is not hungry. Each jompus is a sterpus. Jompuses are large. Each jompus is not fast. Each shumpus is not fast. Each dumpus is not large. Jinx is a shumpus. Jinx is a sterpus.

Question: Is Jinx large?

Answer: No


Each vumpus is not crazy. Each dumpus is a gorpus. Numpuses are not heavy. Numpuses are hungry. Each dumpus is not crazy. Dumpuses are heavy. Vumpuses are numpus. Wren is a vumpus. Wren is a gorpus.

Question: Is Wren heavy?

Answer: No


Each zumpus is not blonde. Each rompus is not heavy. Each lempus is not blonde. Each lempus is a gorpus. Rompuses are not happy. Zumpuses are rompus. Lempuses are heavy. Rast is a gorpus. Rast is a zumpus.

Question: Is Rast heavy?

Answer: No


Zumpuses are large. Impuses are hungry. Each vumpus is a wumpus. Each impus is not happy. Each vumpus is happy. Each zumpus is a impus. Vumpuses are large. Rast is a zumpus. Rast is a wumpus.

Question: Is Rast happy?

Answer: No


Each numpus is not large. Each jompus is luminous. Each zumpus is crazy. Jompuses are large. Zumpuses are jompus. Numpuses are crazy. Each numpus is a gorpus. Wren is a gorpus. Wren is a zumpus.

Question: Is Wren large?

Answer: Yes


Each wumpus is not fast. Tumpuses are not fast. Grimpuses are crazy. Wumpuses are grimpus. Grimpuses are not hungry. Tumpuses are not crazy. Each tumpus is a numpus. Wren is a wumpus. Wren is a numpus.

Question: Is Wren crazy?
",Yes,"['Wren is a wumpus.', 'Wumpuses are grimpus.', 'Wren is a grimpus.', 'Each grimpus is crazy.', 'Wren is crazy.']",Yes,[],True,True
6,"Answer Yes or No to the following question. Answer as in the examples.
Tumpuses are not large. Gorpuses are rompus. Rompuses are not happy. Each rompus is large. Each tumpus is a wumpus. Tumpuses are not crazy. Each gorpus is not crazy. Jinx is a wumpus. Jinx is a gorpus.

Question: Is Jinx large?

Answer: Yes


Each rompus is not hungry. Each zumpus is hungry. Zumpuses are not luminous. Each numpus is a rompus. Numpuses are not luminous. Zumpuses are lorpus. Each rompus is not heavy. Rast is a lorpus. Rast is a numpus.

Question: Is Rast hungry?

Answer: No


Yumpuses are not hungry. Lorpuses are impus. Each lorpus is tall. Each tumpus is not luminous. Each yumpus is a tumpus. Tumpuses are not tall. Lorpuses are not hungry. Wren is a impus. Wren is a yumpus.

Question: Is Wren tall?

Answer: No


Brimpuses are fast. Each numpus is not tall. Numpuses are hungry. Each numpus is a jompus. Each lorpus is hungry. Each brimpus is tall. Each lorpus is a brimpus. Trux is a jompus. Trux is a lorpus.

Question: Is Trux tall?

Answer: Yes


Each brimpus is a jompus. Jompuses are crazy. Each jompus is not blonde. Impuses are not luminous. Impuses are rompus. Impuses are not crazy. Brimpuses are not luminous. Trux is a brimpus. Trux is a rompus.

Question: Is Trux crazy?

Answer: Yes


Each jompus is hungry. Each jompus is a sterpus. Lempuses are crazy. Lempuses are not hungry. Each shumpus is fast. Jompuses are fast. Shumpuses are lempus. Grom is a shumpus. Grom is a sterpus.

Question: Is Grom hungry?

Answer: No


Each shumpus is not heavy. Shumpuses are happy. Each vumpus is not happy. Vumpuses are not hungry. Each rompus is a vumpus. Shumpuses are yumpus. Each rompus is not heavy. Jinx is a yumpus. Jinx is a rompus.

Question: Is Jinx happy?

Answer: No


Each dumpus is not happy. Each gorpus is large. Each shumpus is heavy. Each gorpus is a wumpus. Each dumpus is not large. Shumpuses are dumpus. Each gorpus is heavy. Rast is a wumpus. Rast is a shumpus.

Question: Is Rast large?

Answer: No


Each numpus is crazy. Yumpuses are tall. Numpuses are not tall. Each yumpus is happy. Gorpuses are numpus. Each yumpus is a sterpus. Each gorpus is happy. Rast is a gorpus. Rast is a sterpus.

Question: Is Rast tall?

Answer: No


Each grimpus is fast. Numpuses are not tall. Impuses are fast. Each numpus is not crazy. Grimpuses are numpus. Impuses are tumpus. Each impus is crazy. Rast is a grimpus. Rast is a tumpus.

Question: Is Rast crazy?
",No,"['Rast is a grimpus.', 'Grimpuses are numpus.', 'Rast is a numpus.', 'Each numpus is not crazy.', 'Rast is not crazy.']",Yes,[],False,True
7,"Answer Yes or No to the following question. Answer as in the examples.
Each grimpus is not luminous. Brimpuses are tall. Tumpuses are not fast. Each grimpus is a lempus. Each brimpus is luminous. Each grimpus is not fast. Each tumpus is a brimpus. Jinx is a tumpus. Jinx is a lempus.

Question: Is Jinx luminous?

Answer: Yes


Grimpuses are luminous. Each gorpus is crazy. Grimpuses are gorpus. Each gorpus is not heavy. Each vumpus is not crazy. Vumpuses are luminous. Vumpuses are brimpus. Trux is a brimpus. Trux is a grimpus.

Question: Is Trux crazy?

Answer: Yes


Each jompus is crazy. Sterpuses are hungry. Each jompus is a grimpus. Each shumpus is fast. Each jompus is hungry. Each shumpus is not crazy. Each sterpus is a shumpus. Wren is a grimpus. Wren is a sterpus.

Question: Is Wren crazy?

Answer: No


Each gorpus is a sterpus. Rompuses are shumpus. Each rompus is happy. Each sterpus is not luminous. Each rompus is luminous. Each gorpus is happy. Sterpuses are not large. Grom is a gorpus. Grom is a shumpus.

Question: Is Grom luminous?

Answer: No


Each brimpus is blonde. Each yumpus is a brimpus. Each dumpus is not heavy. Each brimpus is hungry. Dumpuses are not blonde. Dumpuses are gorpus. Yumpuses are not heavy. Rast is a yumpus. Rast is a gorpus.

Question: Is Rast blonde?

Answer: Yes


Each numpus is luminous. Zumpuses are hungry. Each numpus is not hungry. Sterpuses are numpus. Sterpuses are not large. Zumpuses are not large. Each zumpus is a brimpus. Grom is a brimpus. Grom is a sterpus.

Question: Is Grom hungry?

Answer: No


Each tumpus is not hungry. Lorpuses are happy. Gorpuses are lorpus. Tumpuses are dumpus. Each gorpus is large. Each lorpus is hungry. Each tumpus is large. Trux is a gorpus. Trux is a dumpus.

Question: Is Trux hungry?

Answer: Yes


Each jompus is large. Vumpuses are fast. Each vumpus is large. Each vumpus is a wumpus. Lempuses are not fast. Jompuses are lempus. Each lempus is blonde. Rast is a wumpus. Rast is a jompus.

Question: Is Rast fast?

Answer: No


Lorpuses are not happy. Brimpuses are happy. Gorpuses are brimpus. Gorpuses are not fast. Each brimpus is not luminous. Lorpuses are jompus. Each lorpus is not fast. Grom is a jompus. Grom is a gorpus.

Question: Is Grom happy?

Answer: Yes


Each brimpus is large. Brimpuses are jompus. Each shumpus is not tall. Brimpuses are tall. Each shumpus is hungry. Yumpuses are large. Each yumpus is a shumpus. Rast is a jompus. Rast is a yumpus.

Question: Is Rast tall?
",No,"['Rast is a yumpus.', 'Each yumpus is a shumpus.', 'Rast is a shumpus.', 'Shumpuses are not tall.', 'Rast is not tall.']",Yes,[],False,True
8,"Answer Yes or No to the following question. Answer as in the examples.
Each dumpus is a jompus. Each grimpus is not hungry. Tumpuses are not tall. Grimpuses are tumpus. Each dumpus is tall. Dumpuses are not hungry. Tumpuses are happy. Rast is a jompus. Rast is a grimpus.

Question: Is Rast tall?

Answer: No


Each brimpus is not large. Each brimpus is a grimpus. Brimpuses are heavy. Zumpuses are not large. Zumpuses are gorpus. Gorpuses are not heavy. Gorpuses are not blonde. Rast is a grimpus. Rast is a zumpus.

Question: Is Rast heavy?

Answer: No


Each lorpus is a zumpus. Each brimpus is luminous. Lorpuses are luminous. Each lorpus is not fast. Yumpuses are fast. Yumpuses are not heavy. Brimpuses are yumpus. Trux is a zumpus. Trux is a brimpus.

Question: Is Trux fast?

Answer: Yes


Grimpuses are not hungry. Numpuses are shumpus. Each numpus is not hungry. Wumpuses are blonde. Each grimpus is a wumpus. Each wumpus is not fast. Each numpus is fast. Trux is a shumpus. Trux is a grimpus.

Question: Is Trux fast?

Answer: No


Rompuses are happy. Each rompus is not tall. Rompuses are yumpus. Impuses are not tall. Wumpuses are not fast. Wumpuses are not happy. Each impus is a wumpus. Wren is a yumpus. Wren is a impus.

Question: Is Wren happy?

Answer: No


Lorpuses are luminous. Lorpuses are rompus. Tumpuses are not large. Brimpuses are luminous. Brimpuses are tumpus. Each lorpus is large. Tumpuses are happy. Grom is a brimpus. Grom is a rompus.

Question: Is Grom large?

Answer: No


Zumpuses are not tall. Each zumpus is not hungry. Each lempus is luminous. Each lempus is tall. Impuses are luminous. Each lempus is a sterpus. Each impus is a zumpus. Grom is a impus. Grom is a sterpus.

Question: Is Grom tall?

Answer: No


Rompuses are blonde. Each rompus is not crazy. Jompuses are not heavy. Numpuses are not blonde. Numpuses are not heavy. Jompuses are rompus. Each numpus is a tumpus. Trux is a jompus. Trux is a tumpus.

Question: Is Trux blonde?

Answer: Yes


Zumpuses are tall. Each grimpus is not heavy. Grimpuses are zumpus. Each impus is a lempus. Each zumpus is happy. Each impus is not happy. Impuses are not heavy. Wren is a lempus. Wren is a grimpus.

Question: Is Wren happy?

Answer: Yes


Yumpuses are heavy. Yumpuses are crazy. Each sterpus is a numpus. Sterpuses are crazy. Each numpus is not heavy. Each numpus is large. Yumpuses are shumpus. Wren is a sterpus. Wren is a shumpus.

Question: Is Wren heavy?
",No,"['Wren is a sterpus.', 'Sterpuses are numpus.', 'Wren is a numpus.', 'Each numpus is not heavy.', 'Wren is not heavy.']",Yes,[],False,True
9,"Answer Yes or No to the following question. Answer as in the examples.
Each yumpus is a zumpus. Each lempus is tall. Yumpuses are not blonde. Each lempus is blonde. Impuses are not crazy. Each yumpus is not crazy. Impuses are lempus. Wren is a impus. Wren is a zumpus.

Question: Is Wren blonde?

Answer: Yes


Vumpuses are zumpus. Vumpuses are not hungry. Each vumpus is crazy. Dumpuses are crazy. Shumpuses are not heavy. Each dumpus is a shumpus. Shumpuses are hungry. Rast is a dumpus. Rast is a zumpus.

Question: Is Rast hungry?

Answer: Yes


Each numpus is a yumpus. Each numpus is luminous. Gorpuses are tall. Numpuses are fast. Dumpuses are fast. Dumpuses are gorpus. Each gorpus is not luminous. Grom is a yumpus. Grom is a dumpus.

Question: Is Grom luminous?

Answer: No


Brimpuses are not large. Brimpuses are vumpus. Brimpuses are not fast. Each gorpus is not fast. Gorpuses are numpus. Each numpus is blonde. Numpuses are large. Trux is a gorpus. Trux is a vumpus.

Question: Is Trux large?

Answer: Yes


Each brimpus is a vumpus. Each lorpus is hungry. Each lorpus is crazy. Each lorpus is a wumpus. Each vumpus is large. Each brimpus is crazy. Each vumpus is not hungry. Grom is a wumpus. Grom is a brimpus.

Question: Is Grom hungry?

Answer: No


Vumpuses are not large. Each vumpus is not luminous. Brimpuses are not large. Vumpuses are grimpus. Each jompus is happy. Each jompus is luminous. Brimpuses are jompus. Jinx is a brimpus. Jinx is a grimpus.

Question: Is Jinx luminous?

Answer: Yes


Each impus is tall. Jompuses are impus. Each lorpus is a numpus. Each jompus is not fast. Lorpuses are not fast. Each lorpus is not blonde. Impuses are blonde. Trux is a jompus. Trux is a numpus.

Question: Is Trux blonde?

Answer: Yes


Each dumpus is a vumpus. Each lempus is hungry. Lempuses are heavy. Each yumpus is a lempus. Yumpuses are fast. Each dumpus is not hungry. Dumpuses are fast. Wren is a vumpus. Wren is a yumpus.

Question: Is Wren hungry?

Answer: Yes


Impuses are not hungry. Tumpuses are not blonde. Impuses are fast. Shumpuses are not hungry. Each shumpus is a tumpus. Each tumpus is not fast. Each impus is a vumpus. Grom is a shumpus. Grom is a vumpus.

Question: Is Grom fast?

Answer: No


Tumpuses are not blonde. Jompuses are luminous. Jompuses are blonde. Each tumpus is happy. Each wumpus is a tumpus. Each wumpus is luminous. Each jompus is a brimpus. Rast is a wumpus. Rast is a brimpus.

Question: Is Rast blonde?
",No,"['Rast is a wumpus.', 'Wumpuses are tumpus.', 'Rast is a tumpus.', 'Each tumpus is not blonde.', 'Rast is not blonde.']",Yes,[],False,True
