,prompt,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
0,"Answer Yes or No to the following question. Answer as in the examples.
Shumpuses are not tall. Each gorpus is not tall. Shumpuses are wumpus. Gorpuses are zumpus. Zumpuses are not blonde. Zumpuses are large. Each shumpus is blonde. Jinx is a gorpus. Jinx is a wumpus.

Question: Is Jinx blonde?
Think step by step.

(1) Jinx is a gorpus.
(2) Gorpuses are zumpus.
(3) Jinx is a zumpus.
(4) Each zumpus is not blonde.
(5) Jinx is not blonde.
Answer: No


Each dumpus is not tall. Each yumpus is a zumpus. Each yumpus is blonde. Dumpuses are blonde. Dumpuses are sterpus. Zumpuses are tall. Each zumpus is not crazy. Wren is a yumpus. Wren is a sterpus.

Question: Is Wren tall?
Think step by step.
",Yes,"['Wren is a yumpus.', 'Yumpuses are zumpus.', 'Wren is a zumpus.', 'Zumpuses are tall.', 'Wren is tall.']",Yes,"['Wren is a yumpus.', 'Each yumpus is a zumpus.', 'Wren is a zumpus.', 'Zumpuses are tall.', 'Wren is tall.']",True,False
1,"Answer Yes or No to the following question. Answer as in the examples.
Zumpuses are heavy. Wumpuses are not heavy. Wumpuses are not large. Each brimpus is a zumpus. Each wumpus is a numpus. Brimpuses are not large. Zumpuses are not crazy. Wren is a brimpus. Wren is a numpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a brimpus.
(2) Each brimpus is a zumpus.
(3) Wren is a zumpus.
(4) Zumpuses are heavy.
(5) Wren is heavy.
Answer: Yes


Rompuses are not tall. Each zumpus is hungry. Sterpuses are not hungry. Each sterpus is not tall. Zumpuses are luminous. Sterpuses are lorpus. Rompuses are zumpus. Trux is a rompus. Trux is a lorpus.

Question: Is Trux hungry?
Think step by step.
",Yes,"['Trux is a rompus.', 'Each rompus is a zumpus.', 'Trux is a zumpus.', 'Each zumpus is hungry.', 'Trux is hungry.']",Yes,"['Trux is a rompus.', 'Rompuses are zumpus.', 'Trux is a zumpus.', 'Each zumpus is hungry.', 'Trux is hungry.']",True,False
2,"Answer Yes or No to the following question. Answer as in the examples.
Each shumpus is tall. Each lorpus is crazy. Lempuses are crazy. Shumpuses are not heavy. Lempuses are shumpus. Each lorpus is a zumpus. Each lorpus is heavy. Trux is a lempus. Trux is a zumpus.

Question: Is Trux heavy?
Think step by step.

(1) Trux is a lempus.
(2) Each lempus is a shumpus.
(3) Trux is a shumpus.
(4) Shumpuses are not heavy.
(5) Trux is not heavy.
Answer: No


Each tumpus is a yumpus. Each tumpus is blonde. Wumpuses are not blonde. Tumpuses are heavy. Each numpus is a wumpus. Numpuses are heavy. Wumpuses are not hungry. Wren is a numpus. Wren is a yumpus.

Question: Is Wren blonde?
Think step by step.
",No,"['Wren is a numpus.', 'Numpuses are wumpus.', 'Wren is a wumpus.', 'Each wumpus is not blonde.', 'Wren is not blonde.']",No,"['Wren is a numpus.', 'Each numpus is a wumpus.', 'Wren is a wumpus.', 'Wumpuses are not blonde.', 'Wren is not blonde.']",True,False
3,"Answer Yes or No to the following question. Answer as in the examples.
Each impus is not tall. Each impus is not luminous. Each impus is a grimpus. Each tumpus is not luminous. Each tumpus is a dumpus. Dumpuses are hungry. Each dumpus is tall. Trux is a tumpus. Trux is a grimpus.

Question: Is Trux tall?
Think step by step.

(1) Trux is a tumpus.
(2) Tumpuses are dumpus.
(3) Trux is a dumpus.
(4) Dumpuses are tall.
(5) Trux is tall.
Answer: Yes


Each grimpus is a brimpus. Each grimpus is crazy. Each numpus is crazy. Grimpuses are heavy. Each lempus is not heavy. Each lempus is hungry. Numpuses are lempus. Grom is a numpus. Grom is a brimpus.

Question: Is Grom heavy?
Think step by step.
",No,"['Grom is a numpus.', 'Numpuses are lempus.', 'Grom is a lempus.', 'Lempuses are not heavy.', 'Grom is not heavy.']",No,"['Grom is a numpus.', 'Numpuses are lempus.', 'Grom is a lempus.', 'Lempuses are not heavy.', 'Grom is not heavy.']",True,True
4,"Answer Yes or No to the following question. Answer as in the examples.
Each tumpus is a jompus. Tumpuses are crazy. Sterpuses are vumpus. Each vumpus is not happy. Vumpuses are not crazy. Tumpuses are heavy. Each sterpus is heavy. Rast is a sterpus. Rast is a jompus.

Question: Is Rast crazy?
Think step by step.

(1) Rast is a sterpus.
(2) Sterpuses are vumpus.
(3) Rast is a vumpus.
(4) Vumpuses are not crazy.
(5) Rast is not crazy.
Answer: No


Each gorpus is a shumpus. Each impus is a numpus. Gorpuses are not tall. Each numpus is tall. Each impus is fast. Numpuses are happy. Each gorpus is fast. Wren is a shumpus. Wren is a impus.

Question: Is Wren tall?
Think step by step.
",Yes,"['Wren is a impus.', 'Each impus is a numpus.', 'Wren is a numpus.', 'Numpuses are tall.', 'Wren is tall.']",NaN,"['Wren is a shumpus.', 'Each gorpus is a shumpus.', 'Wren is a gorpus.', 'Gorpuses are not tall.', 'Wren is not tall.', 'Wren is a shumpus.', 'Each gorpus is a shumpus.', 'Wren is a gorpus.', 'Wren is an impus.', 'Each impus is a numpus.']",False,False
5,"Answer Yes or No to the following question. Answer as in the examples.
Each lorpus is large. Zumpuses are lorpus. Each gorpus is heavy. Each gorpus is a yumpus. Gorpuses are not blonde. Each zumpus is heavy. Lorpuses are blonde. Jinx is a yumpus. Jinx is a zumpus.

Question: Is Jinx blonde?
Think step by step.

(1) Jinx is a zumpus.
(2) Zumpuses are lorpus.
(3) Jinx is a lorpus.
(4) Each lorpus is blonde.
(5) Jinx is blonde.
Answer: Yes


Jompuses are not blonde. Each lempus is a shumpus. Lempuses are blonde. Wumpuses are luminous. Wumpuses are jompus. Each lempus is luminous. Each jompus is heavy. Wren is a shumpus. Wren is a wumpus.

Question: Is Wren blonde?
Think step by step.
",No,"['Wren is a wumpus.', 'Wumpuses are jompus.', 'Wren is a jompus.', 'Each jompus is not blonde.', 'Wren is not blonde.']",No,"['Wren is a wumpus.', 'Wumpuses are jompus.', 'Wren is a jompus.', 'Jompuses are not blonde.', 'Wren is not blonde.']",True,False
6,"Answer Yes or No to the following question. Answer as in the examples.
Grimpuses are blonde. Each wumpus is not tall. Numpuses are jompus. Numpuses are not tall. Each numpus is luminous. Wumpuses are grimpus. Each grimpus is not luminous. Trux is a jompus. Trux is a wumpus.

Question: Is Trux luminous?
Think step by step.

(1) Trux is a wumpus.
(2) Each wumpus is a grimpus.
(3) Trux is a grimpus.
(4) Each grimpus is not luminous.
(5) Trux is not luminous.
Answer: No


Grimpuses are not large. Each impus is happy. Yumpuses are happy. Impuses are vumpus. Each impus is crazy. Yumpuses are grimpus. Grimpuses are not crazy. Wren is a yumpus. Wren is a vumpus.

Question: Is Wren crazy?
Think step by step.
",No,"['Wren is a yumpus.', 'Each yumpus is a grimpus.', 'Wren is a grimpus.', 'Each grimpus is not crazy.', 'Wren is not crazy.']",No,"['Wren is a yumpus.', 'Yumpuses are grimpus.', 'Wren is a grimpus.', 'Grimpuses are not crazy.', 'Wren is not crazy.']",True,False
7,"Answer Yes or No to the following question. Answer as in the examples.
Each brimpus is a wumpus. Each wumpus is crazy. Each brimpus is not heavy. Wumpuses are blonde. Vumpuses are lempus. Vumpuses are not blonde. Each vumpus is not heavy. Wren is a lempus. Wren is a brimpus.

Question: Is Wren blonde?
Think step by step.

(1) Wren is a brimpus.
(2) Each brimpus is a wumpus.
(3) Wren is a wumpus.
(4) Each wumpus is blonde.
(5) Wren is blonde.
Answer: Yes


Vumpuses are luminous. Sterpuses are not heavy. Each vumpus is crazy. Sterpuses are vumpus. Each dumpus is not crazy. Each dumpus is not heavy. Dumpuses are grimpus. Jinx is a sterpus. Jinx is a grimpus.

Question: Is Jinx crazy?
Think step by step.
",Yes,"['Jinx is a sterpus.', 'Each sterpus is a vumpus.', 'Jinx is a vumpus.', 'Each vumpus is crazy.', 'Jinx is crazy.']",Yes,"['Jinx is a sterpus.', 'Sterpuses are vumpus.', 'Jinx is a vumpus.', 'Each vumpus is crazy.', 'Jinx is crazy.']",True,False
8,"Answer Yes or No to the following question. Answer as in the examples.
Each yumpus is fast. Each rompus is not heavy. Impuses are fast. Each impus is a wumpus. Each yumpus is a rompus. Impuses are heavy. Rompuses are large. Wren is a yumpus. Wren is a wumpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a yumpus.
(2) Each yumpus is a rompus.
(3) Wren is a rompus.
(4) Each rompus is not heavy.
(5) Wren is not heavy.
Answer: No


Vumpuses are crazy. Each numpus is blonde. Vumpuses are lempus. Vumpuses are blonde. Numpuses are impus. Impuses are large. Impuses are not crazy. Jinx is a numpus. Jinx is a lempus.

Question: Is Jinx crazy?
Think step by step.
",No,"['Jinx is a numpus.', 'Each numpus is a impus.', 'Jinx is a impus.', 'Each impus is not crazy.', 'Jinx is not crazy.']",No,"['Jinx is a numpus.', 'Numpuses are impus.', 'Impuses are not crazy.', 'Jinx is a impus.', 'Jinx is not crazy.']",True,False
9,"Answer Yes or No to the following question. Answer as in the examples.
Each lorpus is large. Each zumpus is large. Zumpuses are not blonde. Jompuses are blonde. Each zumpus is a rompus. Each jompus is happy. Lorpuses are jompus. Trux is a lorpus. Trux is a rompus.

Question: Is Trux blonde?
Think step by step.

(1) Trux is a lorpus.
(2) Each lorpus is a jompus.
(3) Trux is a jompus.
(4) Each jompus is blonde.
(5) Trux is blonde.
Answer: Yes


Brimpuses are grimpus. Grimpuses are not heavy. Brimpuses are tall. Each grimpus is not blonde. Each sterpus is a gorpus. Each sterpus is blonde. Each sterpus is tall. Rast is a gorpus. Rast is a brimpus.

Question: Is Rast blonde?
Think step by step.
",No,"['Rast is a brimpus.', 'Brimpuses are grimpus.', 'Rast is a grimpus.', 'Each grimpus is not blonde.', 'Rast is not blonde.']",No,"['Rast is a brimpus.', 'Brimpuses are grimpus.', 'Rast is a grimpus.', 'Each grimpus is not blonde.', 'Rast is not blonde.']",True,True
