,prompt,label,cot_gold,pred,cot_pred,correct_pred,correct_cot
0,"Answer Yes or No to the following question. Answer as in the examples.
Each lorpus is a jompus. Each numpus is not large. Numpuses are heavy. Each jompus is not tall. Each lorpus is not heavy. Rast is a numpus. Rast is a jompus.

Question: Is Rast heavy?
Think step by step.

(1) Rast is a numpus.
(2) Numpuses are heavy.
(3) Rast is heavy.
Answer: Yes


Each impus is tall. Tumpuses are happy. Impuses are not hungry. Each rompus is not tall. Each rompus is a tumpus. Rast is a impus. Rast is a tumpus.

Question: Is Rast tall?
Think step by step.

(1) Rast is a impus.
(2) Impuses are tall.
(3) Rast is tall.
Answer: Yes


Each numpus is crazy. Brimpuses are not heavy. Jompuses are large. Each numpus is not large. Each jompus is a brimpus. Wren is a numpus. Wren is a brimpus.

Question: Is Wren large?
Think step by step.

(1) Wren is a numpus.
(2) Numpuses are not large.
(3) Wren is not large.
Answer: No


Lorpuses are not happy. Dumpuses are not luminous. Each impus is hungry. Each impus is luminous. Each dumpus is a lorpus. Jinx is a lorpus. Jinx is a impus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a impus.
(2) Impuses are luminous.
(3) Jinx is luminous.
Answer: Yes


Each numpus is not luminous. Each numpus is heavy. Dumpuses are fast. Each jompus is a dumpus. Jompuses are luminous. Jinx is a dumpus. Jinx is a numpus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a numpus.
(2) Each numpus is not luminous.
(3) Jinx is not luminous.
Answer: No


Grimpuses are impus. Wumpuses are not crazy. Grimpuses are crazy. Wumpuses are not hungry. Impuses are heavy. Jinx is a wumpus. Jinx is a impus.

Question: Is Jinx crazy?
Think step by step.

(1) Jinx is a wumpus.
(2) Wumpuses are not crazy.
(3) Jinx is not crazy.
Answer: No


Each rompus is not fast. Zumpuses are vumpus. Each rompus is not blonde. Vumpuses are luminous. Zumpuses are blonde. Jinx is a vumpus. Jinx is a rompus.

Question: Is Jinx blonde?
Think step by step.

(1) Jinx is a rompus.
(2) Each rompus is not blonde.
(3) Jinx is not blonde.
Answer: No


Each numpus is not heavy. Each wumpus is tall. Each rompus is a wumpus. Each numpus is luminous. Each rompus is heavy. Wren is a numpus. Wren is a wumpus.

Question: Is Wren heavy?
Think step by step.
",No,"['Wren is a numpus.', 'Numpuses are not heavy.', 'Wren is not heavy.']",Yes,"['Wren is a wumpus.', 'Each rompus is heavy.', 'Wren is a rompus (from Each rompus is a wumpus).', 'Wren is heavy.']",False,False
1,"Answer Yes or No to the following question. Answer as in the examples.
Each rompus is not luminous. Rompuses are not tall. Vumpuses are luminous. Tumpuses are not blonde. Vumpuses are tumpus. Jinx is a rompus. Jinx is a tumpus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a rompus.
(2) Each rompus is not luminous.
(3) Jinx is not luminous.
Answer: No


Each rompus is not heavy. Each vumpus is luminous. Rompuses are vumpus. Shumpuses are not large. Each shumpus is heavy. Grom is a vumpus. Grom is a shumpus.

Question: Is Grom heavy?
Think step by step.

(1) Grom is a shumpus.
(2) Shumpuses are heavy.
(3) Grom is heavy.
Answer: Yes


Lorpuses are not blonde. Lorpuses are tumpus. Wumpuses are not heavy. Each wumpus is blonde. Each tumpus is luminous. Trux is a wumpus. Trux is a tumpus.

Question: Is Trux blonde?
Think step by step.

(1) Trux is a wumpus.
(2) Wumpuses are blonde.
(3) Trux is blonde.
Answer: Yes


Lempuses are not blonde. Each lempus is not crazy. Dumpuses are large. Rompuses are dumpus. Each rompus is blonde. Grom is a lempus. Grom is a dumpus.

Question: Is Grom blonde?
Think step by step.

(1) Grom is a lempus.
(2) Each lempus is not blonde.
(3) Grom is not blonde.
Answer: No


Each rompus is not hungry. Each rompus is a lorpus. Dumpuses are hungry. Lorpuses are large. Each dumpus is crazy. Wren is a lorpus. Wren is a dumpus.

Question: Is Wren hungry?
Think step by step.

(1) Wren is a dumpus.
(2) Each dumpus is hungry.
(3) Wren is hungry.
Answer: Yes


Numpuses are jompus. Each dumpus is blonde. Each dumpus is tall. Jompuses are not fast. Each numpus is not tall. Jinx is a dumpus. Jinx is a jompus.

Question: Is Jinx tall?
Think step by step.

(1) Jinx is a dumpus.
(2) Each dumpus is tall.
(3) Jinx is tall.
Answer: Yes


Jompuses are brimpus. Lorpuses are happy. Lorpuses are hungry. Jompuses are not happy. Brimpuses are heavy. Trux is a brimpus. Trux is a lorpus.

Question: Is Trux happy?
Think step by step.

(1) Trux is a lorpus.
(2) Each lorpus is happy.
(3) Trux is happy.
Answer: Yes


Each jompus is not fast. Shumpuses are luminous. Each gorpus is not luminous. Shumpuses are jompus. Gorpuses are not crazy. Grom is a gorpus. Grom is a jompus.

Question: Is Grom luminous?
Think step by step.
",No,"['Grom is a gorpus.', 'Each gorpus is not luminous.', 'Grom is not luminous.']",No,"['Grom is a jompus.', 'Shumpuses are jompus and luminous.', 'Grom is a gorpus and not luminous.']",True,False
2,"Answer Yes or No to the following question. Answer as in the examples.
Zumpuses are not fast. Jompuses are not tall. Zumpuses are jompus. Shumpuses are not heavy. Shumpuses are fast. Rast is a jompus. Rast is a shumpus.

Question: Is Rast fast?
Think step by step.

(1) Rast is a shumpus.
(2) Each shumpus is fast.
(3) Rast is fast.
Answer: Yes


Jompuses are vumpus. Rompuses are hungry. Each jompus is not hungry. Each vumpus is tall. Rompuses are not blonde. Trux is a vumpus. Trux is a rompus.

Question: Is Trux hungry?
Think step by step.

(1) Trux is a rompus.
(2) Each rompus is hungry.
(3) Trux is hungry.
Answer: Yes


Each gorpus is not tall. Lempuses are heavy. Each vumpus is hungry. Each vumpus is a gorpus. Each lempus is not hungry. Rast is a gorpus. Rast is a lempus.

Question: Is Rast hungry?
Think step by step.

(1) Rast is a lempus.
(2) Lempuses are not hungry.
(3) Rast is not hungry.
Answer: No


Gorpuses are not heavy. Jompuses are luminous. Each jompus is blonde. Lempuses are not blonde. Each lempus is a gorpus. Rast is a gorpus. Rast is a jompus.

Question: Is Rast blonde?
Think step by step.

(1) Rast is a jompus.
(2) Jompuses are blonde.
(3) Rast is blonde.
Answer: Yes


Each lorpus is not heavy. Each dumpus is a wumpus. Each wumpus is not fast. Dumpuses are not happy. Lorpuses are happy. Grom is a lorpus. Grom is a wumpus.

Question: Is Grom happy?
Think step by step.

(1) Grom is a lorpus.
(2) Lorpuses are happy.
(3) Grom is happy.
Answer: Yes


Grimpuses are not large. Brimpuses are large. Each grimpus is a jompus. Each brimpus is happy. Each jompus is crazy. Rast is a jompus. Rast is a brimpus.

Question: Is Rast large?
Think step by step.

(1) Rast is a brimpus.
(2) Brimpuses are large.
(3) Rast is large.
Answer: Yes


Each tumpus is a numpus. Each lorpus is not large. Each lorpus is hungry. Numpuses are not happy. Tumpuses are large. Trux is a lorpus. Trux is a numpus.

Question: Is Trux large?
Think step by step.

(1) Trux is a lorpus.
(2) Each lorpus is not large.
(3) Trux is not large.
Answer: No


Each zumpus is a dumpus. Each dumpus is not luminous. Each vumpus is crazy. Zumpuses are not large. Each vumpus is large. Grom is a dumpus. Grom is a vumpus.

Question: Is Grom large?
Think step by step.
",Yes,"['Grom is a vumpus.', 'Each vumpus is large.', 'Grom is large.']",Yes,"['Grom is a vumpus.', 'Each vumpus is large.', 'Grom is large.']",True,True
3,"Answer Yes or No to the following question. Answer as in the examples.
Yumpuses are crazy. Each yumpus is not hungry. Tumpuses are not luminous. Lorpuses are hungry. Each lorpus is a tumpus. Rast is a yumpus. Rast is a tumpus.

Question: Is Rast hungry?
Think step by step.

(1) Rast is a yumpus.
(2) Each yumpus is not hungry.
(3) Rast is not hungry.
Answer: No


Each zumpus is a yumpus. Each zumpus is not blonde. Gorpuses are blonde. Yumpuses are not fast. Each gorpus is not hungry. Grom is a yumpus. Grom is a gorpus.

Question: Is Grom blonde?
Think step by step.

(1) Grom is a gorpus.
(2) Each gorpus is blonde.
(3) Grom is blonde.
Answer: Yes


Brimpuses are not hungry. Grimpuses are brimpus. Dumpuses are not fast. Each dumpus is not luminous. Grimpuses are luminous. Wren is a brimpus. Wren is a dumpus.

Question: Is Wren luminous?
Think step by step.

(1) Wren is a dumpus.
(2) Dumpuses are not luminous.
(3) Wren is not luminous.
Answer: No


Jompuses are fast. Impuses are not large. Each jompus is large. Tumpuses are not happy. Each impus is a tumpus. Jinx is a tumpus. Jinx is a jompus.

Question: Is Jinx large?
Think step by step.

(1) Jinx is a jompus.
(2) Jompuses are large.
(3) Jinx is large.
Answer: Yes


Lempuses are not large. Impuses are luminous. Each zumpus is tall. Each zumpus is a impus. Each lempus is not tall. Rast is a impus. Rast is a lempus.

Question: Is Rast tall?
Think step by step.

(1) Rast is a lempus.
(2) Lempuses are not tall.
(3) Rast is not tall.
Answer: No


Impuses are heavy. Each brimpus is happy. Each yumpus is a impus. Yumpuses are fast. Brimpuses are not fast. Jinx is a impus. Jinx is a brimpus.

Question: Is Jinx fast?
Think step by step.

(1) Jinx is a brimpus.
(2) Each brimpus is not fast.
(3) Jinx is not fast.
Answer: No


Jompuses are not large. Shumpuses are large. Each shumpus is a vumpus. Jompuses are hungry. Each vumpus is not happy. Grom is a jompus. Grom is a vumpus.

Question: Is Grom large?
Think step by step.

(1) Grom is a jompus.
(2) Jompuses are not large.
(3) Grom is not large.
Answer: No


Each wumpus is crazy. Each tumpus is a wumpus. Tumpuses are happy. Each numpus is not happy. Numpuses are luminous. Grom is a wumpus. Grom is a numpus.

Question: Is Grom happy?
Think step by step.
",No,"['Grom is a numpus.', 'Each numpus is not happy.', 'Grom is not happy.']",Yes,"['Grom is a wumpus.', 'Each wumpus is a tumpus.', 'Tumpuses are happy.', 'Grom is happy.']",False,False
4,"Answer Yes or No to the following question. Answer as in the examples.
Lorpuses are crazy. Wumpuses are impus. Each impus is not heavy. Each wumpus is luminous. Lorpuses are not luminous. Jinx is a lorpus. Jinx is a impus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a lorpus.
(2) Each lorpus is not luminous.
(3) Jinx is not luminous.
Answer: No


Each shumpus is not large. Shumpuses are yumpus. Yumpuses are not hungry. Each dumpus is fast. Each dumpus is large. Jinx is a dumpus. Jinx is a yumpus.

Question: Is Jinx large?
Think step by step.

(1) Jinx is a dumpus.
(2) Dumpuses are large.
(3) Jinx is large.
Answer: Yes


Jompuses are not large. Numpuses are not blonde. Each numpus is not crazy. Each yumpus is blonde. Each yumpus is a jompus. Rast is a numpus. Rast is a jompus.

Question: Is Rast blonde?
Think step by step.

(1) Rast is a numpus.
(2) Each numpus is not blonde.
(3) Rast is not blonde.
Answer: No


Each lempus is not fast. Yumpuses are large. Each sterpus is fast. Sterpuses are yumpus. Lempuses are not tall. Wren is a lempus. Wren is a yumpus.

Question: Is Wren fast?
Think step by step.

(1) Wren is a lempus.
(2) Each lempus is not fast.
(3) Wren is not fast.
Answer: No


Jompuses are happy. Impuses are jompus. Sterpuses are not crazy. Each impus is crazy. Each sterpus is not tall. Grom is a jompus. Grom is a sterpus.

Question: Is Grom crazy?
Think step by step.

(1) Grom is a sterpus.
(2) Each sterpus is not crazy.
(3) Grom is not crazy.
Answer: No


Dumpuses are not hungry. Each wumpus is not crazy. Wumpuses are dumpus. Grimpuses are not happy. Each grimpus is crazy. Rast is a grimpus. Rast is a dumpus.

Question: Is Rast crazy?
Think step by step.

(1) Rast is a grimpus.
(2) Grimpuses are crazy.
(3) Rast is crazy.
Answer: Yes


Tumpuses are heavy. Each zumpus is not heavy. Gorpuses are not hungry. Each tumpus is not fast. Zumpuses are gorpus. Wren is a gorpus. Wren is a tumpus.

Question: Is Wren heavy?
Think step by step.

(1) Wren is a tumpus.
(2) Each tumpus is heavy.
(3) Wren is heavy.
Answer: Yes


Grimpuses are not large. Brimpuses are lempus. Grimpuses are not happy. Each lempus is fast. Brimpuses are large. Trux is a lempus. Trux is a grimpus.

Question: Is Trux large?
Think step by step.
",No,"['Trux is a grimpus.', 'Grimpuses are not large.', 'Trux is not large.']",No,"['Trux is a grimpus.', 'Grimpuses are not large.', 'Trux is not large.']",True,True
5,"Answer Yes or No to the following question. Answer as in the examples.
Lorpuses are not blonde. Lorpuses are happy. Each jompus is not happy. Each numpus is not heavy. Jompuses are numpus. Jinx is a lorpus. Jinx is a numpus.

Question: Is Jinx happy?
Think step by step.

(1) Jinx is a lorpus.
(2) Lorpuses are happy.
(3) Jinx is happy.
Answer: Yes


Each numpus is not tall. Each brimpus is a impus. Impuses are not heavy. Brimpuses are not happy. Numpuses are happy. Wren is a impus. Wren is a numpus.

Question: Is Wren happy?
Think step by step.

(1) Wren is a numpus.
(2) Numpuses are happy.
(3) Wren is happy.
Answer: Yes


Gorpuses are rompus. Rompuses are heavy. Each sterpus is crazy. Gorpuses are not crazy. Sterpuses are not luminous. Trux is a rompus. Trux is a sterpus.

Question: Is Trux crazy?
Think step by step.

(1) Trux is a sterpus.
(2) Sterpuses are crazy.
(3) Trux is crazy.
Answer: Yes


Vumpuses are not happy. Each jompus is happy. Sterpuses are not large. Vumpuses are sterpus. Jompuses are not hungry. Grom is a jompus. Grom is a sterpus.

Question: Is Grom happy?
Think step by step.

(1) Grom is a jompus.
(2) Jompuses are happy.
(3) Grom is happy.
Answer: Yes


Each dumpus is hungry. Each zumpus is a vumpus. Each vumpus is not crazy. Zumpuses are not heavy. Dumpuses are heavy. Grom is a vumpus. Grom is a dumpus.

Question: Is Grom heavy?
Think step by step.

(1) Grom is a dumpus.
(2) Dumpuses are heavy.
(3) Grom is heavy.
Answer: Yes


Each gorpus is happy. Each gorpus is heavy. Wumpuses are crazy. Yumpuses are not happy. Yumpuses are wumpus. Jinx is a wumpus. Jinx is a gorpus.

Question: Is Jinx happy?
Think step by step.

(1) Jinx is a gorpus.
(2) Gorpuses are happy.
(3) Jinx is happy.
Answer: Yes


Each grimpus is a zumpus. Each grimpus is happy. Each sterpus is not luminous. Zumpuses are hungry. Each sterpus is not happy. Rast is a sterpus. Rast is a zumpus.

Question: Is Rast happy?
Think step by step.

(1) Rast is a sterpus.
(2) Sterpuses are not happy.
(3) Rast is not happy.
Answer: No


Each sterpus is a shumpus. Each sterpus is not crazy. Each vumpus is crazy. Each vumpus is heavy. Each shumpus is fast. Wren is a vumpus. Wren is a shumpus.

Question: Is Wren crazy?
Think step by step.
",Yes,"['Wren is a vumpus.', 'Vumpuses are crazy.', 'Wren is crazy.']",Yes,"['Wren is a vumpus.', 'Vumpuses are crazy.', 'Wren is crazy.']",True,True
6,"Answer Yes or No to the following question. Answer as in the examples.
Each numpus is not luminous. Each shumpus is luminous. Each shumpus is a rompus. Rompuses are fast. Numpuses are blonde. Jinx is a rompus. Jinx is a numpus.

Question: Is Jinx luminous?
Think step by step.

(1) Jinx is a numpus.
(2) Each numpus is not luminous.
(3) Jinx is not luminous.
Answer: No


Each brimpus is a tumpus. Brimpuses are blonde. Each lorpus is not blonde. Each tumpus is not tall. Each lorpus is not large. Jinx is a tumpus. Jinx is a lorpus.

Question: Is Jinx blonde?
Think step by step.

(1) Jinx is a lorpus.
(2) Lorpuses are not blonde.
(3) Jinx is not blonde.
Answer: No


Each rompus is not crazy. Tumpuses are not tall. Each tumpus is a rompus. Sterpuses are tall. Each sterpus is blonde. Grom is a rompus. Grom is a sterpus.

Question: Is Grom tall?
Think step by step.

(1) Grom is a sterpus.
(2) Each sterpus is tall.
(3) Grom is tall.
Answer: Yes


Each wumpus is a dumpus. Each sterpus is not fast. Dumpuses are crazy. Each sterpus is large. Wumpuses are not large. Grom is a dumpus. Grom is a sterpus.

Question: Is Grom large?
Think step by step.

(1) Grom is a sterpus.
(2) Sterpuses are large.
(3) Grom is large.
Answer: Yes


Each wumpus is a lorpus. Each sterpus is not hungry. Each sterpus is tall. Each lorpus is not happy. Each wumpus is not tall. Jinx is a lorpus. Jinx is a sterpus.

Question: Is Jinx tall?
Think step by step.

(1) Jinx is a sterpus.
(2) Sterpuses are tall.
(3) Jinx is tall.
Answer: Yes


Each impus is a shumpus. Each shumpus is not luminous. Each sterpus is happy. Sterpuses are fast. Each impus is not happy. Trux is a sterpus. Trux is a shumpus.

Question: Is Trux happy?
Think step by step.

(1) Trux is a sterpus.
(2) Each sterpus is happy.
(3) Trux is happy.
Answer: Yes


Each tumpus is tall. Each tumpus is happy. Wumpuses are not hungry. Each dumpus is a wumpus. Dumpuses are not tall. Trux is a tumpus. Trux is a wumpus.

Question: Is Trux tall?
Think step by step.

(1) Trux is a tumpus.
(2) Each tumpus is tall.
(3) Trux is tall.
Answer: Yes


Shumpuses are tall. Shumpuses are luminous. Each impus is a dumpus. Each impus is not luminous. Dumpuses are crazy. Wren is a dumpus. Wren is a shumpus.

Question: Is Wren luminous?
Think step by step.
",Yes,"['Wren is a shumpus.', 'Shumpuses are luminous.', 'Wren is luminous.']",Yes,"['Wren is a shumpus.', 'Shumpuses are luminous.', 'Wren is luminous.']",True,True
7,"Answer Yes or No to the following question. Answer as in the examples.
Yumpuses are luminous. Each yumpus is a zumpus. Each gorpus is not luminous. Each zumpus is crazy. Each gorpus is not happy. Wren is a gorpus. Wren is a zumpus.

Question: Is Wren luminous?
Think step by step.

(1) Wren is a gorpus.
(2) Each gorpus is not luminous.
(3) Wren is not luminous.
Answer: No


Gorpuses are crazy. Each rompus is a grimpus. Grimpuses are not hungry. Rompuses are not crazy. Gorpuses are happy. Grom is a grimpus. Grom is a gorpus.

Question: Is Grom crazy?
Think step by step.

(1) Grom is a gorpus.
(2) Each gorpus is crazy.
(3) Grom is crazy.
Answer: Yes


Sterpuses are not fast. Sterpuses are not heavy. Wumpuses are heavy. Each lempus is not large. Each wumpus is a lempus. Jinx is a lempus. Jinx is a sterpus.

Question: Is Jinx heavy?
Think step by step.

(1) Jinx is a sterpus.
(2) Each sterpus is not heavy.
(3) Jinx is not heavy.
Answer: No


Impuses are not blonde. Impuses are brimpus. Sterpuses are blonde. Each brimpus is not happy. Sterpuses are fast. Grom is a brimpus. Grom is a sterpus.

Question: Is Grom blonde?
Think step by step.

(1) Grom is a sterpus.
(2) Each sterpus is blonde.
(3) Grom is blonde.
Answer: Yes


Zumpuses are not blonde. Rompuses are blonde. Wumpuses are not luminous. Each rompus is fast. Each zumpus is a wumpus. Grom is a wumpus. Grom is a rompus.

Question: Is Grom blonde?
Think step by step.

(1) Grom is a rompus.
(2) Each rompus is blonde.
(3) Grom is blonde.
Answer: Yes


Each impus is a shumpus. Numpuses are not blonde. Each impus is not happy. Each numpus is happy. Shumpuses are hungry. Trux is a numpus. Trux is a shumpus.

Question: Is Trux happy?
Think step by step.

(1) Trux is a numpus.
(2) Each numpus is happy.
(3) Trux is happy.
Answer: Yes


Shumpuses are not large. Shumpuses are luminous. Tumpuses are vumpus. Tumpuses are large. Each vumpus is fast. Grom is a shumpus. Grom is a vumpus.

Question: Is Grom large?
Think step by step.

(1) Grom is a shumpus.
(2) Each shumpus is not large.
(3) Grom is not large.
Answer: No


Each numpus is fast. Rompuses are numpus. Zumpuses are crazy. Each zumpus is luminous. Each rompus is not luminous. Wren is a zumpus. Wren is a numpus.

Question: Is Wren luminous?
Think step by step.
",Yes,"['Wren is a zumpus.', 'Each zumpus is luminous.', 'Wren is luminous.']",Yes,"['Wren is a zumpus.', 'Each zumpus is luminous.', 'Wren is luminous.']",True,True
8,"Answer Yes or No to the following question. Answer as in the examples.
Numpuses are heavy. Numpuses are lempus. Lempuses are not blonde. Gorpuses are luminous. Gorpuses are not heavy. Rast is a gorpus. Rast is a lempus.

Question: Is Rast heavy?
Think step by step.

(1) Rast is a gorpus.
(2) Each gorpus is not heavy.
(3) Rast is not heavy.
Answer: No


Yumpuses are not luminous. Yumpuses are grimpus. Each impus is tall. Each impus is luminous. Grimpuses are not fast. Wren is a impus. Wren is a grimpus.

Question: Is Wren luminous?
Think step by step.

(1) Wren is a impus.
(2) Impuses are luminous.
(3) Wren is luminous.
Answer: Yes


Each gorpus is fast. Grimpuses are gorpus. Wumpuses are crazy. Each grimpus is not crazy. Wumpuses are not heavy. Grom is a wumpus. Grom is a gorpus.

Question: Is Grom crazy?
Think step by step.

(1) Grom is a wumpus.
(2) Each wumpus is crazy.
(3) Grom is crazy.
Answer: Yes


Tumpuses are fast. Numpuses are grimpus. Each numpus is not fast. Each grimpus is hungry. Tumpuses are not heavy. Wren is a tumpus. Wren is a grimpus.

Question: Is Wren fast?
Think step by step.

(1) Wren is a tumpus.
(2) Each tumpus is fast.
(3) Wren is fast.
Answer: Yes


Each numpus is not heavy. Brimpuses are fast. Numpuses are not happy. Wumpuses are happy. Wumpuses are brimpus. Wren is a numpus. Wren is a brimpus.

Question: Is Wren happy?
Think step by step.

(1) Wren is a numpus.
(2) Each numpus is not happy.
(3) Wren is not happy.
Answer: No


Brimpuses are not happy. Grimpuses are not blonde. Each jompus is a grimpus. Jompuses are not tall. Each brimpus is tall. Rast is a grimpus. Rast is a brimpus.

Question: Is Rast tall?
Think step by step.

(1) Rast is a brimpus.
(2) Brimpuses are tall.
(3) Rast is tall.
Answer: Yes


Sterpuses are large. Tumpuses are not tall. Grimpuses are not happy. Each tumpus is not large. Sterpuses are grimpus. Rast is a grimpus. Rast is a tumpus.

Question: Is Rast large?
Think step by step.

(1) Rast is a tumpus.
(2) Each tumpus is not large.
(3) Rast is not large.
Answer: No


Each brimpus is not fast. Each tumpus is large. Grimpuses are brimpus. Each tumpus is not tall. Each grimpus is not large. Wren is a tumpus. Wren is a brimpus.

Question: Is Wren large?
Think step by step.
",Yes,"['Wren is a tumpus.', 'Tumpuses are large.', 'Wren is large.']",Yes,"['Wren is a tumpus.', 'Each tumpus is large.', 'Wren is large.']",True,False
9,"Answer Yes or No to the following question. Answer as in the examples.
Gorpuses are not fast. Each impus is heavy. Each lempus is not heavy. Each lempus is not luminous. Impuses are gorpus. Grom is a gorpus. Grom is a lempus.

Question: Is Grom heavy?
Think step by step.

(1) Grom is a lempus.
(2) Lempuses are not heavy.
(3) Grom is not heavy.
Answer: No


Each jompus is not luminous. Numpuses are vumpus. Each numpus is not hungry. Each vumpus is not happy. Jompuses are hungry. Wren is a jompus. Wren is a vumpus.

Question: Is Wren hungry?
Think step by step.

(1) Wren is a jompus.
(2) Each jompus is hungry.
(3) Wren is hungry.
Answer: Yes


Each dumpus is not fast. Jompuses are brimpus. Each brimpus is happy. Jompuses are fast. Dumpuses are blonde. Rast is a brimpus. Rast is a dumpus.

Question: Is Rast fast?
Think step by step.

(1) Rast is a dumpus.
(2) Dumpuses are not fast.
(3) Rast is not fast.
Answer: No


Each tumpus is not large. Tumpuses are not blonde. Lorpuses are luminous. Each numpus is blonde. Numpuses are lorpus. Grom is a lorpus. Grom is a tumpus.

Question: Is Grom blonde?
Think step by step.

(1) Grom is a tumpus.
(2) Tumpuses are not blonde.
(3) Grom is not blonde.
Answer: No


Each rompus is tall. Gorpuses are not crazy. Shumpuses are not blonde. Each rompus is a gorpus. Each shumpus is not tall. Grom is a shumpus. Grom is a gorpus.

Question: Is Grom tall?
Think step by step.

(1) Grom is a shumpus.
(2) Shumpuses are not tall.
(3) Grom is not tall.
Answer: No


Lempuses are brimpus. Each lempus is not crazy. Wumpuses are crazy. Wumpuses are luminous. Brimpuses are not blonde. Wren is a wumpus. Wren is a brimpus.

Question: Is Wren crazy?
Think step by step.

(1) Wren is a wumpus.
(2) Wumpuses are crazy.
(3) Wren is crazy.
Answer: Yes


Each wumpus is a sterpus. Sterpuses are crazy. Dumpuses are heavy. Dumpuses are large. Each wumpus is not large. Wren is a sterpus. Wren is a dumpus.

Question: Is Wren large?
Think step by step.

(1) Wren is a dumpus.
(2) Dumpuses are large.
(3) Wren is large.
Answer: Yes


Sterpuses are not luminous. Each brimpus is not heavy. Vumpuses are not happy. Brimpuses are happy. Each vumpus is a sterpus. Wren is a brimpus. Wren is a sterpus.

Question: Is Wren happy?
Think step by step.
",Yes,"['Wren is a brimpus.', 'Each brimpus is happy.', 'Wren is happy.']",Yes,"['Wren is a brimpus.', 'Brimpuses are happy.', 'Wren is happy.']",True,False
